"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Cauliflower","Blueberries","Sorghum","Sweet Corn","Dry Beans","Apples","Christmas Trees","Squash","HUC","Strawberries","Pumpkins","Other Crops","Sod/Grass Seed","Cranberries","Peppers","Tobacco","Peaches","Cucumbers","Sunflower","Other Small Grains","Grapes","Tomatoes","Peas","Other Tree Crops","Greens","Cabbage","Eggplants","Sweet Potatoes","Herbs","Winter Wheat","Pears","Plums","Onions","Lettuce","Dbl Crop WinWht/Soybeans","Watermelons","Cherries","Triticale","Carrots","Dbl Crop Barley/Soybeans","Speltz","Dbl Crop WinWht/Corn","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Barley/Corn","Cotton","Peanuts","Millet","Dbl Crop WinWht/Sorghum","Mint","Sugarbeets","Radishes","Nectarines","Cantaloupes","Dbl Crop Corn/Soybeans","Turnips","Pop or Orn Corn","Switchgrass","Dbl Crop Soybeans/Oats","Aquaculture","Vetch","Dbl Crop Barley/Sorghum","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Pecans","Olives","Walnuts","Oranges","Rice","Sugarcane","Citrus","Celery","Flaxseed","Safflower","Rape Seed","Caneberries","Camelina","Hops","Garlic","Prunes","Gourds","Durum Wheat","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Pomegranates","Apricots","Chick Peas","Almonds"
1,3,NA,3,NA,0,0,0,0,NA,NA,22,154,NA,0,NA,NA,2,564095,27543,41546,4703,1841,12027,5,568498,67,235981,1856,80,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16050101",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,24,NA,4,16,0,1,NA,NA,5759,926,NA,0,NA,NA,60,513462,4633,6993,953,248,173547,0,17349,47,3232714,22843,4015,2854,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16050103",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,14,NA,3,12,4,22,NA,NA,5663,843,NA,0,NA,NA,145,278,6314,15717,4683,944,159966,1,9323,28,4551798,24343,2449,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16050104",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,0,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,2,NA,39,225,4,23,NA,NA,12318,1552,NA,0,NA,NA,303,27585,35010,38369,5534,1042,42388,5,82765,1,2090950,21598,28005,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16050202",NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,49,NA,NA,4,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,1766,NA,1420,178,437,524,NA,NA,116253,4615,NA,42,NA,NA,4251,5989,17768,15025,1963,105,26999,0,61998,0,2217087,23267,58495,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16050303",NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,4797,NA,NA,4460,NA,NA,NA,NA,1192,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2603,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,215,NA,4,1,2,1,NA,NA,1145,86,NA,13,NA,NA,17,141612,5633,3879,2329,16,7366,207,444546,0,1712698,4548,696,977,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16050304",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,89,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,47,NA,152,294,0,1,NA,NA,5744,1621,NA,0,NA,NA,132,45431,51202,160808,124116,43645,11164,28,960061,151,2028742,58962,2643,7662,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16050102",NA,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,NA,NA,4,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,49,NA,114,515,0,0,NA,NA,25425,5104,NA,0,NA,NA,50,5344,29588,65194,29005,7832,26116,332,662034,37,1744268,126620,719,29627,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16050201",NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,31,NA,164,36,11,4,NA,NA,21178,795,NA,35,NA,NA,407,12372,7407,2620,246,190,98903,1456,967438,81,2231913,89342,17351,1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16050301",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,338,NA,NA,1166,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,NA,NA,NA,NA,346,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,0,NA,453,0,0,1,NA,NA,1435,56,NA,0,NA,NA,37,29,75076,92422,14677,1881,300899,5,529188,192,7211773,9922,1055,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060015",NA,NA,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,0,NA,6,0,0,0,NA,NA,1527,956,NA,2,NA,NA,79,52,8935,4096,127,6,152473,2264,566625,1731,5232745,17536,487,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060002",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,37,NA,165,2,1756,383,NA,NA,4466,10815,NA,0,NA,NA,496,152,17727,21516,5468,424,214918,17853,4331743,4293,10416116,239446,1757,9303,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060008",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,0,NA,0,0,0,101,NA,NA,108,50,NA,0,NA,NA,15,5,5003,10811,1847,824,290178,118,1333661,311,13016477,106906,515,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060014",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,27,NA,179,169,10,29,NA,NA,23320,7664,NA,63,NA,NA,4707,383,9008,4266,135,10,604240,1815,1140284,0,9544059,285112,3390,3463,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060001",NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1219,NA,NA,18,NA,NA,NA,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,0,NA,0,0,0,0,NA,NA,195,56,NA,0,NA,NA,10,14,10878,3424,825,0,67998,56,844605,42,4925114,45993,365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060003",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,0,NA,20,3,0,0,NA,NA,9836,13246,NA,0,NA,NA,59,109,6984,2508,97,1,258379,19461,956131,1335,4128660,91582,3060,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060004",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,0,NA,0,3,0,189,NA,NA,11289,5320,NA,0,NA,NA,1053,8164,13698,1005,186,0,242157,38537,2045557,1041,6366324,242523,11303,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060005",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,NA,0,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,0,NA,5,5,0,77,NA,NA,804,4535,NA,0,NA,NA,50,8,3275,1451,34,0,116433,5681,779144,218,3054298,186181,5296,421,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060006",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,0,NA,42,473,0,2882,NA,NA,18366,142748,NA,0,NA,NA,1279,1080,5684,9395,128,6,111795,84943,2353868,1344,8673789,303038,11658,119372,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060007",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,38,NA,0,0,0,28,NA,NA,122,20,NA,0,NA,NA,3,8,4663,987,162,3,53098,664,1606856,1058,4508737,64781,172,1738,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060009",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,0,NA,0,0,0,0,NA,NA,553,23,NA,0,NA,NA,14,1155,9706,7025,1346,2,163157,430,1190760,214,7888584,63927,1019,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060011",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,0,NA,0,2,0,3,NA,NA,328,146,NA,0,NA,NA,15,184,5097,4574,312,0,468997,12889,2849068,4187,10042706,189477,892,3355,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060012",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,0,NA,0,0,0,0,NA,NA,4,6,NA,0,NA,NA,0,0,4655,3835,249,1,82408,0,406223,359,7347279,89176,129,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060013",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,0,NA,0,2,0,0,NA,NA,38705,34,NA,0,NA,NA,91,33,20654,5419,395,9,131727,735,1063523,59,6560212,119208,234,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16060010",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,373,NA,NA,1,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,5,0,29041,168642,0,4116,376,26,29730,22331,NA,7,NA,4,52781,1764,70139,46871,14697,2308,3,100,478481,0,249031,99055,191,2208,NA,NA,NA,0,0,549,3,5,NA,"17010306",0,NA,17,167041,NA,NA,NA,4,NA,NA,1,7,NA,31008,NA,NA,NA,NA,NA,12,392830,NA,NA,1,NA,NA,NA,0,837,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,129153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1124849,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA,"17010107",0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,14,0,6537,29742,0,4486,1640,201,97866,8877,NA,45,NA,0,26988,9505,43678,66630,29093,3110,67,64,1164762,3,321308,178451,600,9521,NA,NA,NA,0,3,18,16,235,NA,"17010308",18,NA,65,6285,NA,NA,NA,36,NA,NA,0,14,NA,390,NA,NA,NA,NA,NA,9,30325,NA,NA,2,NA,NA,NA,2,90,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,NA,NA,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,240,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,1559987,40,0,70,123,0,227,7,0,2327,20738,NA,4,NA,0,1427,65665,7425,10249,1669,231,59,47,2642897,0,303761,73632,3660,6904,NA,NA,NA,0,0,4,4,29,NA,"17010216",0,NA,0,269,NA,NA,NA,0,NA,NA,0,0,NA,33,NA,NA,NA,NA,NA,12,1307,NA,NA,10,NA,NA,NA,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,NA,NA,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,0,0,1923,20098,0,874,233,136,31770,26048,NA,262,NA,0,16142,37330,82652,167787,86999,15418,40,41,866141,2,215311,86734,796,1740,NA,NA,NA,0,68,360,0,2,NA,"17010305",0,NA,2,9190,NA,NA,NA,8,NA,NA,0,11,NA,2058,NA,NA,NA,NA,NA,2073,17395,NA,NA,1,NA,NA,NA,0,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1532,NA,NA,NA,NA,0,1191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,0,0,29,47,0,8,5,1,202,226,NA,1,NA,0,68,753,1817,976,90,5,3,35,2421996,0,146162,2702,1146,3670,NA,NA,NA,0,0,2,0,0,NA,"17010301",0,NA,0,17,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,87,NA,NA,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,0,0,244,366,0,51,59,7,203,410,NA,0,NA,0,944,497,3798,7697,7235,1333,387,21,659920,0,168860,7024,180,396,NA,NA,NA,0,0,18,0,0,NA,"17010302",0,NA,5,166,NA,NA,NA,0,NA,NA,0,0,NA,66,NA,NA,NA,NA,NA,0,475,NA,NA,5,NA,NA,NA,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,4,0,269,6445,0,549,61,5,5810,16995,NA,0,NA,0,3986,152590,24827,24361,8923,1135,80,237,1219416,2,324200,32471,15226,11774,NA,NA,NA,0,0,106,0,0,NA,"17010303",0,NA,1,31201,NA,NA,NA,0,NA,NA,0,0,NA,1324,NA,NA,NA,NA,NA,12,13035,NA,NA,0,NA,NA,NA,0,326,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,1560,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,2,0,369,1835,0,613,76,6,5927,13951,NA,0,NA,0,4840,25417,15325,10362,1860,415,61,299,3837272,2,1345336,20233,4130,11053,NA,NA,NA,0,0,68,0,0,NA,"17010304",0,NA,4,6235,NA,NA,NA,0,NA,NA,0,0,NA,219,NA,NA,NA,NA,NA,0,4559,NA,NA,1,NA,NA,NA,0,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,1391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,1660423,0,0,21,18,0,8,0,1,284,659,NA,0,NA,0,200,546,2769,1195,234,11,0,5,541918,0,44883,3442,561,132,NA,NA,NA,0,0,0,0,0,NA,"17010105",0,NA,0,27,NA,NA,NA,0,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,2,62,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,0,0,436,1722,0,185,127,4,9449,9470,NA,2,NA,2,3096,423508,27322,35995,7378,1036,321,407,2524906,8,334869,71901,21042,10121,NA,NA,NA,0,0,51,0,0,NA,"17010214",1,NA,2,2649,NA,NA,NA,0,NA,NA,0,0,NA,307,NA,NA,NA,NA,NA,28,3415,NA,NA,0,NA,NA,NA,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,25,NA,NA,NA,NA,0,344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,71254,0,0,123,236,0,16,22,3,1547,1695,NA,9,NA,1,660,114351,2864,3584,504,45,75,5,2415283,0,157258,41036,6014,5626,NA,NA,NA,0,0,88,0,1,NA,"17010215",0,NA,0,629,NA,NA,NA,0,NA,NA,0,0,NA,61,NA,NA,NA,NA,NA,6,498,NA,NA,0,NA,NA,NA,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
