"layer","zone","Background","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Sugarbeets","Potatoes","Other Crops","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Corn","Blueberries","Speltz","Cranberries","Squash","HUC","Sweet Corn","Pumpkins","Apples","Millet","Dry Beans","Sod/Grass Seed","Christmas Trees","Tobacco","Other Small Grains","Grapes","Misc Vegs & Fruits","Peppers","Strawberries","Sunflower","Other Tree Crops","Tomatoes","Herbs","Sorghum","Asparagus","Cabbage","Eggplants","Peaches","Dbl Crop Lettuce/Barley","Onions","Peas","Gourds","Cherries","Dbl Crop WinWht/Soybeans","Vetch","Dbl Crop Oats/Corn","Triticale","Carrots","Plums","Apricots","Nectarines","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Sweet Potatoes","Cantaloupes","Lettuce","Dbl Crop Barley/Corn","Cotton","Peanuts","Dbl Crop WinWht/Corn","Dbl Crop Soybeans/Oats","Watermelons","Greens","Dbl Crop Barley/Sorghum","Turnips","Dbl Crop Corn/Soybeans","Switchgrass","Pop or Orn Corn","Walnuts","Durum Wheat","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Honeydew Melons","Oranges","Camelina","Rice","Sugarcane","Citrus","Mustard","Celery","Radishes","Prunes","Mint","Flaxseed","Safflower","Lentils","Perennial Ice/Snow ","Pistachios","Rape Seed","Olives","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Cotton","Hops","Garlic","Almonds","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Cauliflower","Pears","Caneberries","Cucumbers","Pomegranates"
1,11,0,98,0,778,6504,22,1379,NA,0,NA,NA,NA,56,NA,38010,80944,111210,91873,21624,2654,4858,40193,249,255,1906536,1024566,44636,40178,NA,87137,NA,NA,NA,NA,"12110111",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,3279,NA,NA,1464,92035,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,136036,13,0,NA,19,0,NA,NA,NA,NA,NA,NA,NA,0,604,0,0,NA,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,181544,10,0,4,411,0,0,NA,0,NA,NA,NA,4,NA,855,6817,12036,9528,11131,3671,13677,13465,40,0,32644,23934,1682,53902,NA,403,NA,NA,NA,NA,"12110201",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,7,47430,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,90455,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,2,NA,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,1054,0,0,1787,2993,24,1315,NA,5,NA,NA,NA,19,NA,45184,2872,156527,49921,20475,5457,2067,16121,1638,308,2111998,853138,12626,4899,NA,13378,NA,NA,NA,NA,"12110204",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,11670,NA,NA,2211,215431,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,130015,10,0,NA,19,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,282859,7,0,878,9757,13,275,NA,1,NA,NA,NA,98,NA,59791,8433,195145,41561,7412,717,66813,28910,38442,298,2278842,1518662,31280,40538,NA,91588,NA,NA,NA,NA,"12110205",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,12197,NA,NA,5653,737951,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,671795,44,0,NA,15,0,NA,NA,NA,NA,NA,NA,NA,5,54,0,0,NA,5,NA,16,24,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,0,0,0,250,217,1,1005,NA,1,NA,NA,NA,4,NA,23084,2199,102013,13626,3700,397,4160,17046,10873,12,1270143,1205587,1427,1579,NA,13542,NA,NA,NA,NA,"12110206",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,956,NA,NA,1625,26311,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,8978,14,0,NA,23,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,0,NA,10,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,596866,21,0,26,2404,0,4,NA,1,NA,NA,NA,469,NA,8545,25427,69514,55405,91127,39308,22239,2575,98,0,49719,67037,6372,18797,NA,3730,NA,NA,NA,NA,"12110202",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,282,NA,NA,9,168435,NA,5,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,221527,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,7,0,0,NA,0,NA,11,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,458047,0,0,0,201,0,0,NA,0,NA,NA,NA,11,NA,6831,2560,17599,6632,5516,1552,17650,4231,100,0,144987,129633,11014,59163,NA,999,NA,NA,NA,NA,"12110203",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,0,12666,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,21191,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,1513322,17,0,462,644,1,6035,NA,1,NA,NA,NA,47,NA,32292,5783,284277,36314,3147,296,153062,199283,222049,7,3348047,4791705,21801,44920,NA,2943,NA,NA,NA,NA,"12110207",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,609,NA,NA,1046,24968,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,62018,490,0,NA,18,0,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,NA,2,NA,7,59,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,1387134,1334,0,985,2730,0,2909,NA,1403,NA,NA,NA,12049,NA,39512,91567,468221,477637,268704,66473,240289,25955,44255,1,1127559,2057473,19873,178093,NA,114315,NA,NA,NA,NA,"12110208",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,1636,NA,NA,1365,795598,NA,192,NA,5,NA,0,42,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1088290,271,0,NA,179,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,48,NA,331,NA,24,71394,1429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,NA,179,996,0,7,8075,0,46292,78190,NA,581,NA,NA,237,3324,14995,5806,797,104,13603,197202,692546,22881,376836,662689,59221,23000,NA,2,NA,NA,NA,NA,"13010005",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,NA,128391,77218,965,905,23010,3774,105252,28972,NA,257740,NA,NA,14538,5256,26595,38102,4219,80,197867,139023,706143,22087,2038187,640402,39315,50889,NA,0,NA,NA,NA,NA,"13010003",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,NA,19134,44129,155,61,3248,383,92381,27494,NA,22432,NA,NA,2886,1909,20729,19611,911,16,25542,142650,1246043,5803,1017542,1086579,58668,26015,NA,1,NA,NA,NA,NA,"13010004",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,NA,24,149,0,0,61,0,8789,14348,NA,78,NA,NA,172,11537,13198,3935,481,11,129220,258476,2018717,22573,106923,1278374,99304,6613,NA,0,NA,NA,NA,NA,"13010001",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,NA,63914,39576,270,183,57791,1521,479228,156628,NA,37885,NA,NA,23202,12821,70881,47244,9567,403,68392,365419,1501778,70777,2838078,1194514,163711,101825,NA,0,NA,NA,NA,NA,"13010002",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,NA,2,1,1486,0,686,0,108330,82,NA,0,NA,NA,557,53839,50298,8693,305,10,7901,368892,4141986,75709,3094244,1124974,43413,5982,NA,240,NA,NA,NA,NA,"13020102",NA,0,42,0,8,NA,NA,NA,NA,0,NA,254,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,14,NA,NA,0,NA,NA,0,1,0,NA,1,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,NA,3,0,213,5,17,0,9483,0,NA,0,NA,NA,273,7951,89049,40659,8831,1166,600,9090,1412019,200,2517968,1268383,18584,124,NA,386,NA,NA,NA,NA,"13020201",NA,0,0,0,4,NA,NA,NA,NA,0,NA,459,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,18,NA,NA,0,NA,NA,0,6,0,NA,0,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,NA,1,0,14,0,2,0,5305,0,NA,0,NA,NA,34,583,15003,2911,80,2,3035,56265,1309494,12096,1291735,282818,8443,1823,NA,101,NA,NA,NA,NA,"13020202",NA,0,0,0,2,NA,NA,NA,NA,0,NA,18,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,27,NA,NA,0,NA,NA,0,20,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,NA,180,0,97,1,139,0,28707,0,NA,25,NA,NA,851,12713,292368,305162,109369,18636,16008,9120,993207,85,6458732,788025,206107,590,NA,809,NA,NA,NA,NA,"13020203",NA,2,91,1,169,NA,NA,NA,NA,0,NA,9895,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,67,NA,NA,0,NA,NA,0,517,0,NA,0,NA,NA,NA,NA,NA,NA,0,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,105,1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,316,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,NA,4,0,28,0,41,0,9951,0,NA,0,NA,NA,73,151,8230,3821,560,87,25770,42125,680468,10748,4047801,1237716,8270,811,NA,5,NA,NA,NA,NA,"13020204",NA,0,0,0,5,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,NA,5,0,15,4,0,0,432,0,NA,0,NA,NA,123,441,2596,415,153,4,8627,7011,533071,0,2110637,1294236,97,16,NA,11,NA,NA,NA,NA,"13020205",NA,0,0,0,5,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,19,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,NA,0,0,27,196,0,0,8,0,NA,0,NA,NA,447,1396,5292,748,32,0,222735,26,1469841,0,1635902,137178,17,75,NA,248,NA,NA,NA,NA,"13020206",NA,2,0,0,15,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,NA,48,0,149,329,6,0,890,0,NA,119,NA,NA,862,5989,25228,18685,6048,298,32479,9864,2189215,0,4575938,602892,2105,337,NA,1692,NA,NA,NA,NA,"13020207",NA,479,0,0,682,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,8,NA,NA,5,NA,NA,0,5,0,NA,1,NA,NA,NA,NA,NA,NA,0,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,20,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,NA,0,0,2,41,0,0,47,0,NA,0,NA,NA,56,29,9081,6101,547,4,12532,1,1976256,0,2025552,1698081,40,12,NA,25,NA,NA,NA,NA,"13020208",NA,0,0,0,13,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,NA,0,0,5,0,0,0,28,0,NA,0,NA,NA,11,30,6449,4868,619,10,1718,9,769288,0,2886565,346685,566,203,NA,3,NA,NA,NA,NA,"13020209",NA,0,0,0,0,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,1,0,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,NA,0,0,8,0,0,0,122,0,NA,0,NA,NA,72,1,9004,579,23,2,136492,0,210548,0,3207315,1359100,53,40,NA,109,NA,NA,NA,NA,"13020210",NA,0,0,0,12,NA,NA,NA,NA,31,NA,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,NA,158,7337,618,48,481,25,89824,1010,NA,3571,NA,NA,38696,5399,83546,47124,4466,662,32055,170309,4090112,41303,3649012,1076854,20219,511,NA,366,NA,NA,NA,NA,"13020101",NA,0,2,0,8,NA,NA,NA,NA,0,NA,265,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,0,10,117,NA,0,NA,NA,NA,NA,NA,NA,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,1,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492,44,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,NA,2,0,8,0,211,0,1676,0,NA,0,NA,NA,343,53340,16977,8463,1036,41,212613,334,1418244,1,4079525,472925,48466,47,NA,165,NA,NA,NA,NA,"13020211",NA,13,1,1,29,NA,NA,NA,NA,5,NA,873,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,86,NA,NA,0,NA,NA,2,10,0,NA,1,NA,NA,NA,NA,NA,NA,0,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,51,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,8847958,NA,1253,128,46,0,6499,NA,117067,NA,NA,NA,7,NA,54947,6479,113124,154756,52649,11636,6399,195,125445,0,6063816,49786,3076,10,NA,17765,NA,NA,NA,NA,"13030102",NA,99,NA,3,188,NA,NA,NA,NA,2,NA,1826,NA,NA,NA,NA,NA,466,NA,510,NA,NA,NA,7530,NA,NA,NA,NA,NA,710,569,NA,NA,24,NA,NA,NA,NA,NA,909,21,107627,NA,NA,NA,175,NA,NA,NA,NA,NA,1,NA,5182,122808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,46,NA,NA,2,395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,NA,0,0,0,0,18,NA,275,NA,NA,NA,0,NA,7153,93,7356,2760,277,99,8856,0,30600,0,3515805,21873,231,1,NA,10,NA,NA,NA,NA,"13030103",NA,0,NA,0,19,NA,NA,NA,NA,30,NA,46,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,25,NA,NA,NA,NA,NA,6,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,142,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,3,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,6210238,NA,5011,493,877,1,4494,NA,48380,NA,NA,NA,0,NA,326096,2340,136870,34241,11150,1459,38525,9702,1095383,0,10774150,456496,1633,26,NA,8548,NA,NA,NA,NA,"13030202",NA,7,NA,221,4160,NA,NA,NA,NA,0,NA,7146,NA,NA,NA,NA,NA,2430,NA,5,NA,NA,NA,5296,NA,NA,NA,NA,NA,320,3881,NA,NA,4,NA,NA,NA,NA,NA,98,31,23168,NA,NA,NA,446,NA,NA,NA,NA,NA,0,NA,5424,8018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,456,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,NA,6,0,4,0,50,NA,5100,NA,NA,NA,0,NA,2601,15900,16000,20781,2839,150,4076,11723,1052733,0,2374527,36485,2901,27,NA,134,NA,NA,NA,NA,"13030101",NA,2,NA,0,19,NA,NA,NA,NA,0,NA,84,NA,NA,NA,NA,NA,82,NA,0,NA,NA,NA,321,NA,NA,NA,NA,NA,0,96,NA,NA,2,NA,NA,NA,NA,NA,0,0,1340,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,30,1877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,15477109,NA,0,7,0,0,5,NA,7508,NA,NA,NA,0,NA,45913,27,11102,1451,65,27,5127,0,41965,6,4430461,265858,4430,1,NA,530,NA,NA,NA,NA,"13030201",NA,0,NA,130,2,NA,NA,NA,NA,0,NA,3141,NA,NA,NA,NA,NA,5354,NA,0,NA,NA,NA,3541,NA,NA,NA,NA,NA,0,495,NA,NA,16,NA,NA,NA,NA,NA,4,0,11778,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2216,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,6788604,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,3,61122,4890,1611,60,13,667,113,195,0,1098810,139,912,1,NA,0,NA,NA,NA,NA,"13040212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,182,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,14179160,NA,NA,0,0,1,0,NA,129,NA,NA,NA,NA,NA,24,4,4091,3452,11,3,5491,3104,41587,0,2975817,49,9890,0,NA,0,NA,NA,NA,NA,"13040205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,NA,NA,0,0,0,2,NA,3,NA,NA,NA,NA,NA,10,0,6659,2855,27,11,6238,45,45523,0,3620656,94987,1452,1,NA,0,NA,NA,NA,NA,"13040206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,NA,NA,0,0,0,0,NA,10,NA,NA,NA,NA,NA,49,2,2658,1858,10,5,16870,141,48213,0,2425854,17224,851,0,NA,0,NA,NA,NA,NA,"13040207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,4961021,NA,NA,0,2,0,12,NA,23,NA,NA,NA,NA,NA,196,95,4590,3242,175,16,4192,11,1223,0,2058414,344,2384,1,NA,0,NA,NA,NA,NA,"13040208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
