"layer","zone","Background","Corn","Soybeans","Barley","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Apples","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Cranberries","Spring Wheat","Winter Wheat","Other Crops","Christmas Trees","Sweet Corn","Other Tree Crops","Strawberries","Pumpkins","HUC","Dry Beans","Triticale","Sunflower","Camelina","Squash","Lettuce","Sorghum","Sod/Grass Seed","Tobacco","Speltz","Peaches","Other Small Grains","Misc Vegs & Fruits","Onions","Gourds","Peppers","Cucumbers","Tomatoes","Herbs","Pears","Cabbage","Eggplants","Caneberries","Durum Wheat","Grapes","Asparagus","Dbl Crop WinWht/Soybeans","Cherries","Radishes","Plums","Peas","Nectarines","Dbl Crop Barley/Soybeans","Greens","Sweet Potatoes","Watermelons","Dbl Crop WinWht/Corn","Dbl Crop Oats/Corn","Dbl Crop Soybeans/Oats","Cotton","Mint","Carrots","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Turnips","Cantaloupes","Pop or Orn Corn","Dbl Crop Corn/Soybeans","Millet","Sugarbeets","Peanuts","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Switchgrass","Rice","Rape Seed","Walnuts","Sugarcane","Citrus","Oranges","Celery","Safflower","Vetch","Cauliflower","Garlic","Flaxseed","Mustard","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Olives","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Durum Wht","Dbl Crop Durum Wht/Sorghum","Almonds","Hops","Apricots","Pomegranates"
1,3,NA,3,NA,122,136,8,NA,14328,79378,NA,7,0,4692,2,97727,60714,5516,853,320,166963,11307,5229495,7721,1531920,347163,279,8000,0,0,NA,145,5802,8369,NA,0,0,0,0,"18020003",0,156,0,NA,0,NA,0,0,NA,NA,0,NA,NA,40,NA,0,0,0,25,0,NA,NA,NA,0,199,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,7477,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,111,NA,NA,0,NA,14,0,NA,257,NA,NA,NA,52,0,0,7,NA,NA,NA,NA,0,NA,NA,0
1,4,NA,0,NA,2,1,0,NA,995,683,NA,0,0,125,0,4991,21282,5951,1391,460,327,1443,2125633,399,693919,96121,136,3297,0,0,NA,0,41,30,NA,0,0,0,0,"18020122",0,3,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,1,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0
1,5,NA,0,NA,6,139,63,NA,33109,8683,NA,0,0,410,0,62104,36340,11368,1729,322,328,8935,2435434,897,984789,331175,87,11293,0,0,NA,5,58,26,NA,0,0,0,0,"18020123",0,41,0,NA,0,NA,0,0,NA,NA,0,NA,NA,20,NA,0,0,0,0,0,NA,NA,NA,0,8,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,NA,90,NA,0,0,NA,0,NA,NA,NA,0,0,0,9,NA,NA,NA,NA,0,NA,NA,0
1,6,NA,0,NA,95,515,1216,NA,66861,49200,NA,0,0,2784,0,411925,15850,5663,1681,366,81535,0,1278564,0,665255,525802,395,19611,0,0,NA,467,186,5,NA,0,0,0,0,"18020001",0,3439,0,NA,0,NA,0,0,NA,NA,0,NA,NA,1,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,6,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0
1,7,NA,0,NA,5,27,4,NA,356,246,NA,0,0,26,0,19729,13529,2261,409,70,37968,2853,1664310,4329,188867,18914,103,127,0,0,NA,3,6,1,NA,0,0,0,0,"18020004",0,3,0,NA,0,NA,0,0,NA,NA,0,NA,NA,9,NA,0,0,0,0,0,NA,NA,NA,0,79,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,32,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,76,NA,NA,0,NA,5,0,NA,0,NA,NA,NA,4916,0,0,4,NA,NA,NA,NA,0,NA,NA,0
1,8,NA,0,NA,1,0,82,NA,856,142,NA,0,0,262,0,50491,41383,12477,4179,484,23864,15570,1242226,17705,269877,23110,46,132,0,0,NA,2,0,0,NA,0,0,1,0,"18020005",0,0,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,2,NA,NA,NA,0,152,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,71,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,619,0,0,10,NA,NA,NA,NA,0,NA,NA,0
1,9,NA,65273,NA,6308,449,11629,NA,190593,19036,NA,0,2639,325148,9,27867,153222,52178,26549,5172,17350,1849,2155,3707,467194,1418615,14638,121686,0,59,NA,90,271799,9068,NA,181,436,3,142,"18020104",14251,713,25016,NA,1039,NA,1946,1900,NA,NA,405,NA,NA,2379,NA,10,10243,87952,791,56,NA,NA,NA,1238,21474,NA,NA,17,NA,23081,100,NA,NA,0,NA,11905,13235,2310,NA,8677,0,1,5181,2,NA,13,59,NA,NA,NA,NA,350,35,NA,NA,1184871,NA,164302,NA,NA,65,NA,129300,77,NA,498,NA,NA,NA,0,12450,15344,33489,NA,NA,NA,NA,432280,NA,NA,7
1,10,NA,43,NA,71,29,720,NA,1835,685,NA,0,425,26045,19,7629,180009,142374,176915,43238,3873,20264,18015,665,3831,196208,3470,3520,0,0,NA,0,1729,84,NA,15,1,2,0,"18020111",1,4,3,NA,3,NA,7,22,NA,NA,12,NA,NA,24,NA,0,3,68,0,8,NA,NA,NA,1,225,NA,NA,711,NA,883,0,NA,NA,0,NA,5,5,18,NA,3,0,0,1,1,NA,0,0,NA,NA,NA,NA,2,0,NA,NA,4179,NA,2721,NA,NA,8,NA,333,7,NA,0,NA,NA,NA,0,0,48,43,NA,NA,NA,NA,739,NA,NA,0
1,11,NA,235,NA,70,1,581,NA,863,1079,NA,0,0,1912,0,26952,63779,3080,1184,471,15727,20621,524429,64352,852734,640418,4234,132,0,1,NA,0,1532,0,NA,0,0,0,0,"18020115",14,0,2,NA,0,NA,54,9,NA,NA,0,NA,NA,5,NA,0,1,1,0,3,NA,NA,NA,0,167,NA,NA,0,NA,824,0,NA,NA,0,NA,0,119,9,NA,13,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,129,NA,NA,245,NA,2791,NA,NA,1,NA,46,0,NA,0,NA,NA,NA,0,0,150,3857,NA,NA,NA,NA,2673,NA,NA,0
1,12,NA,2416,NA,2839,584,3882,NA,35338,6263,NA,0,304,24516,1,190793,141466,29392,14240,6834,9124,24683,405309,178293,1619206,517002,1975,3964,0,0,NA,1,31940,332,NA,51,0,0,2,"18020116",134,6,4241,NA,197,NA,145,190,NA,NA,14,NA,NA,677,NA,1,140,11746,72,757,NA,NA,NA,1,32274,NA,NA,0,NA,2628,0,NA,NA,0,NA,595,398,13,NA,4,0,0,44,0,NA,0,0,NA,NA,NA,NA,23,0,NA,NA,307,NA,16727,NA,NA,3,NA,12491,6,NA,338,NA,NA,NA,0,85,110,219,NA,NA,NA,NA,17398,NA,NA,0
1,13,NA,0,NA,16,0,6,NA,354,352,NA,0,0,91,0,177405,35680,9088,2343,1122,956,11110,2746487,524,423870,55631,210,20871,0,0,NA,0,17,2,NA,0,0,0,0,"18020121",0,1,0,NA,0,NA,0,0,NA,NA,0,NA,NA,13,NA,0,0,0,0,0,NA,NA,NA,0,2,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,9,NA,0,0,NA,0,NA,NA,NA,0,0,0,3,NA,NA,NA,NA,0,NA,NA,0
1,14,NA,5,NA,5,1,78,NA,600,250,NA,0,50,11145,5,55659,68297,13563,3295,386,13541,112454,2820241,17121,555508,179724,1068,991,0,0,NA,1,403,14,NA,1,376,0,0,"18020125",0,8,16,NA,2,NA,0,8,NA,NA,1248,NA,NA,4,NA,0,0,2,0,0,NA,NA,NA,0,130,NA,NA,17,NA,5363,0,NA,NA,0,NA,23,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,3,NA,NA,366,NA,7136,NA,NA,23,NA,154,5,NA,0,NA,NA,NA,0,0,10,69,NA,NA,NA,NA,1095,NA,NA,0
1,15,NA,269,NA,36,27,499,NA,4384,2735,NA,0,5524,34927,0,12307,91371,14803,5519,1351,1119,111648,555367,12407,54086,331827,894,2362,0,0,NA,0,4991,184,NA,0,419,0,4,"18020126",3,34,43,NA,5,NA,10,13,NA,NA,3484,NA,NA,10,NA,0,8,8,0,1,NA,NA,NA,1,291,NA,NA,57,NA,31199,0,NA,NA,0,NA,86,1,4,NA,3,0,0,3,0,NA,1,1,NA,NA,NA,NA,2,2,NA,NA,43842,NA,34030,NA,NA,9,NA,588,10,NA,1,NA,NA,NA,0,10,3,91,NA,NA,NA,NA,1980,NA,NA,2
1,16,NA,0,NA,23,13,208,NA,54,265,NA,0,0,120,1,44514,32363,10030,2029,202,10627,26155,2155437,55373,525946,49824,35,539,0,0,NA,0,135,16,NA,0,0,0,0,"18020128",0,0,0,NA,0,NA,1,3,NA,NA,0,NA,NA,14,NA,0,0,8,0,19,NA,NA,NA,2,102,NA,NA,1,NA,0,0,NA,NA,0,NA,0,0,5,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,52,NA,3,NA,NA,5,NA,6,0,NA,0,NA,NA,NA,0,0,1,4,NA,NA,NA,NA,2,NA,NA,0
1,17,NA,1,NA,2,1,73,NA,100,99,NA,0,1,43,73,40900,74369,27308,6140,1303,26567,36831,1489346,19189,544258,177033,19,767,0,0,NA,0,118,7,NA,0,0,0,0,"18020129",0,5,0,NA,2,NA,0,0,NA,NA,0,NA,NA,2,NA,0,0,5,5,10,NA,NA,NA,1,314,NA,NA,2,NA,0,0,NA,NA,2,NA,0,1,1,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,89,NA,6,NA,NA,6,NA,5,0,NA,0,NA,NA,NA,6,0,1,0,NA,NA,NA,NA,8,NA,NA,0
1,18,NA,1,NA,2,0,182,NA,18,703,NA,0,0,20,1,628,36181,3597,516,152,1104,33195,481585,2753,329412,338349,1551,32,0,0,NA,0,26,0,NA,0,0,0,0,"18020151",0,0,0,NA,0,NA,1,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,34,NA,NA,0,NA,60,0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,1,NA,NA,4,NA,61,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,0,0,0,16,NA,NA,NA,NA,4,NA,NA,0
1,19,NA,1,NA,95,0,880,NA,350,642,NA,0,0,539,0,1746,78189,4345,1409,386,3334,49538,578639,98879,1184873,696339,10302,19,0,0,NA,0,766,1,NA,0,0,0,0,"18020152",0,1,0,NA,0,NA,354,3,NA,NA,0,NA,NA,0,NA,0,4,0,0,0,NA,NA,NA,0,469,NA,NA,0,NA,736,0,NA,NA,0,NA,0,0,0,NA,1,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,2,NA,NA,12,NA,1513,NA,NA,0,NA,1,0,NA,0,NA,NA,NA,20,0,2,1101,NA,NA,NA,NA,55,NA,NA,0
1,20,NA,0,NA,3,0,6,NA,233,924,NA,0,0,172,0,1351,18046,1792,83,13,3229,5787,617283,868,223815,181819,1381,3643,0,0,NA,0,31,0,NA,0,0,0,0,"18020153",0,2,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,62,NA,NA,0,NA,319,0,NA,NA,0,NA,0,5,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,2,NA,1931,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,6,0,0,16,NA,NA,NA,NA,20,NA,NA,0
1,21,NA,2,NA,99,1,613,NA,405,589,NA,0,0,734,0,26606,130519,49692,29795,8176,4190,91541,638888,97054,461985,411700,12106,957,0,0,NA,0,376,0,NA,0,0,0,0,"18020154",0,2,0,NA,0,NA,17,3,NA,NA,0,NA,NA,0,NA,0,8,7,0,0,NA,NA,NA,0,221,NA,NA,0,NA,1068,0,NA,NA,0,NA,0,2,0,NA,1,0,0,1,0,NA,0,0,NA,NA,NA,NA,0,3,NA,NA,88,NA,4606,NA,NA,3,NA,2,0,NA,0,NA,NA,NA,0,0,7,904,NA,NA,NA,NA,83,NA,NA,0
1,22,NA,12,NA,23,0,506,NA,246,962,NA,0,0,642,0,6885,44135,8190,5870,1844,1690,18778,56318,13650,281297,765197,4958,33,0,0,NA,0,343,1,NA,0,0,0,0,"18020155",0,1,16,NA,0,NA,424,0,NA,NA,1,NA,NA,5,NA,0,2,1,0,0,NA,NA,NA,0,22,NA,NA,0,NA,1011,0,NA,NA,0,NA,0,3,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,35,NA,NA,344,NA,3002,NA,NA,2,NA,5,0,NA,0,NA,NA,NA,0,0,181,1992,NA,NA,NA,NA,446,NA,NA,0
1,23,NA,732,NA,1444,0,3011,NA,7991,3242,NA,0,0,5374,0,5339,76280,9774,3213,1310,13265,18718,710832,19969,633815,1255046,15199,595,0,5,NA,1,7920,0,NA,0,0,0,0,"18020156",37,6,40,NA,0,NA,275,15,NA,NA,0,NA,NA,6,NA,0,32,0,0,0,NA,NA,NA,0,39,NA,NA,0,NA,34733,10,NA,NA,0,NA,301,1296,19,NA,12,0,0,1,0,NA,0,0,NA,NA,NA,NA,0,706,NA,NA,3213,NA,29554,NA,NA,7,NA,511,0,NA,0,NA,NA,NA,79,0,1030,16456,NA,NA,NA,NA,21865,NA,NA,0
1,24,NA,3120,NA,4947,18,2979,NA,15388,3692,NA,0,11,34826,1,9838,70411,30877,26205,4564,10748,28513,673418,1164,292106,1146147,20689,3596,0,109,NA,0,12701,14,NA,0,417,0,0,"18020157",817,22,193,NA,1,NA,2002,458,NA,NA,11,NA,NA,20,NA,0,468,7,0,0,NA,NA,NA,0,365,NA,NA,1,NA,47762,122,NA,NA,0,NA,511,3833,122,NA,341,0,0,4,0,NA,3,1,NA,NA,NA,NA,5,25,NA,NA,3393,NA,112959,NA,NA,62,NA,406,27,NA,0,NA,NA,NA,0,0,4380,48997,NA,NA,NA,NA,116501,NA,NA,13
1,25,NA,23392,NA,58,103,1313,NA,23047,2663,NA,0,1413,184907,8,4208,76813,29334,17128,4334,3099,41058,428672,1788,97783,364407,8072,78839,0,0,NA,0,34354,8647,NA,4,701,0,2,"18020158",1487,36,1181,NA,20,NA,34,427,NA,NA,2361,NA,NA,50,NA,0,1005,2536,62,45,NA,NA,NA,2,609,NA,NA,13,NA,53567,1,NA,NA,0,NA,783,62,77,NA,463,0,0,312,0,NA,0,8,NA,NA,NA,NA,1322,0,NA,NA,605905,NA,86907,NA,NA,41,NA,17163,1267,NA,1,NA,NA,NA,0,51,1277,4119,NA,NA,NA,NA,139406,NA,NA,7
1,26,NA,3738,NA,88,91,3973,NA,17682,6213,NA,0,4727,201457,1,38142,143026,49848,43321,10740,13678,114583,142969,1759,16474,622491,12574,18612,0,0,NA,0,30583,16652,NA,0,5112,1,3,"18020159",864,226,1562,NA,14,NA,182,90,NA,NA,39129,NA,NA,22,NA,3,330,1204,4,6,NA,NA,NA,3,161,NA,NA,1010,NA,225715,0,NA,NA,0,NA,455,15,69,NA,570,0,1,1223,0,NA,0,22,NA,NA,NA,NA,18,0,NA,NA,280262,NA,129399,NA,NA,151,NA,6621,301,NA,1,NA,NA,NA,0,109,155,695,NA,NA,NA,NA,17940,NA,NA,8
1,27,NA,1966,NA,340,947,7861,NA,31185,8909,NA,0,5322,161401,4,7256,95704,45773,79619,16693,3936,40851,62527,1080,6864,322426,1936,5967,0,0,NA,0,60750,10167,NA,6,367,1,177,"18020161",116,1099,1739,NA,36,NA,50,228,NA,NA,406,NA,NA,13,NA,0,107,300,3,11,NA,NA,NA,7,313,NA,NA,64,NA,10979,0,NA,NA,0,NA,502,14,547,NA,30,0,0,19,0,NA,0,440,NA,NA,NA,NA,26,0,NA,NA,225192,NA,16960,NA,NA,33,NA,6546,1232,NA,0,NA,NA,NA,0,180,47,127,NA,NA,NA,NA,1586,NA,NA,12
1,28,NA,136426,NA,10697,9440,29734,NA,402950,87077,NA,0,149114,270307,2723,91888,192350,130243,207723,52146,5579,1917,3827,26574,49375,750864,4119,68229,1,0,NA,187,282075,20096,NA,677,3,25,204,"18020163",1932,5280,24205,NA,370,NA,337,4905,NA,NA,118,NA,NA,836,NA,31,3897,96257,498,20285,NA,NA,NA,421,65944,NA,NA,206,NA,15096,5,NA,NA,0,NA,1406,1119,727,NA,102,0,7,409,14,NA,15,19,NA,NA,NA,NA,280,10,NA,NA,60540,NA,81590,NA,NA,28,NA,115030,309,NA,8,NA,NA,NA,0,1633,1294,521,NA,NA,NA,NA,43283,NA,NA,3
1,1,NA,22156,NA,5004,NA,20805,NA,253640,431,NA,9151,0,425979,264,11837,308926,104803,145221,27560,202675,45736,715319,16029,1724622,2575731,6318,279,1144,6,NA,149,98074,26,NA,6,40,NA,NA,"18030003",0,3418,0,NA,NA,2165,3775,31,NA,NA,573,NA,645,13554,NA,2220,0,1575,212,2,307,NA,NA,2641,230451,NA,NA,3771,0,39,8,2900,NA,1,679,9238,38561,6852,NA,142629,NA,43154,24852,2,104,5373,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,2318,NA,9754,81344,NA,3085,14405,NA,6853,NA,NA,NA,0,3773,23537,185,NA,NA,NA,NA,108987,NA,0,73
1,2,NA,57663,NA,26586,NA,36758,NA,376848,4455,NA,0,2,527304,563,12482,278515,170698,196607,54307,45322,718,48238,27802,169939,1115992,3932,4258,5509,172,NA,11,335090,1088,NA,6547,1820,NA,NA,"18030009",168,2611,0,NA,NA,35968,1891,46,NA,NA,8804,NA,0,54076,NA,14,65,200849,3939,71,0,NA,NA,61738,750445,NA,NA,2882,3,17606,87,4680,NA,251,3,5736,98409,20465,NA,164463,NA,2932,8160,35,0,29721,NA,NA,NA,1442,NA,34,NA,20,NA,375,NA,39772,NA,1174,66705,NA,113891,0,NA,31583,NA,NA,NA,0,10644,200075,7671,NA,NA,NA,NA,633816,NA,84,25437
1,3,NA,0,NA,0,NA,0,NA,59,0,NA,0,0,1,0,16492,8605,4228,520,10,378734,3583,1497194,271,1098779,133768,49,1334,0,0,NA,0,0,0,NA,0,0,NA,NA,"18030001",0,0,0,NA,NA,0,0,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,185,0,0,0,NA,NA,NA,NA,0,NA,0,0
1,4,NA,0,NA,0,NA,0,NA,1522,748,NA,431,0,18,0,17880,15462,3923,399,9,4062,413,957219,13,1632938,181029,837,6820,0,0,NA,0,0,0,NA,0,0,NA,NA,"18030002",0,0,0,NA,NA,0,0,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,0,NA,0,0
1,5,NA,10307,NA,1412,NA,4174,NA,97462,901,NA,1,0,61748,134,661,50511,7474,6915,653,695,41443,123604,178,219806,621585,643,167,1,8,NA,6,27192,835,NA,11,232,NA,NA,"18030004",5,80,0,NA,NA,23,253,2,NA,NA,110,NA,1,404,NA,0,0,697,0,26,0,NA,NA,122,34572,NA,NA,1158,0,1423,173,83,NA,3,0,70,10274,22,NA,7710,NA,4882,3950,11,0,10,NA,NA,NA,0,NA,0,NA,81,NA,0,NA,3409,NA,407,9253,NA,147,0,NA,1932,NA,NA,NA,0,138,43096,627,NA,NA,NA,NA,250136,NA,3,1156
1,6,NA,14344,NA,8873,NA,73628,NA,187466,24829,NA,3,0,385799,1269,6528,107190,21168,21106,2868,2575,36699,142694,34,102148,1272027,720,2826,6,46,NA,1955,109397,402,NA,6,3874,NA,NA,"18030005",3,216,0,NA,NA,69,179,0,NA,NA,327,NA,3,190,NA,0,0,338,4,168,16,NA,NA,642,303188,NA,NA,3455,0,6817,14,267,NA,3,0,112,84704,942,NA,12510,NA,800,25755,131,0,77,NA,NA,NA,1,NA,26,NA,35,NA,0,NA,14479,NA,14110,150104,NA,744,0,NA,313,NA,NA,NA,0,687,120415,16131,NA,NA,NA,NA,224175,NA,3,7810
1,7,NA,33029,NA,1333,NA,9662,NA,155384,1171,NA,1,0,42302,502,5739,71934,33132,37931,6198,3732,50302,547055,177,224331,844387,941,52,56,122,NA,283,25996,632,NA,166,545,NA,NA,"18030006",6,29,0,NA,NA,117,19,0,NA,NA,568,NA,1,215,NA,2,0,257,0,333,0,NA,NA,69,38952,NA,NA,1793,0,17577,117,585,NA,252,0,8,172256,4102,NA,17338,NA,178,7597,1633,0,20,NA,NA,NA,0,NA,103,NA,51,NA,0,NA,54510,NA,4038,158405,NA,77,0,NA,63,NA,NA,NA,0,83,50828,45907,NA,NA,NA,NA,41012,NA,6,2132
1,8,NA,73228,NA,348,NA,9636,NA,258474,5365,NA,0,0,89165,330,14357,117862,53572,76188,12059,102796,22075,1041151,206,544064,855047,410,495,11,248,NA,2,65556,814,NA,18,1580,NA,NA,"18030007",242,443,0,NA,NA,206,113,0,NA,NA,10784,NA,0,880,NA,1,0,2056,0,593,0,NA,NA,1118,106382,NA,NA,3847,0,39717,22,12490,NA,5,0,50,221828,2618,NA,59414,NA,165,10578,72,0,43,NA,NA,NA,9,NA,275,NA,143,NA,2,NA,99897,NA,8994,248263,NA,2337,0,NA,56,NA,NA,NA,0,211,93625,43551,NA,NA,NA,NA,60558,NA,104,5400
1,9,NA,100105,NA,37448,NA,84567,NA,640395,16181,NA,176,0,1396506,7317,55424,460426,136177,145466,23296,284899,1133,181059,79770,885496,3091265,2529,4629,802,153,NA,342,539832,733,NA,590,1307,NA,NA,"18030012",401,7696,3,NA,NA,16567,5372,21,NA,NA,12904,NA,6,26444,NA,6,10,155736,1358,173,15,NA,NA,94052,157577,NA,NA,8867,0,30913,426,11019,NA,137,1,2995,245652,2117,NA,507742,NA,33157,34169,124,0,11095,NA,NA,NA,123,NA,169,NA,807,NA,55,NA,94731,NA,1573,56956,NA,92404,4,NA,21111,NA,NA,NA,0,2740,469045,9145,NA,NA,NA,NA,527825,NA,239,76357
1,10,NA,0,NA,1,NA,0,NA,1,0,NA,0,0,76,0,48270,8924,947,87,4,785132,2039,2344058,150,1036362,215524,111,1266,0,0,NA,0,0,0,NA,0,0,NA,NA,"18030010",0,0,0,NA,NA,0,0,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,574,0,12,0,NA,NA,NA,NA,0,NA,0,0
1,1,NA,125418,NA,26395,4,155578,NA,741317,31292,NA,NA,220,317365,1286,84660,380590,125192,81402,10974,31748,108021,484376,130178,518464,4036418,31467,278713,799,2,NA,0,201867,1555,NA,4086,2092,111,0,"18040001",1350,776,0,NA,0,3150,597,7,NA,NA,1286,NA,0,10934,NA,397,428,232381,252,5,NA,NA,NA,7718,377920,NA,NA,3502,NA,8499,607,196,NA,239,24772,2283,119950,176159,NA,293351,NA,108,1138,0,NA,32361,8,NA,NA,41,NA,1,NA,NA,NA,15274,NA,10468,NA,293,2379,0,41288,5,NA,3659,NA,NA,NA,0,7625,145943,801,NA,NA,NA,NA,692215,NA,2,12934
1,2,NA,4725,NA,315,8594,33432,NA,158255,2992,NA,NA,4970,11082,904,27270,94249,51431,48331,8518,6720,245,1231,173235,393830,742487,24843,36695,9,0,NA,0,12003,7,NA,621,147,43,54,"18040002",11520,6,0,NA,74,11,2,28,NA,NA,2494,NA,0,541,NA,26,4,45361,122,8,NA,NA,NA,3,21297,NA,NA,15642,NA,110,213,0,NA,25,6078,30,11740,277645,NA,6309,NA,4,29,62,NA,1739,0,NA,NA,0,NA,0,NA,NA,NA,179,NA,28657,NA,157,6,3,356,624,NA,1,NA,NA,NA,0,4,49,81,NA,NA,NA,NA,362054,NA,0,46
1,3,NA,258877,NA,1215,445,45783,NA,335516,11624,NA,NA,10895,44179,2101,165902,156078,126311,223599,51562,6737,1891,3488,113883,81550,1114009,9453,44901,2,0,NA,0,106868,297,NA,7806,0,9,3706,"18040003",9444,67,1504,NA,734,3,0,8382,NA,NA,576,NA,4,3428,NA,812,739,78366,2099,571,NA,NA,NA,10,164559,NA,NA,26854,NA,1866,254,0,NA,2,97,782,27658,36512,NA,297,NA,711,33,619,NA,55,1,NA,NA,3,NA,3,NA,NA,NA,4793,NA,95547,NA,0,3,7,45202,16,NA,1,NA,NA,NA,0,86,105,7497,NA,NA,NA,NA,97860,NA,0,0
1,4,NA,9264,NA,960,0,24021,NA,100017,22451,NA,NA,0,56903,1582,5065,84745,20801,9273,1775,655,39900,360884,4895,77069,564795,795,136,53,0,NA,0,35114,249,NA,91,10064,0,0,"18040007",9,8,0,NA,0,337,280,0,NA,NA,16,NA,0,177,NA,3,0,4425,25,0,NA,NA,NA,2748,72757,NA,NA,177,NA,205,330,24,NA,65,0,12,29869,14216,NA,2789,NA,8,86,0,NA,73,0,NA,NA,0,NA,0,NA,NA,NA,22,NA,787,NA,63,353,0,589,0,NA,87,NA,NA,NA,0,118,62315,11,NA,NA,NA,NA,239024,NA,1,896
1,5,NA,1290,NA,89,2,11054,NA,21296,538,NA,NA,812,7106,21,32089,50441,6018,1104,159,183055,20808,1533316,7193,1054635,521883,9127,12164,4,0,NA,0,4251,99,NA,4,295,24,0,"18040008",1,347,0,NA,0,104,232,0,NA,NA,269,NA,0,48,NA,3,0,1783,1,0,NA,NA,NA,36,20563,NA,NA,133,NA,625,18,6,NA,50,1443,318,1707,26839,NA,936,NA,44,12,0,NA,64,0,NA,NA,0,NA,0,NA,NA,NA,28,NA,5457,NA,0,26,0,100,1012,NA,7,NA,NA,NA,259,3,7938,3,NA,NA,NA,NA,102946,NA,0,946
