"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Dry Beans","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Triticale","Broccoli","Cauliflower","Radishes","Blueberries","Sorghum","Speltz","HUC","Apples","Misc Vegs & Fruits","Sweet Corn","Cranberries","Sod/Grass Seed","Aquaculture","Other Crops","Herbs","Squash","Pumpkins","Tomatoes","Pears","Cabbage","Grapes","Strawberries","Tobacco","Winter Wheat","Peaches","Peppers","Sunflower","Sugarbeets","Greens","Carrots","Dbl Crop WinWht/Corn","Vetch","Plums","Other Tree Crops","Dbl Crop WinWht/Soybeans","Millet","Onions","Cucumbers","Nectarines","Dbl Crop Barley/Soybeans","Dbl Crop Oats/Corn","Cherries","Gourds","Sweet Potatoes","Dbl Crop Barley/Corn","Cotton","Peanuts","Dbl Crop WinWht/Sorghum","Dbl Crop Soybeans/Oats","Other Small Grains","Watermelons","Asparagus","Turnips","Eggplants","Rape Seed","Cantaloupes","Switchgrass","Pop or Orn Corn","Caneberries","Hops","Flaxseed","Dbl Crop Corn/Soybeans","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Oranges","Sugarcane","Olives","Citrus","Durum Wheat","Camelina","Mint","Walnuts","Celery","Garlic","Safflower","Mustard","Lentils","Perennial Ice/Snow ","Pistachios","Lettuce","Almonds","Apricots","Pomegranates"
1,2,NA,3,NA,67703,80772,0,5021,121,175957,51762,NA,0,123,768,NA,29677,0,345142,54365,14552,6495,850,300,241680,671235,15852,1626743,87578,13610,132409,5,NA,NA,0,NA,0,NA,"16010201",0,0,0,NA,2,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,21987,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,6,1192,0,NA,NA,NA,NA,NA,NA
1,3,NA,0,NA,5076,2085,0,6963,0,67805,51474,NA,0,0,0,NA,1175,0,2586,16152,3968,417,34,369,12355,474717,1283,1584019,92577,12565,23130,0,NA,NA,0,NA,0,NA,"16010102",0,0,0,NA,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,146,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
1,4,NA,5826,NA,23076,1492,1,792,0,148200,43356,NA,0,0,0,NA,4461,2,11903,44710,34987,16301,6476,993,838932,536592,9832,721101,41193,6386,17887,283,NA,NA,3,NA,21,NA,"16010203",18,0,1,NA,124,NA,0,0,NA,6,0,NA,NA,NA,NA,NA,23362,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5881,0,0,NA,NA,NA,NA,NA,NA
1,5,NA,50115,NA,100777,32650,617,9360,203,532593,77023,NA,538,25765,1407,NA,93369,3,22534,85928,25359,6497,1837,1384,336659,428795,7608,1439058,99526,11563,32788,7844,NA,NA,1,NA,70,NA,"16010202",13,7,1,NA,1129,NA,1,3,NA,0,11,NA,NA,NA,NA,NA,192356,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,66374,12,1008,NA,NA,NA,NA,NA,NA
1,6,NA,56735,NA,15639,16947,5,2996,35,406233,87258,NA,192,2063,229,NA,109810,184,225161,79189,25865,17072,4470,138847,132440,170531,231,1467140,249931,9236,193768,2939,NA,NA,48,NA,512,NA,"16010204",140,1,23,NA,7096,NA,0,967,NA,71,19,NA,NA,NA,NA,NA,163674,1610,1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,4389,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713,NA,NA,NA,NA,NA,7148,0,0,NA,NA,NA,NA,NA,NA
1,1,NA,294,NA,56,0,0,17,0,29020,1288,NA,0,0,0,NA,1616,0,571,19384,2251,2057,55,143475,8254,2052097,4871,6528351,169211,745,220,3,NA,NA,NA,NA,527,NA,"16020301",0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,1901,NA,NA,NA,NA,NA
1,2,NA,0,NA,0,0,0,0,0,5,0,NA,0,0,0,NA,0,0,193,6066,1764,1202,125,318506,0,124179,0,2173577,109095,0,716,0,NA,NA,NA,NA,0,NA,"16020303",0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA
1,3,NA,94,NA,14,0,0,0,0,432,127,NA,0,0,0,NA,92,0,4367677,1266,385,505,251,481128,25,315,0,64168,74539,104,38789,1,NA,NA,NA,NA,4,NA,"16020310",0,NA,0,NA,8,NA,0,0,0,0,15,0,NA,NA,NA,NA,116,4,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA
1,4,NA,71,NA,4,0,0,53,0,6581,408,NA,0,0,0,NA,40,0,43817,22414,21937,9324,5025,6408866,5649,835591,265,7890756,462956,97,38282,8,NA,NA,NA,NA,8,NA,"16020306",0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,12,NA,NA,NA,NA,NA
1,5,NA,112,NA,1334,0,0,1571,0,25288,28071,NA,0,0,0,NA,2027,2,94353,13524,17313,7173,1454,4759454,4303,432556,1,7374123,343622,495,1986,276,NA,NA,NA,NA,1,NA,"16020308",0,NA,0,NA,3793,NA,0,0,0,0,0,0,NA,NA,NA,NA,7,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,NA,0,0,NA,NA,NA,NA,NA
1,6,NA,0,NA,0,0,0,0,0,76,514,NA,0,0,0,NA,2,0,1129,4119,3616,645,20,1189,1661,411941,0,3957228,30079,380,13,0,NA,NA,NA,NA,0,NA,"16020307",0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA
1,7,NA,0,NA,0,0,0,0,0,2,10,NA,0,0,0,NA,0,0,0,1468,803,49,19,3731,80,602792,92,1448905,49686,3,0,0,NA,NA,NA,NA,0,NA,"16020302",0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA
1,8,NA,1318,NA,452,52,0,611,0,38150,6793,NA,26,0,0,NA,4537,7,62797,29871,29922,18038,6896,216879,79670,597704,24,1938051,394993,840,40376,316,NA,NA,NA,NA,305,NA,"16020304",8,NA,0,NA,69,NA,0,100,0,0,0,0,NA,NA,NA,NA,7185,11,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,92,NA,0,0,NA,NA,NA,NA,NA
1,9,NA,100,NA,30,24,0,27,0,5444,994,NA,0,0,0,NA,112,3,18621,4349,2579,1857,1455,219230,838,303729,1,1114120,641470,92,24258,28,NA,NA,NA,NA,49,NA,"16020305",0,NA,0,NA,8,NA,0,0,0,0,0,0,NA,NA,NA,NA,1349,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9,NA,0,0,NA,NA,NA,NA,NA
1,10,NA,751,NA,7831,23189,0,3656,2,185112,6293,NA,0,2498,1,NA,353177,42,12769,60664,9411,4724,2297,563544,8953,239090,0,3356735,1296449,741,24689,2169,NA,NA,NA,NA,19,NA,"16020309",0,NA,1,NA,65859,NA,7,0,0,0,3,0,NA,NA,NA,NA,254584,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,6,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,21173,NA,1,0,NA,NA,NA,NA,NA
1,11,NA,21,NA,306,0,1,50,0,24514,4957,NA,0,0,0,NA,14,0,14057,38787,9507,6719,644,19623,1294438,503942,7295,1355850,71815,859,2227,263,NA,NA,NA,NA,0,NA,"16020101",0,NA,0,NA,1,NA,0,0,0,0,0,0,NA,NA,NA,NA,181,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA
1,12,NA,22878,NA,4913,257,1,518,0,167955,31864,NA,217,51,0,NA,6578,8,195312,134416,187181,127478,43124,55692,1419496,270992,1001,797772,148626,16420,144200,198,NA,NA,NA,NA,176,NA,"16020102",237,NA,123,NA,394,NA,0,41,20,827,74,5,NA,NA,NA,NA,18452,271,116,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3736,NA,NA,NA,NA,27,NA,NA,57,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,86,NA,0,0,NA,NA,NA,NA,NA
1,13,NA,16793,NA,5568,481,0,852,0,150025,5793,NA,0,0,0,NA,174415,0,403452,74220,103800,91473,31233,29439,412321,607666,406,1248007,307013,5986,48833,972,NA,NA,NA,NA,152,NA,"16020201",1817,NA,14,NA,423,NA,0,0,5,90,3,90,NA,NA,NA,NA,139990,1577,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,6979,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,216,NA,0,0,NA,NA,NA,NA,NA
1,14,NA,5,NA,36,2,1,325,0,21582,2044,NA,0,0,0,NA,5595,0,26722,46371,21604,14320,2475,17495,896130,432906,8640,419259,50340,1387,83,109,NA,NA,NA,NA,0,NA,"16020203",3,NA,0,NA,4,NA,0,0,0,0,0,0,NA,NA,NA,NA,73,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA
1,15,NA,556,NA,500,155,0,6,0,15360,1003,NA,54,1,0,NA,14828,0,70389,121907,289278,259005,117003,96186,379393,254806,242,479609,68521,4781,90764,15,NA,NA,NA,NA,3,NA,"16020204",47,NA,67,NA,45,NA,0,0,7,6,4,4,NA,NA,NA,NA,77416,16,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,30,NA,NA,17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,97,NA,0,0,NA,NA,NA,NA,NA
1,16,NA,10581,NA,5630,219,23,748,0,110070,11494,NA,0,0,0,NA,3353,0,1350,42197,39309,28567,5832,5299,1325661,536058,1277,511595,99792,3472,6851,1298,NA,NA,NA,NA,27,NA,"16020202",1552,NA,481,NA,8,NA,0,2,0,287,0,22,NA,NA,NA,NA,8062,986,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,9567,NA,NA,0,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7,NA,0,0,NA,NA,NA,NA,NA
1,1,NA,50267,NA,15298,9197,0,3794,NA,385848,20724,NA,NA,9,NA,NA,167034,NA,31155,71462,56584,12608,1370,417553,276284,1738972,2052,7939856,553264,4941,864,5413,NA,NA,9,NA,1789,NA,"16030005",234,NA,NA,NA,264,NA,NA,5,NA,0,NA,0,NA,NA,NA,NA,34788,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,NA,NA,19,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,NA,NA,0,NA,NA,NA,NA,NA
1,2,NA,5427,NA,78,27,0,566,NA,124834,7533,NA,NA,0,NA,NA,38806,NA,4167,33924,31173,13594,417,14837,87527,1237671,39207,3213757,117154,27,6,160,NA,NA,0,NA,64,NA,"16030007",4,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,1463,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
1,3,NA,57,NA,9,0,0,0,NA,554,51,NA,NA,0,NA,NA,322,NA,2246,5302,1581,481,1,613977,67,353193,33,2947926,89653,10,1,1,NA,NA,0,NA,0,NA,"16030009",0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
1,4,NA,8550,NA,210,172,0,3,NA,199263,4959,NA,NA,0,NA,NA,11416,NA,3469,75958,40186,21053,3296,40784,133711,3243260,31308,5333910,317060,139,86,1396,NA,NA,0,NA,33,NA,"16030006",0,NA,NA,NA,3,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,104,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA
1,5,NA,1850,NA,31,44,0,147,NA,27101,819,NA,NA,0,NA,NA,3462,NA,19952,5295,5931,1843,189,77677,27246,142477,1,1913569,77479,194,169,170,NA,NA,0,NA,2,NA,"16030008",0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
1,6,NA,415,NA,36,5,0,70,NA,61323,3075,NA,NA,0,NA,NA,691,NA,13333,42464,22823,13117,434,63959,61753,1734353,100526,1325313,17551,653,1,659,NA,NA,0,NA,5,NA,"16030001",21,NA,NA,NA,0,NA,NA,0,NA,0,NA,2,NA,NA,NA,NA,27,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
1,7,NA,107,NA,12,0,1,139,NA,30822,4343,NA,NA,0,NA,NA,520,NA,13408,39501,15844,2986,22,36242,152400,1640114,76882,1548559,11389,892,2,176,NA,NA,0,NA,8,NA,"16030002",0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
1,8,NA,21068,NA,6711,126,0,3758,NA,230297,21600,NA,NA,0,NA,NA,13044,NA,31385,74704,35195,14440,695,35176,475768,2158607,78179,2073847,31408,15659,1653,4108,NA,NA,0,NA,1113,NA,"16030003",4,NA,NA,NA,1,NA,NA,0,NA,10,NA,0,NA,NA,NA,NA,1311,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,NA
1,9,NA,1104,NA,3272,1038,208,7001,NA,154536,135379,NA,NA,0,NA,NA,6539,NA,5245,58452,16874,2003,161,18597,405786,709286,24663,888109,25678,4841,20,5025,NA,NA,0,NA,0,NA,"16030004",0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,3751,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
1,1,NA,0,NA,0,0,0,95,NA,7417,145416,NA,NA,0,0,NA,1745,NA,3708,63977,18967,3706,119,12833,184750,155737,630,6992864,251242,98272,472,20,NA,NA,NA,NA,0,NA,"16040101",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,0,NA,0,0,0,37,NA,110,7426,NA,NA,0,0,NA,81,NA,202,5802,2706,1108,80,122,8166,5795,2,2809728,3271,29179,128,0,NA,NA,NA,NA,0,NA,"16040102",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,0,NA,0,0,0,34,NA,1115,31410,NA,NA,0,0,NA,13,NA,5890,39331,866,165,8,1408,127235,220408,904,3044030,236640,32611,174,5,NA,NA,NA,NA,0,NA,"16040103",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,0,NA,0,31,0,48,NA,57435,11173,NA,NA,1,4,NA,5340,NA,4729,22033,7511,1444,82,59868,7092,215839,0,7640591,935323,236806,921,282,NA,NA,NA,NA,0,NA,"16040105",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,189,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,0,NA,0,1,0,20,NA,572,2318,NA,NA,0,0,NA,8,NA,728,1551,106,8,0,190,15150,1156,0,2471822,87927,28757,7,4,NA,NA,NA,NA,0,NA,"16040106",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,0,NA,0,18,0,27,NA,98042,12468,NA,NA,9,7,NA,8228,NA,648,13666,5267,762,16,9623,10033,1046712,1109,5342331,273851,18882,586,2500,NA,NA,NA,NA,0,NA,"16040107",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,0,NA,0,2715,0,30,NA,71100,64864,NA,NA,7217,19848,NA,38018,NA,1420,14083,4840,125,0,1001,11856,19478,0,4408276,390842,50333,78,2480,NA,NA,NA,NA,0,NA,"16040109",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,16919,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,0,NA,0,35,6,0,NA,48399,3745,NA,NA,12,0,NA,8584,NA,2991,4962,3977,587,221,1718808,65,54682,1093,7437428,122656,4171,1964,2427,NA,NA,NA,NA,1,NA,"16040202",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,43,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,0,NA,0,0,2,3,NA,3598,771,NA,NA,0,0,NA,403,NA,603,5084,4554,1064,179,737192,9,90288,10916,6209133,16244,2804,1298,632,NA,NA,NA,NA,0,NA,"16040203",NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,5,NA,NA,93,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,0,NA,0,0,0,0,NA,304,105,NA,NA,0,0,NA,13,NA,1127,2111,2014,110,12,97954,7,41606,781,3576827,3627,774,3136,0,NA,NA,NA,NA,0,NA,"16040204",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
