"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Rye","Oats","Millet","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Pumpkins","Blueberries","Radishes","Turnips","Canola","Apples","Dry Beans","Tobacco","Winter Wheat","Switchgrass","Cabbage","HUC","Cranberries","Grapes","Strawberries","Peaches","Squash","Durum Wheat","Tomatoes","Peppers","Greens","Other Crops","Triticale","Carrots","Herbs","Pears","Dbl Crop Barley/Corn","Sweet Potatoes","Cucumbers","Aquaculture","Onions","Dbl Crop Triticale/Corn","Other Tree Crops","Dbl Crop WinWht/Soybeans","Sugarbeets","Watermelons","Cantaloupes","Plums","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Speltz","Walnuts","Dbl Crop WinWht/Corn","Cherries","Hops","Nectarines","Pop or Orn Corn","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Corn/Soybeans","Eggplants","Cotton","Peanuts","Dbl Crop Soybeans/Oats","Gourds","Mint","Cauliflower","Rape Seed","Rice","Lettuce","Pecans","Dbl Crop WinWht/Cotton","Honeydew Melons","Sugarcane","Citrus","Olives","Oranges","Garlic","Vetch","Avocados","Celery","Other Small Grains","Flaxseed","Safflower","Chick Peas","Lentils","Perennial Ice/Snow ","Camelina","Pistachios","Apricots","Dbl Crop Lettuce/Barley","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Almonds","Caneberries","Pomegranates"
1,10,NA,2822,4255,NA,762,0,8968,40583,1,6742,5,8002,193790,42091,NA,5810,0,3089,NA,62047,273311,NA,6787,56594,13460,9473,5576,537027,6276,155225,210,4031816,701870,1454,43700,NA,4,NA,NA,NA,9,0,3,NA,233370,NA,NA,"16020309",NA,0,NA,0,NA,NA,0,NA,NA,20,5976,NA,NA,0,NA,NA,NA,NA,12,1,10,NA,47,0,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45286,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,83,6,NA,0,0,206,6,6,137,1,0,38831,6189,NA,0,0,0,NA,7,211,NA,14565,58519,12491,9715,1982,17243,1223667,515879,12777,1371114,63044,4038,4854,NA,1,NA,NA,NA,0,0,0,NA,179,NA,NA,"16020101",NA,19,NA,6,NA,NA,0,NA,NA,0,209,NA,NA,0,NA,NA,NA,NA,0,2,9,NA,0,4,NA,NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,23374,77,NA,1,1055,5451,483,15,621,0,1,160461,53757,NA,73,6,0,NA,86,5456,NA,149030,157840,180416,165357,63666,48313,1257200,285067,2097,902108,90963,15917,210167,NA,2114,NA,NA,NA,0,94,15,NA,12321,NA,NA,"16020102",NA,6,NA,705,NA,NA,9,NA,NA,188,1266,NA,NA,2,NA,NA,NA,NA,4860,4,213,NA,0,41,NA,NA,NA,NA,NA,NA,NA,303,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,23819,31,NA,7,36,1850,1578,55,622,1,0,136848,21963,NA,40,0,0,NA,384,162012,NA,392693,85642,103552,123828,52630,8325,345790,482716,1727,1501932,237358,4568,81933,NA,115,NA,NA,NA,0,873,7,NA,87419,NA,NA,"16020201",NA,3,NA,2335,NA,NA,0,NA,NA,61,1253,NA,NA,19,NA,NA,NA,NA,30,0,107,NA,0,20,NA,NA,NA,NA,NA,NA,NA,5443,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,70,7,NA,0,0,25,8,16,30,0,0,33608,5533,NA,1,0,0,NA,1,94,NA,27108,63374,26681,21846,4972,10881,842366,452001,14105,417565,42281,2898,1826,NA,0,NA,NA,NA,0,2,0,NA,80,NA,NA,"16020203",NA,0,NA,5,NA,NA,0,NA,NA,0,114,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,505,8,NA,3,38,222,875,5,86,2,0,15006,2635,NA,4,0,0,NA,80,11026,NA,49003,105444,240207,317624,168070,84087,332268,248794,1796,569901,43674,5976,112592,NA,11,NA,NA,NA,0,5,1,NA,30585,NA,NA,"16020204",NA,0,NA,279,NA,NA,2,NA,NA,51,302,NA,NA,3,NA,NA,NA,NA,45,0,55,NA,0,438,NA,NA,NA,NA,NA,NA,NA,119,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,9524,7,NA,1,0,638,433,103,719,0,0,102797,30567,NA,1,0,0,NA,185,5288,NA,906,69629,44206,38886,10467,387,1041663,465135,1694,532155,379060,4217,14406,NA,17,NA,NA,NA,0,408,0,NA,9831,NA,NA,"16020202",NA,0,NA,1010,NA,NA,0,NA,NA,47,1188,NA,NA,6,NA,NA,NA,NA,2,0,4,NA,0,1,NA,NA,NA,NA,NA,NA,NA,6122,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,46785,554,NA,1,2,11332,8625,783,2039,215,9,340646,64780,NA,5219,56,NA,NA,306,173846,NA,17923,96171,61076,32537,6637,326015,237158,1459191,5907,8095142,703508,39754,15666,NA,180,NA,NA,NA,NA,33,NA,NA,33935,NA,NA,"16030005",NA,0,NA,23,NA,NA,NA,NA,NA,36,15199,NA,NA,NA,NA,NA,NA,NA,33,643,55,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,9762,69,NA,1,0,97,252,15,1418,2,7,121711,13580,NA,9,0,NA,NA,20,6214,NA,4945,39519,31803,19708,2286,11985,67293,1105254,45126,2727763,759904,312,417,NA,4,NA,NA,NA,NA,10,NA,NA,1743,NA,NA,"16030007",NA,1,NA,60,NA,NA,NA,NA,NA,0,1011,NA,NA,NA,NA,NA,NA,NA,2,2,11,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,110,5,NA,0,0,19,2,0,5,1,0,795,91,NA,0,0,NA,NA,3,150,NA,3140,7979,4270,2686,259,579799,65,348180,0,3005746,57871,59,4032,NA,0,NA,NA,NA,NA,0,NA,NA,34,NA,NA,"16030009",NA,0,NA,0,NA,NA,NA,NA,NA,0,105,NA,NA,NA,NA,NA,NA,NA,0,0,61,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,29277,230,NA,6,0,153,67,109,228,2,1,221676,17303,NA,30,10,NA,NA,256,17923,NA,12912,89276,58093,35664,8704,52906,116273,3095145,19604,5466235,194145,582,1040,NA,29,NA,NA,NA,NA,0,NA,NA,1978,NA,NA,"16030006",NA,1,NA,6,NA,NA,NA,NA,NA,13,29977,NA,NA,NA,NA,NA,NA,NA,13,1,269,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,66,11,NA,0,0,28,11,4,142,2,0,27641,2946,NA,5,0,NA,NA,1573,16706,NA,1582,9588,8342,3484,444,53540,22238,138590,108,1465772,543201,4665,4495,NA,0,NA,NA,NA,NA,1,NA,NA,103,NA,NA,"16030008",NA,0,NA,11,NA,NA,NA,NA,NA,2,304,NA,NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,410,67,NA,0,0,379,15,25,36,0,0,53839,21774,NA,1,0,NA,NA,52,317,NA,14659,53388,17713,16864,2340,5371,51368,1653254,76606,1378889,112431,1376,922,NA,1,NA,NA,NA,NA,1,NA,NA,92,NA,NA,"16030001",NA,0,NA,7,NA,NA,NA,NA,NA,0,417,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,55,35,NA,0,0,29,3,23,93,0,0,28957,9346,NA,0,0,NA,NA,64,637,NA,13547,32647,20701,6297,181,13820,146659,1585425,95494,1599981,15953,3417,595,NA,0,NA,NA,NA,NA,0,NA,NA,59,NA,NA,"16030002",NA,0,NA,1,NA,NA,NA,NA,NA,24,336,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,15858,1840,NA,0,0,6888,1021,1069,5807,4,0,217028,49426,NA,35,0,NA,NA,1269,6146,NA,30769,87186,42381,30096,3029,22709,445686,2117547,91698,2060190,52369,17043,3358,NA,418,NA,NA,NA,NA,1,NA,NA,4201,NA,NA,"16030003",NA,0,NA,19,NA,NA,NA,NA,NA,159,14546,NA,NA,NA,NA,NA,NA,NA,2,1,33,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,738,64,NA,0,0,1200,115,3912,3527,1,0,141586,172930,NA,0,0,NA,NA,8,2296,NA,8615,59644,20086,7468,819,3657,377707,699903,28325,878829,39800,6211,1273,NA,0,NA,NA,NA,NA,0,NA,NA,1595,NA,NA,"16030004",NA,0,NA,0,NA,NA,NA,NA,NA,204,17023,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,119,0,NA,0,0,9,0,0,0,NA,NA,9564,157545,NA,0,NA,0,NA,1,302,NA,4984,69058,24874,10909,1272,25694,194760,149082,2001,5078947,2066608,73172,73035,NA,NA,NA,NA,NA,0,0,0,NA,3,NA,NA,"16040101",NA,0,NA,NA,NA,NA,NA,NA,NA,0,31,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,2,NA,1,0,NA,0,0,13,0,0,0,NA,NA,5271,7719,NA,0,NA,0,NA,0,92,NA,1150,11337,3263,1114,39,651,9205,5882,223,2475610,305950,31422,14977,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,"16040102",NA,0,NA,NA,NA,NA,NA,NA,NA,0,24,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,3,NA,60,0,NA,0,0,4,0,0,0,NA,NA,4274,33176,NA,0,NA,0,NA,3,172,NA,6725,53488,1848,543,80,3145,129671,159752,1286,2585074,718128,17463,27295,NA,NA,NA,NA,NA,0,0,0,NA,5,NA,NA,"16040103",NA,0,NA,NA,NA,NA,NA,NA,NA,0,55,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,4,NA,466,0,NA,0,0,17,1273,0,6,NA,NA,60824,6605,NA,66,NA,2,NA,1,5145,NA,18041,35000,11997,5796,187,124110,7560,183678,199,6215264,2163109,296515,64753,NA,NA,NA,NA,NA,0,0,0,NA,194,NA,NA,"16040105",NA,0,NA,NA,NA,NA,NA,NA,NA,1053,4060,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,5,NA,1,0,NA,0,0,0,6,0,0,NA,NA,1095,828,NA,1,NA,0,NA,0,123,NA,1700,4933,106,92,2,781,13082,882,29,507547,2015713,51671,11710,NA,NA,NA,NA,NA,0,0,0,NA,1,NA,NA,"16040106",NA,0,NA,NA,NA,NA,NA,NA,NA,0,16,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,6,NA,1005,15,NA,0,0,0,2489,0,3,NA,NA,109123,12385,NA,3,NA,1,NA,1,7426,NA,855,22131,8766,3971,158,19777,12922,970879,1378,5057943,579666,26864,6324,NA,NA,NA,NA,NA,0,0,0,NA,96,NA,NA,"16040107",NA,0,NA,NA,NA,NA,NA,NA,NA,0,585,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,7,NA,5546,1233,NA,0,0,1,8347,6,52,NA,NA,109368,40995,NA,11124,NA,3,NA,10,36595,NA,5035,17069,7336,821,20,1403,14406,21679,14265,2902280,1839587,33875,34320,NA,NA,NA,NA,NA,0,0,0,NA,4265,NA,NA,"16040109",NA,0,NA,NA,NA,NA,NA,NA,NA,4860,9718,0,NA,NA,NA,NA,NA,NA,52,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,8,NA,1238,0,NA,0,0,2,38,1,65,NA,NA,55016,2487,NA,0,NA,0,NA,1,9366,NA,4123,7671,6961,1537,278,1649234,411,49990,1578,6544090,1070724,3711,6186,NA,NA,NA,NA,NA,0,0,0,NA,458,NA,NA,"16040202",NA,0,NA,NA,NA,NA,NA,NA,NA,4,1404,0,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,9,NA,10,0,NA,0,0,0,20,17,0,NA,NA,13864,1131,NA,0,NA,0,NA,0,77,NA,3024,5127,6631,2153,1157,487373,309,85989,9967,5497057,957470,6651,5934,NA,NA,NA,NA,NA,0,0,0,NA,66,NA,NA,"16040203",NA,0,NA,NA,NA,NA,NA,NA,NA,7,462,0,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,NA,NA
1,10,NA,3,0,NA,0,0,0,2,2,0,NA,NA,216,2294,NA,0,NA,0,NA,0,77,NA,4398,3922,3175,455,17,43922,27,43221,955,3443209,168958,4371,11139,NA,NA,NA,NA,NA,0,0,0,NA,2,NA,NA,"16040204",NA,0,NA,NA,NA,NA,NA,NA,NA,3,113,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,11,NA,1861,204,NA,11,1,13,2799,24,316,NA,NA,209443,28660,NA,1761,NA,1564,NA,1390,52736,NA,1370,25003,14885,2858,61,331661,22701,54601,7149,6538463,2748044,18517,67718,NA,NA,NA,NA,NA,1,0,2,NA,1016,NA,NA,"16040201",NA,4,NA,NA,NA,NA,NA,NA,NA,12,10600,2,NA,NA,NA,NA,NA,NA,24,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2477,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA
1,12,NA,1306,0,NA,8,0,9,11,7,2,NA,NA,8152,4728,NA,2,NA,2,NA,24,1661,NA,1408,4673,2282,235,7,13885,928,9861,858,3178118,91204,1413,4444,NA,NA,NA,NA,NA,0,9,0,NA,197,NA,NA,"16040205",NA,0,NA,NA,NA,NA,NA,NA,NA,1,5857,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,13,NA,511,2,NA,0,0,618,733,41,42,NA,NA,193502,26799,NA,1771,NA,67,NA,0,42540,NA,127404,57470,35399,19336,1471,141492,3130,79609,116,5378315,1186905,64924,83969,NA,NA,NA,NA,NA,0,0,0,NA,14477,NA,NA,"16040108",NA,0,NA,NA,NA,NA,NA,NA,NA,437,3446,0,NA,NA,NA,NA,NA,NA,12,27,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,14,NA,5,0,NA,0,0,2,0,0,0,NA,NA,6631,16215,NA,0,NA,0,NA,0,385,NA,192,8751,1035,87,3,1067,3979,284321,100,2141245,418143,6547,5899,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,"16040104",NA,0,NA,NA,NA,NA,NA,NA,NA,0,17,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
1,1,NA,21599,603,NA,NA,NA,951,554,498,2649,NA,NA,180604,6174,NA,26,NA,360,0,0,39746,NA,63826,28973,41580,20886,5504,1346652,10,86652,0,4001132,226959,10911,158136,NA,NA,NA,NA,NA,NA,0,0,NA,4054,NA,NA,"16050203",NA,0,NA,NA,NA,NA,0,NA,NA,2728,2702,0,NA,NA,NA,NA,NA,NA,380,3945,NA,NA,NA,NA,0,0,0,NA,NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA
1,2,NA,1124,1,NA,NA,NA,78,33,11,16,NA,NA,97810,23422,NA,3,NA,0,0,1,600,NA,11429,18972,16337,3611,246,37968,586,499675,120,2112869,127123,17601,11469,NA,NA,NA,NA,NA,NA,1,1,NA,10027,NA,NA,"16050302",NA,1,NA,NA,NA,NA,1,NA,NA,5,975,0,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,0,0,201,NA,NA,NA,5315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685,NA,NA,NA,NA,NA,5,NA,NA,216,NA,13,NA,NA,NA,NA,0,NA,NA
1,3,NA,0,0,NA,NA,NA,0,0,0,1,NA,NA,145,151,NA,0,NA,0,0,0,3,NA,566139,32256,38848,10261,3348,8423,40,566175,69,228081,708,985,3190,NA,NA,NA,NA,NA,NA,0,0,NA,6,NA,NA,"16050101",NA,0,NA,NA,NA,NA,0,NA,NA,0,5,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,3,NA,0,NA,NA,NA,NA,0,NA,NA
1,4,NA,24,0,NA,NA,NA,0,4,5,1,NA,NA,7021,724,NA,0,NA,0,0,0,624,NA,515879,6817,8268,5165,1602,5930,8,18553,106,2711502,693891,5069,4725,NA,NA,NA,NA,NA,NA,0,0,NA,68,NA,NA,"16050103",NA,0,NA,NA,NA,NA,0,NA,NA,2,352,0,NA,NA,NA,NA,NA,NA,21,0,NA,NA,NA,NA,0,0,3,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA
1,5,NA,109,0,NA,NA,NA,0,4,2,10,NA,NA,11104,227,NA,0,NA,0,0,0,1253,NA,542,6178,10351,13646,4275,185337,3,8555,6,4115912,422027,1651,935,NA,NA,NA,NA,NA,NA,0,0,NA,269,NA,NA,"16050104",NA,0,NA,NA,NA,NA,0,NA,NA,2,74,0,NA,NA,NA,NA,NA,NA,39,1,NA,NA,NA,NA,0,0,4,NA,NA,NA,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA
1,6,NA,56,0,NA,NA,NA,0,13,0,7,NA,NA,13412,727,NA,6,NA,0,0,0,564,NA,34838,23717,34327,16786,4419,59664,10,82692,2,2033752,52158,29297,1317,NA,NA,NA,NA,NA,NA,0,0,NA,253,NA,NA,"16050202",NA,0,NA,NA,NA,NA,0,NA,NA,0,89,0,NA,NA,NA,NA,NA,NA,20,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA
1,7,NA,6165,27,NA,NA,NA,12,344,98,663,NA,NA,126596,9952,NA,116,NA,16,0,0,2349,NA,7979,12296,14274,4322,826,162275,61,60503,0,2069161,13705,59635,2276,NA,NA,NA,NA,NA,NA,0,0,NA,4655,NA,NA,"16050303",NA,0,NA,NA,NA,NA,0,NA,NA,118,3389,0,NA,NA,NA,NA,NA,NA,9988,34,NA,NA,NA,NA,0,0,0,NA,NA,NA,1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA
1,8,NA,24,5,NA,NA,NA,7,12,0,7,NA,NA,3732,274,NA,9,NA,40,0,0,519,NA,136534,8464,3625,3578,805,117539,270,437982,4,1582197,27865,706,1465,NA,NA,NA,NA,NA,NA,0,0,NA,360,NA,NA,"16050304",NA,0,NA,NA,NA,NA,0,NA,NA,8,45,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA
