"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Turnips","Sorghum","Sweet Corn","Millet","Apples","Cauliflower","Squash","Other Tree Crops","HUC","Switchgrass","Cranberries","Tobacco","Other Crops","Grapes","Pumpkins","Sunflower","Aquaculture","Dry Beans","Peppers","Peaches","Strawberries","Tomatoes","Cabbage","Herbs","Triticale","Plums","Pears","Durum Wheat","Onions","Cherries","Dbl Crop WinWht/Corn","Dbl Crop Triticale/Corn","Pop or Orn Corn","Dbl Crop WinWht/Soybeans","Speltz","Sweet Potatoes","Watermelons","Asparagus","Greens","Dbl Crop Oats/Corn","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Dbl Crop Barley/Soybeans","Carrots","Cucumbers","Nectarines","Gourds","Dbl Crop Soybeans/Oats","Eggplants","Cotton","Peanuts","Cantaloupes","Sugarbeets","Rape Seed","Hops","Garlic","Honeydew Melons","Dbl Crop Corn/Soybeans","Walnuts","Pecans","Dbl Crop WinWht/Cotton","Rice","Dbl Crop Soybeans/Cotton","Olives","Citrus","Oranges","Sugarcane","Radishes","Avocados","Vetch","Mint","Celery","Other Small Grains","Flaxseed","Safflower","Chick Peas","Lentils","Perennial Ice/Snow ","Camelina","Pistachios","Lettuce","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Almonds","Caneberries","Apricots","Pomegranates"
1,5,0,6249,11,0,501,1962,31,5581,0,NA,0,10721,NA,0,NA,40,0,25,175,NA,24507,247842,252369,193474,111234,7211,41190,112374,6111,281162,108510,30001,687,NA,NA,NA,15204,4,2,NA,NA,0,NA,"12100301",0,NA,NA,2,NA,0,510,0,0,NA,NA,NA,NA,0,40,164,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,24,NA,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,376,20,NA,NA,NA,NA,NA,0,NA,NA,247,6,3,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,100932,926,1,16252,5504,69,17861,2,NA,6,224118,NA,1,NA,14,1,808,1517,NA,13948,108672,60996,18557,4424,5442,258233,15044,75010,1509644,1610930,107367,19733,NA,NA,NA,55668,5,540,NA,NA,0,NA,"12100303",1,NA,NA,7,NA,1,71,7,0,NA,NA,NA,NA,3,354,281,NA,NA,NA,0,NA,22,NA,NA,13,NA,NA,17,NA,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,36787,54,NA,NA,NA,NA,NA,0,NA,NA,2495,67,762,NA,17,12,0,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,75777,46,1,8847,20800,92,23584,0,NA,7,79497,NA,0,NA,19,0,428,1936,NA,5357,150980,78677,52193,17510,4486,149593,328410,10862,843477,511040,21508,436,NA,NA,NA,64620,8,8,NA,NA,0,NA,"12100304",0,NA,NA,2,NA,0,249,0,0,NA,NA,NA,NA,0,220,354,NA,NA,NA,0,NA,6,NA,NA,8,NA,NA,59,NA,0,2,33,NA,NA,NA,NA,NA,NA,NA,NA,5267,29,NA,NA,NA,NA,NA,0,NA,NA,1372,51,41,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,159143,404134,14360,0,4763,1989,3115,743,8,NA,1,70379,NA,0,NA,29,0,2785,743,NA,40865,78702,26022,16512,5645,1751,49032,71214,42224,139461,924222,43180,175675,NA,NA,NA,44187,0,1,NA,NA,0,NA,"12100402",3,NA,NA,33,NA,0,9,151,0,NA,NA,NA,NA,25,63,0,NA,NA,NA,2,NA,29,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,228375,0,NA,NA,NA,NA,NA,0,NA,NA,843,1,25128,NA,93,4,0,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,177675,3606,169,0,21,43,28,39,2,NA,0,3975,NA,0,NA,0,0,83,42,NA,10539,4696,1842,290,33,581,4073,6388,3121,10794,34856,19604,107829,NA,NA,NA,14005,0,0,NA,NA,0,NA,"12100404",3,NA,NA,0,NA,0,1,106,0,NA,NA,NA,NA,0,1165,0,NA,NA,NA,0,NA,1,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,15438,0,NA,NA,NA,NA,NA,0,NA,NA,55,0,165,NA,7,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,16592,36033,311,0,134,772,239,751,1,NA,7,53346,NA,0,NA,4,0,240,305,NA,7608,44419,18398,4049,837,2009,68185,16934,113216,1522781,860139,37403,45516,NA,NA,NA,42445,0,29,NA,NA,0,NA,"12100406",1,NA,NA,2,NA,0,8,2,0,NA,NA,NA,NA,1,110,21,NA,NA,NA,3,NA,15,NA,NA,1,NA,NA,7,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92569,1,NA,NA,NA,NA,NA,0,NA,NA,466,1,1356,NA,17,11,1,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,3838,174262,718,0,3873,2728,46,421,1,NA,27,101139,NA,0,NA,0,0,452,724,NA,6829,69972,33028,14391,3433,1571,18698,4826,41882,627747,457310,23705,44173,NA,NA,NA,322094,0,32,NA,NA,0,NA,"12100407",3,NA,NA,1,NA,0,30,3,0,NA,NA,NA,NA,2,1517,140,NA,NA,NA,6,NA,6,NA,NA,0,NA,NA,6,NA,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,503310,1,NA,NA,NA,NA,NA,1,NA,NA,357,4,1734,NA,5,10,6,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,1177910,481011,18452,0,569,2330,607,785,2111,NA,3,110935,NA,0,NA,1,0,27434,32773,NA,93757,80733,24736,9238,4406,8831,28136,69092,38616,62755,794571,44853,256108,NA,NA,NA,90297,0,0,NA,NA,2,NA,"12100401",9,NA,NA,217,NA,0,37,369,0,NA,NA,NA,NA,39,43,1,NA,NA,NA,0,NA,42,NA,NA,0,NA,NA,11,NA,0,2,26,NA,NA,NA,NA,NA,NA,NA,NA,400957,0,NA,NA,NA,NA,NA,0,NA,NA,2800,6,84871,NA,498,16,0,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,871060,6351,1889,0,585,53,673,119,1,NA,8,5954,NA,0,NA,8,0,149,387,NA,70064,16830,8328,3783,1682,5117,3727,2274,3906,21190,171444,22834,254668,NA,NA,NA,6520,0,0,NA,NA,0,NA,"12100403",6,NA,NA,15,NA,0,1,66,0,NA,NA,NA,NA,3,21,0,NA,NA,NA,0,NA,1,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,13874,0,NA,NA,NA,NA,NA,0,NA,NA,136,0,1476,NA,2,1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,928001,26085,526,0,96,818,429,269,4,NA,3,22155,NA,0,NA,0,0,322,173,NA,26170,43688,32493,16968,5452,11360,48444,13962,16387,436844,368162,47049,364724,NA,NA,NA,80384,0,0,NA,NA,0,NA,"12100405",24,NA,NA,7,NA,0,0,32,0,NA,NA,NA,NA,8,38,1,NA,NA,NA,0,NA,19,NA,NA,1,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,149320,0,NA,NA,NA,NA,NA,0,NA,NA,630,8,1206,NA,7,36,0,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,9,46482,279,0,59,631,608,978,1,NA,5,163916,NA,1,NA,0,1,500,228,NA,20901,90654,21501,7142,2805,2133,379128,172290,100636,268650,1202613,84490,26125,NA,NA,NA,2651,0,3,NA,NA,0,NA,"12100101",1,NA,NA,1,NA,0,8,20,0,NA,NA,NA,NA,0,13,35,NA,NA,NA,2,NA,22,NA,NA,2,NA,NA,30,NA,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,10678,0,NA,NA,NA,NA,NA,0,NA,NA,5473,1,6355,NA,86,2,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,0,60115,27,1,14418,17923,273,31104,1,NA,89,40802,NA,0,NA,98,1,539,1456,NA,36979,258527,157360,123268,47449,8200,116767,1118398,8015,1603338,124491,36575,1607,NA,NA,NA,39091,86,11,NA,NA,0,NA,"12100302",0,NA,NA,185,NA,3,541,0,3,NA,NA,NA,NA,0,4429,105,NA,NA,NA,0,NA,8,NA,NA,0,NA,NA,102,NA,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,25699,155,NA,NA,NA,NA,NA,0,NA,NA,1381,35,0,NA,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,0,319121,10206,0,2346,1743,71,1427,28,NA,8,336110,NA,0,NA,0,1,9783,36243,NA,53794,114412,18489,4579,1464,2020,495441,359153,140453,232625,1202561,117356,10481,NA,NA,NA,34958,0,1,NA,NA,0,NA,"12100102",0,NA,NA,44,NA,0,26,340,0,NA,NA,NA,NA,37,21,30,NA,NA,NA,4,NA,12,NA,NA,19,NA,NA,21,NA,0,0,120,NA,NA,NA,NA,NA,NA,NA,NA,165005,0,NA,NA,NA,NA,NA,0,NA,NA,8663,16,352823,NA,66,8,0,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,458,0,0,80,1578,238,682,0,NA,2,815,NA,0,NA,2,0,8,1011,NA,1510,29358,5926,1095,124,596,72550,533605,1194,1689386,2186,3967,517,NA,NA,NA,627,0,9,NA,NA,0,NA,"12110101",0,NA,NA,19,0,0,132,0,0,NA,0,NA,NA,0,9,73,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,5,NA,0,0,74,NA,NA,NA,1,NA,NA,NA,NA,565,0,NA,NA,NA,NA,NA,0,NA,NA,1605,3,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,232,0,0,239,1199,135,1055,0,NA,1,393,NA,0,NA,0,0,6,658,NA,729,17207,3849,585,48,1075,32895,149598,891,2425275,1758,1689,822,NA,NA,NA,981,0,2,NA,NA,0,NA,"12110102",0,NA,NA,2,0,0,65,0,0,NA,0,NA,NA,0,8,73,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,17,NA,0,0,60,NA,NA,NA,0,NA,NA,NA,NA,512,1,NA,NA,NA,NA,NA,0,NA,NA,165,2,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,9473,0,13,6288,55385,60270,25844,7,NA,26,4247,NA,0,NA,39,0,100,26797,NA,15393,79609,33838,10955,2453,6727,3069,16254,2239,4488870,389204,85550,8001,NA,NA,NA,34131,50,61,NA,NA,0,NA,"12110103",0,NA,NA,3,0,1,1813,5,22,NA,0,NA,NA,0,7428,329,NA,NA,NA,0,NA,5,NA,NA,NA,NA,NA,129,NA,445,0,172,NA,NA,NA,222,NA,NA,NA,NA,26555,139,NA,NA,NA,NA,NA,0,NA,NA,5537,3,0,NA,4,0,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,530,0,0,833,12711,4039,5938,0,NA,26,1159,NA,0,NA,5,0,10,3031,NA,11533,41514,16928,5528,873,4184,798,3954,1049,4245779,86886,22419,3645,NA,NA,NA,5158,2,33,NA,NA,0,NA,"12110104",0,NA,NA,0,0,0,249,0,1,NA,0,NA,NA,0,515,191,NA,NA,NA,6,NA,5,NA,NA,NA,NA,NA,8,NA,46,0,103,NA,NA,NA,4,NA,NA,NA,NA,5005,6,NA,NA,NA,NA,NA,0,NA,NA,188,2,1,NA,0,0,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,1047,8,0,310,2221,420,2440,63,NA,69,6996,NA,0,NA,8,0,813,420,NA,22716,44042,61926,26311,2827,9994,1766,2403,2962,8755045,538420,58181,44065,NA,NA,NA,18312,4,25,NA,NA,0,NA,"12110105",0,NA,NA,1,0,0,59,0,21,NA,0,NA,NA,0,274,324,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,58,NA,1,0,77,NA,NA,NA,0,NA,NA,NA,NA,986,236,NA,NA,NA,NA,NA,0,NA,NA,132,0,58,NA,827,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,116527,28,5,29651,132811,5563,172977,544,NA,16,30895,NA,0,NA,87,6,341,32594,NA,7588,113299,32463,12545,4087,2045,62408,1108444,7580,4455171,96891,54096,1436,NA,NA,NA,107908,559,247,NA,NA,0,NA,"12110106",1,NA,NA,105,0,6,1478,0,208,NA,1,NA,NA,0,7329,506,NA,NA,NA,39,NA,132,NA,NA,NA,NA,NA,444,NA,209,0,1853,NA,NA,NA,767,NA,NA,NA,NA,128902,4346,NA,NA,NA,NA,NA,0,NA,NA,1419,120,1,NA,11,1,0,191,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,91636,12,4,14023,32557,327,45360,30,NA,8,52438,NA,0,NA,34,0,228,4691,NA,6789,71547,8223,2719,1023,1234,52118,673949,4925,1955467,50431,20304,411,NA,NA,NA,50586,49,27,NA,NA,0,NA,"12110107",0,NA,NA,274,1,5,225,0,0,NA,1,NA,NA,0,5237,153,NA,NA,NA,0,NA,45,NA,NA,NA,NA,NA,259,NA,33,0,50,NA,NA,NA,0,NA,NA,NA,NA,35915,314,NA,NA,NA,NA,NA,0,NA,NA,2491,89,3,NA,3,0,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,15204,20,1,7265,23031,709,36503,2024,NA,4,12356,NA,0,NA,27,1,6283,1211,NA,82740,45445,39131,18744,2705,2277,1822,536,2472,2763734,326890,17341,25983,NA,NA,NA,47096,1145,8,NA,NA,0,NA,"12110108",0,NA,NA,6,0,0,201,0,280,NA,0,NA,NA,0,3860,187,NA,NA,NA,0,NA,21,NA,NA,NA,NA,NA,994,NA,2,0,691,NA,NA,NA,0,NA,NA,NA,NA,18357,6086,NA,NA,NA,NA,NA,0,NA,NA,411,73,23,NA,95,1,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,32606,108,1,8184,13862,195,39526,135,NA,6,42005,NA,0,NA,14,1,966,1059,NA,6283,50288,28415,6663,759,1054,13357,21980,4841,1805850,286758,15776,1575,NA,NA,NA,28941,299,8,NA,NA,0,NA,"12110109",0,NA,NA,54,1,2,646,0,2,NA,0,NA,NA,0,2666,45,NA,NA,NA,0,NA,10,NA,NA,NA,NA,NA,175,NA,0,0,351,NA,NA,NA,0,NA,NA,NA,NA,39651,1458,NA,NA,NA,NA,NA,0,NA,NA,844,5,0,NA,53,1,0,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,31543,215,1,5523,9787,485,65147,0,NA,6,106604,NA,0,NA,47,0,1856,1508,NA,12152,91772,71067,24336,4279,10487,59981,2662,4736,2342360,1026920,45702,3827,NA,NA,NA,63416,30,6,NA,NA,0,NA,"12110110",1,NA,NA,4,0,2,1044,1,9,NA,0,NA,NA,0,1762,409,NA,NA,NA,0,NA,5,NA,NA,NA,NA,NA,239,NA,0,2,631,NA,NA,NA,0,NA,NA,NA,NA,22491,1700,NA,NA,NA,NA,NA,0,NA,NA,1139,49,46,NA,45,2,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,98675,208,0,4035,1806,24,2462,2,NA,64,221409,NA,0,NA,7,0,243,814,NA,83277,66904,70238,27149,4187,6090,30203,4270,25712,2051451,734352,38432,44975,NA,NA,NA,106850,2,18,NA,NA,0,NA,"12110111",0,NA,NA,8,0,0,63,2,0,NA,0,NA,NA,15,3105,3366,NA,NA,NA,75,NA,2,NA,NA,NA,NA,NA,10,NA,0,0,26,NA,NA,NA,0,NA,NA,NA,NA,104087,18,NA,NA,NA,NA,NA,1,NA,NA,919,7,1707,NA,10,1,0,75,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,181544,4225,46,0,9,51,24,5,0,NA,0,17897,NA,21,NA,2,0,111,57,NA,12575,11817,11667,14015,5012,8555,7857,686,1047,20250,18924,2062,57202,NA,NA,NA,49998,0,0,NA,NA,0,NA,"12110201",0,NA,NA,1,0,0,9,6,0,NA,0,NA,NA,0,49,4,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,77289,0,NA,NA,NA,NA,NA,0,NA,NA,30,37,276,NA,0,24,3,273,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,1054,23009,46,0,401,1079,28,657,2,NA,75,37711,NA,6,NA,53,0,70,1530,NA,3128,81458,44671,24263,6990,3912,11941,4045,6528,2496809,531221,17974,8569,NA,NA,NA,218386,4,7,NA,NA,0,NA,"12110204",6,NA,NA,0,0,0,7227,0,0,NA,0,NA,NA,87,1222,4726,NA,NA,NA,99,NA,0,NA,NA,NA,NA,NA,11,NA,0,0,21,NA,NA,NA,0,NA,NA,NA,NA,123497,168,NA,NA,NA,NA,NA,0,NA,NA,96,10,319,NA,4,3,1,48,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,282859,133235,375,0,5966,1829,169,825,3,NA,39,95130,NA,17,NA,979,0,304,3359,NA,19211,94344,34661,8090,996,47683,28730,61585,10198,2557161,1170972,23493,145319,NA,NA,NA,709103,4,8,NA,NA,0,NA,"12110205",10,NA,NA,4,0,0,2012,0,0,NA,0,NA,NA,52,1996,2575,NA,NA,NA,454,NA,1,NA,NA,NA,NA,NA,12,NA,0,0,14,NA,NA,NA,0,NA,NA,NA,NA,684007,196,NA,NA,NA,NA,NA,1,NA,NA,302,42,1440,NA,12,41,17,266,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,0,1004,6,0,17,2272,7,455,0,NA,6,26569,NA,4,NA,1805,0,233,313,NA,4383,36635,11648,3681,604,3843,12733,16171,2639,1278298,1274108,4071,3773,NA,NA,NA,16879,0,0,NA,NA,0,NA,"12110206",2,NA,NA,1,0,0,2007,0,3,NA,0,NA,NA,0,621,322,NA,NA,NA,52,NA,0,NA,NA,NA,NA,NA,4,NA,0,0,4,NA,NA,NA,0,NA,NA,NA,NA,3421,34,NA,NA,NA,NA,NA,0,NA,NA,12,0,108,NA,0,0,10,34,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,596866,41386,72,0,105,51,3,44,0,NA,0,19535,NA,0,NA,26,0,204,83,NA,29110,61760,61615,106115,47686,10777,2012,882,656,39108,30827,2416,53377,NA,NA,NA,146921,0,0,NA,NA,0,NA,"12110202",3,NA,NA,1,0,0,76,6,0,NA,0,NA,NA,2,55,18,NA,NA,NA,45,NA,1,NA,NA,NA,NA,NA,8,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,197676,0,NA,NA,NA,NA,NA,0,NA,NA,18,18,159,NA,0,14,5,232,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,458047,1989,114,0,0,40,16,25,0,NA,0,2861,NA,0,NA,1,0,4,34,NA,5661,9421,6035,7134,2373,8418,4892,4836,1981,148348,83760,3339,125155,NA,NA,NA,11053,0,0,NA,NA,0,NA,"12110203",8,NA,NA,0,0,0,4,0,0,NA,0,NA,NA,2,70,0,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,14838,0,NA,NA,NA,NA,NA,1,NA,NA,28,1,69,NA,1,4,1,24,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,1513322,5140,1048,0,57,658,140,272,1,NA,16,46777,NA,12,NA,74,0,343,831,NA,10243,68117,25627,3800,258,140136,158411,306790,23220,3176065,4880398,16567,259744,NA,NA,NA,70870,0,1,NA,NA,0,NA,"12110207",9,NA,NA,1,0,0,12706,1,5,NA,0,NA,NA,16,5111,69,NA,NA,NA,29,NA,27,NA,NA,NA,NA,NA,8,NA,0,0,2,NA,NA,NA,0,NA,NA,NA,NA,27822,26,NA,NA,NA,NA,NA,1,NA,NA,135,73,231,NA,1,101,12,357,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,1387134,457659,749,0,384,6157,149,336,1491,NA,682,230233,NA,5024,NA,5433,0,2300,15041,NA,185028,419710,439005,280388,88536,89967,29219,19856,31281,825580,777392,54811,602499,NA,NA,NA,1189711,0,5,NA,NA,193,NA,"12110208",12,NA,NA,36,0,0,24386,3,8,NA,0,NA,NA,4918,100835,702,NA,NA,NA,15372,NA,46,NA,NA,NA,NA,NA,7534,NA,0,0,4,NA,NA,NA,0,NA,NA,NA,NA,1059587,481,NA,NA,NA,NA,NA,683,NA,NA,572,41,2018,NA,6,26298,3125,196643,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,4,NA,959,46,25,29,2238,1,NA,64082,3483,NA,72,NA,78,NA,0,943,NA,4683,12173,5498,1404,99,16112,184214,693003,18221,864826,202901,37158,94920,NA,NA,NA,38,NA,0,NA,NA,NA,NA,"13010005",NA,NA,NA,146,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,226,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1,2,NA,0,NA,121546,5594,51,1332,17952,785,NA,156543,14188,NA,183905,NA,1095,NA,0,45387,NA,7826,28273,27943,6181,358,43162,143483,681752,20604,2673053,173759,34744,120454,NA,NA,NA,3088,NA,0,NA,NA,NA,NA,"13010003",NA,NA,NA,13971,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4001,NA,NA,1760,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,0,NA,NA,10264,NA,NA,NA,NA,NA,NA,NA
1,3,NA,0,NA,21147,1662,5,34,3439,344,NA,120159,9593,NA,16878,NA,1687,NA,0,4296,NA,2804,17399,11927,1048,39,28207,157271,1209859,7039,1896977,168774,54944,122025,NA,NA,NA,167,NA,0,NA,NA,NA,NA,"13010004",NA,NA,NA,1961,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,606,NA,NA,2439,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,1,NA,NA,351,NA,NA,NA,NA,NA,NA,NA
1,4,NA,0,NA,33,4,1,0,3,14,NA,17527,4316,NA,23,NA,17,NA,0,6,NA,16141,14460,5940,1255,151,159169,271228,1791611,25605,450311,1072632,79345,63167,NA,NA,NA,8,NA,0,NA,NA,NA,NA,"13010001",NA,NA,NA,10,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1,5,NA,3,NA,52853,5959,1328,562,44442,127,NA,617736,24392,NA,19138,NA,4598,NA,2,15772,NA,18390,61893,42757,12555,1672,67050,358784,1444347,78534,3723932,301337,114773,283762,NA,NA,NA,591,NA,16,NA,NA,NA,NA,"13010002",NA,NA,NA,1998,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5808,NA,NA,500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,453,NA,NA,NA,NA,NA,NA,NA
1,1,NA,270,NA,2,4,140,5,1,NA,NA,26193,92818,NA,1,NA,5,NA,1,1875,NA,39721,30374,8358,761,98,10396,370529,3760200,85595,4444046,149893,27879,37446,NA,NA,NA,70,NA,0,0,NA,NA,NA,"13020102",NA,NA,NA,3,0,5,NA,NA,0,8,72,NA,NA,NA,NA,29,NA,NA,0,316,2,12,0,0,NA,NA,NA,3,NA,NA,0,1,663,NA,0,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
