"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Sugarbeets","Potatoes","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Peppers","Blueberries","Cranberries","Dry Beans","Millet","Apples","Peaches","Misc Vegs & Fruits","Other Crops","HUC","Squash","Tobacco","Dbl Crop Barley/Soybeans","Pop or Orn Corn","Grapes","Pears ","Tomatoes","Strawberries","Pumpkins","Aquaculture","Herbs","Carrots","Gourds","Cucumbers","Other Tree Crops","Cabbage","Broccoli","Eggplants","Triticale","Sweet Potatoes","Onions","Dbl Crop WinWht/Soybeans","Watermelons","Cherries","Greens","Plums","Dbl Crop WinWht/Corn","Dbl Crop Triticale/Corn","Dbl Crop Barley/Corn","Turnips","Walnuts","Hops","Cantaloupes","Nectarines","Dbl Crop WinWht/Sorghum","Switchgrass","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Soybeans/Oats","Cotton","Peanuts","Dbl Crop Corn/Soybeans","Safflower","Lettuce","Radishes","Speltz","Cauliflower","Lentils","Rape Seed","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Olives","Citrus","Oranges","Sugarcane","Vetch","Avocados","Mint","Celery","Garlic","Camelina","Other Small Grains","Flaxseed","Durum Wheat","Chick Peas","Perennial Ice/Snow","Pistachios","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Almonds","Pomegranates","Caneberries","Apricots","Prunes"
1,21,528980,6,0,NA,0,0,0,0,30,0,1,0,NA,336,365,NA,0,0,0,2,9,3,1,18112,91117,18630,11314,3843,7323,4299,1510955,85058,422815,84969,4755,28554,NA,0,NA,0,NA,187,0,0,0,"18010101",0,NA,NA,NA,2,0,140,0,0,NA,0,0,NA,NA,12,NA,NA,NA,15,NA,11,NA,0,0,NA,2,0,0,NA,0,8,3,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,7,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,8,NA,NA,NA,NA,8,0,NA,NA,91
1,22,0,0,6,NA,0,0,341,263,810,223,10,0,NA,32913,8963,NA,0,0,0,10,8,210,1,23294,126300,17541,9469,1975,4588,5575,2288788,5469,1268456,286442,2560,11462,NA,4,NA,0,NA,20,0,0,8,"18010206",0,NA,NA,NA,45,13,0,1,0,NA,0,0,NA,NA,12,NA,NA,NA,411,NA,3,NA,0,17,NA,0,0,0,NA,0,21,1,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,17,NA,0,NA,NA,NA,0,NA,0,4,NA,NA,NA,NA,5,0,NA,NA,3
1,1,NA,1619,32,NA,1567,2,204,46,1773,360,1020,0,NA,4777,3055,NA,NA,3,2,211,13,7865,6,84372,38950,12901,5334,1039,916,3666,208564,68713,988991,376553,1898,6318,1,0,NA,747,NA,23,78,0,523,"18020162",22,NA,NA,0,22579,14,8346,0,2,10,3,0,NA,52,61,NA,NA,NA,368,1,0,NA,89,105,NA,1730,2,0,0,0,12766,NA,6,0,0,NA,NA,3,NA,0,NA,NA,489,0,NA,NA,NA,NA,NA,111,NA,4057,0,838,186,0,NA,0,0,8,NA,23,NA,NA,NA,0,0,0,764,NA,NA,NA,NA,7431,7,NA,NA,513
1,2,NA,0,49,NA,0,0,1330,5452,25426,14636,57,0,NA,131481,122825,NA,NA,1,81,230,181,13510,38,83036,58442,14300,5757,715,1505,600,2728753,360,3542442,801214,6767,121007,0,0,NA,0,NA,9,0,0,2681,"18020002",0,NA,NA,0,13,0,0,0,0,0,1,0,NA,0,1,NA,NA,NA,32523,0,0,NA,0,0,NA,9,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,0,42,0,0,NA,0,0,227,NA,33,NA,NA,NA,0,0,0,4,NA,NA,NA,NA,6,0,NA,NA,141
1,3,NA,0,12,NA,0,0,393,471,11946,1517,240,0,NA,28525,62103,NA,NA,60,6,24,187,2702,46,93485,82581,10772,3871,1182,15447,4797,5095312,4704,1823706,276871,7787,47121,0,0,NA,0,NA,30,0,0,6097,"18020003",0,NA,NA,0,419,0,0,0,0,0,45,0,NA,0,20,NA,NA,NA,4377,0,48,NA,0,1,NA,51,0,0,0,0,2,NA,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0,NA,0,0,1476,NA,545,NA,NA,NA,0,0,1,3,NA,NA,NA,NA,4,0,NA,NA,320
1,4,NA,0,3,NA,0,0,4,6,148,162,2,0,NA,3230,8058,NA,NA,0,1,11,2,84,138,5526,21918,8784,5304,1529,91,167,1968192,216,865534,30164,3907,33542,0,0,NA,0,NA,30,0,0,10,"18020122",0,NA,NA,0,52,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,254,0,0,NA,0,0,NA,2,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0,NA,0,0,25,NA,8,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,NA,NA,122
1,5,NA,0,8,NA,0,0,19,313,463,3106,11,0,NA,75689,6908,NA,NA,0,21,5,9,818,785,71067,52474,16272,4269,894,345,1731,2464175,1046,1005994,84865,4736,125598,0,0,NA,0,NA,111,0,0,44,"18020123",0,NA,NA,0,185,0,0,0,0,0,5,0,NA,0,1,NA,NA,NA,5396,0,0,NA,0,13,NA,1,0,0,0,0,10,NA,0,0,0,NA,NA,0,NA,0,NA,NA,29,0,NA,NA,NA,NA,NA,0,NA,0,0,6,0,0,NA,0,0,2,NA,27,NA,NA,NA,0,0,0,17,NA,NA,NA,NA,1,0,NA,NA,0
1,6,NA,2,55,NA,0,0,330,535,1133,8975,87,1,NA,68227,22202,NA,NA,10,13,67,27,5930,4,405985,16911,7872,3559,802,21557,209,1196409,81,952046,317860,7594,88240,0,0,NA,0,NA,2,5,0,322,"18020001",0,NA,NA,0,2,0,0,0,0,0,1,0,NA,0,1,NA,NA,NA,4322,0,1,NA,3,3,NA,2,0,0,0,1,0,NA,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0,NA,0,0,6,NA,11,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,16
1,7,NA,0,5,NA,0,0,9,10,80,42,5,0,NA,353,329,NA,NA,0,0,1,0,174,8,21476,19652,3370,1678,573,39629,1417,1676482,3622,109161,73315,978,1381,0,0,NA,0,NA,3,0,1,1,"18020004",0,NA,NA,0,40,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,57,0,0,NA,0,0,NA,0,0,0,0,0,6,NA,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,0,5405,0,NA,NA,NA,NA,0,0,NA,NA,3
1,8,NA,0,5,NA,0,0,43,61,165,73,3,0,NA,634,773,NA,NA,7,0,11,0,334,2,55190,40942,15009,8948,1304,24040,1494,1085946,9569,162584,291611,986,1367,0,0,NA,0,NA,0,0,0,2,"18020005",0,NA,NA,0,131,0,0,0,0,0,0,0,NA,0,6,NA,NA,NA,408,0,4,NA,0,0,NA,2,0,0,0,0,1,NA,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,6,NA,0,NA,NA,NA,0,0,2081,0,NA,NA,NA,NA,1,0,NA,NA,1
1,9,NA,9077,751,NA,85019,48,5923,258,141011,1734,14997,0,NA,61436,67859,NA,NA,2,1427,1728,28,1321936,0,36771,81649,73900,44883,10341,14719,58,1686,1758,657102,1033475,25170,115009,27,0,NA,5925,NA,835,956,2,5056,"18020104",2990,NA,NA,3,31230,68,167012,19,334,182,2368,1,NA,6101,1712,NA,NA,NA,10893,1,87,NA,10251,763,NA,12723,3008,82,2,0,301862,NA,410,0,0,NA,NA,149,NA,4852,NA,NA,19469,1,NA,NA,NA,NA,NA,2330,NA,159587,565,51795,512,55,NA,0,0,0,NA,732,NA,NA,NA,171,14,0,35205,NA,NA,NA,NA,721454,90,NA,NA,50467
1,10,NA,113,7,NA,122,0,249,0,2119,147,1237,0,NA,1571,14847,NA,NA,0,0,449,26,8449,0,8480,127634,143199,204890,69227,12241,3689,27112,1691,61332,118949,13224,4667,0,0,NA,1,NA,14,159,2,211,"18020111",0,NA,NA,1,685,2,659,1,1,5,0,1,NA,42,147,NA,NA,NA,372,0,1,NA,7,112,NA,329,21,10,0,0,2268,NA,0,0,0,NA,NA,93,NA,5,NA,NA,414,0,NA,NA,NA,NA,NA,21,NA,3022,0,692,172,14,NA,1,0,0,NA,13,NA,NA,NA,0,0,0,933,NA,NA,NA,NA,5199,0,NA,NA,501
1,11,NA,5,0,NA,90,0,100,12,310,112,210,0,NA,807,4860,NA,NA,0,3,109,0,2280,42,28007,81897,10108,2926,684,10406,7317,441765,18873,964261,632727,2090,3899,0,0,NA,1,NA,24,6,0,14,"18020115",0,NA,NA,0,147,0,54,4,12,2,1,0,NA,0,24,NA,NA,NA,207,0,26,NA,2,13,NA,110,3,1,0,0,4372,NA,0,0,0,NA,NA,5,NA,4,NA,NA,9,0,NA,NA,NA,NA,NA,114,NA,18,0,1785,1,6,NA,0,0,3,NA,0,NA,NA,NA,0,0,0,225,NA,NA,NA,NA,6047,5,NA,NA,8355
1,12,NA,1321,331,NA,4247,12,4887,457,27932,649,7760,0,NA,12086,15029,NA,NA,16,87,328,2,19188,54,198387,128517,38035,26356,10734,6218,3887,233783,73178,1302593,1038887,2987,5829,3,17,NA,86,NA,149,84,32,313,"18020116",18,NA,NA,5,47812,9044,17973,0,88,45,12,0,NA,148,210,NA,NA,NA,1412,0,83,NA,174,951,NA,3064,47,11,0,0,38284,NA,69,1,0,NA,NA,9,NA,16,NA,NA,2812,0,NA,NA,NA,NA,NA,564,NA,575,0,12811,391,1,NA,0,0,18,NA,387,NA,NA,NA,0,8,0,2851,NA,NA,NA,NA,47326,37,NA,NA,1016
1,13,NA,0,4,NA,0,0,10,9,319,159,19,0,NA,794,1437,NA,NA,0,7,17,3,573,2974,189560,44237,11976,7991,2561,275,990,2437005,920,589911,150457,2947,40408,0,0,NA,0,NA,57,0,0,12,"18020121",0,NA,NA,0,41,0,0,0,0,0,0,0,NA,0,6,NA,NA,NA,410,0,0,NA,0,0,NA,9,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,10,NA,2,NA,NA,NA,0,0,0,49,NA,NA,NA,NA,3,0,NA,NA,2
1,14,NA,75,9,NA,56,1,29,3,323,155,52,0,NA,1202,794,NA,NA,0,8,126,5,4878,40,59275,106799,18078,8365,1747,15118,20458,2998984,17556,529245,57324,3197,4473,0,0,NA,2,NA,47,573,0,7,"18020125",1,NA,NA,4,1565,0,125,0,7,58,0,0,NA,0,1122,NA,NA,NA,372,0,0,NA,8,93,NA,1270,5,0,0,0,12823,NA,0,0,0,NA,NA,0,NA,2,NA,NA,103,0,NA,NA,NA,NA,NA,45,NA,527,0,462,106,0,NA,0,0,6,NA,1,NA,NA,NA,0,0,0,49,NA,NA,NA,NA,2236,1,NA,NA,469
1,15,NA,771,74,NA,155,1,148,2,2525,537,530,0,NA,5789,11195,NA,NA,0,2,5527,12,37494,10,13894,103359,20496,9966,2966,1623,37863,590791,11655,208785,163925,2877,2640,1,0,NA,47,NA,106,761,1,180,"18020126",0,NA,NA,5,1217,548,598,0,41,50,54,0,NA,18,832,NA,NA,NA,262,0,3,NA,48,100,NA,9008,40,10,0,0,60403,NA,6,0,0,NA,NA,25,NA,6,NA,NA,379,0,NA,NA,NA,NA,NA,139,NA,39281,0,326,0,0,NA,0,0,0,NA,7,NA,NA,NA,0,27,0,554,NA,NA,NA,NA,12795,0,NA,NA,1406
1,16,NA,0,21,NA,0,0,4,4,61,12,0,0,NA,452,199,NA,NA,0,2,0,0,27,10,50575,61210,13208,6892,1526,9474,6461,2001434,44343,701887,11699,790,2369,0,0,NA,0,NA,20,0,0,0,"18020128",0,NA,NA,0,1122,0,5,0,0,0,0,0,NA,0,4,NA,NA,NA,82,0,0,NA,0,4,NA,1,0,0,0,0,178,NA,0,0,0,NA,NA,0,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,0,NA,0,0,22,29,2,NA,0,0,0,NA,1,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,3,0,NA,NA,1
1,17,NA,0,4,NA,0,0,2,7,57,28,0,0,NA,540,296,NA,NA,0,0,2,10,27,3,46221,105099,32791,10896,3026,19221,9165,1515855,18987,624234,48393,897,3331,0,0,NA,1,NA,2504,0,0,1,"18020129",0,NA,NA,0,3189,0,0,0,0,0,0,0,NA,0,7,NA,NA,NA,92,0,0,NA,0,2,NA,10,0,0,0,0,39,NA,0,0,0,NA,NA,0,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,0,NA,0,0,16,32,0,NA,0,0,2,NA,1,NA,NA,NA,0,0,19,1,NA,NA,NA,NA,3,4,NA,NA,3
1,18,NA,0,0,NA,0,0,27,5,281,144,44,0,NA,878,1980,NA,NA,0,2,140,0,273,10,938,38661,6867,1986,369,440,1182,530564,1694,478809,159052,2065,1777,0,0,NA,0,NA,2,0,2,33,"18020151",0,NA,NA,0,226,0,3,0,0,0,0,0,NA,0,23,NA,NA,NA,159,0,2,NA,0,7,NA,87,0,0,0,0,323,NA,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,3,NA,2,0,13,0,0,NA,0,0,6,NA,0,NA,NA,NA,0,0,0,7,NA,NA,NA,NA,75,0,NA,NA,1028
1,19,NA,2,0,NA,19,0,133,53,1144,150,427,0,NA,1134,2296,NA,NA,4,2,66,0,296,3,2926,89785,10946,3865,748,3833,5554,539259,33693,1609823,391675,3674,6242,0,2,NA,1,NA,120,5,1,5,"18020152",0,NA,NA,0,236,0,8,0,0,0,0,0,NA,0,30,NA,NA,NA,176,0,15,NA,0,13,NA,271,3,0,0,0,2223,NA,0,0,1,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,6,NA,52,0,1263,1,0,NA,0,0,2,NA,2,NA,NA,NA,0,0,0,26,NA,NA,NA,NA,420,0,NA,NA,2912
1,20,NA,1,0,NA,11,0,6,6,125,35,87,0,NA,245,542,NA,NA,0,0,34,1,179,5,1316,24027,3397,1131,85,264,219,566292,555,371376,81935,3071,5361,0,22,NA,0,NA,2,2,0,19,"18020153",0,NA,NA,0,380,0,9,0,0,0,0,0,NA,0,9,NA,NA,NA,66,0,0,NA,1,4,NA,22,1,0,0,0,764,NA,0,0,0,NA,NA,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,3,NA,32,0,42,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,14,NA,NA,NA,NA,130,0,NA,NA,1012
1,21,NA,47,1,NA,26,0,153,65,871,210,438,0,NA,1370,3861,NA,NA,6,5,108,0,816,2,27114,126154,57881,51100,16747,3154,2484,422372,22730,597835,606719,7826,6811,0,2,NA,1,NA,115,12,5,16,"18020154",0,NA,NA,0,464,0,20,1,1,0,0,0,NA,0,89,NA,NA,NA,188,0,1,NA,1,33,NA,402,10,0,0,0,5567,NA,0,0,0,NA,NA,2,NA,2,NA,NA,23,0,NA,NA,NA,NA,NA,29,NA,22,0,1798,0,0,NA,0,1,2,NA,33,NA,NA,NA,0,0,0,45,NA,NA,NA,NA,644,2,NA,NA,6617
1,22,NA,6,0,NA,27,0,124,8,735,180,429,0,NA,454,1649,NA,NA,2,8,335,0,816,2,7024,39163,11238,9198,3059,1572,391,70039,5085,663201,385425,4462,4005,0,0,NA,0,NA,54,17,0,9,"18020155",0,NA,NA,0,251,0,22,1,0,0,0,0,NA,0,46,NA,NA,NA,121,0,5,NA,2,21,NA,103,1,3,0,0,2068,NA,0,0,2,NA,NA,0,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,19,NA,353,0,418,1,0,NA,0,0,6,NA,0,NA,NA,NA,1,0,0,105,NA,NA,NA,NA,707,0,NA,NA,6096
1,23,NA,49,1,NA,550,0,557,48,1164,221,623,0,NA,2077,12426,NA,NA,0,4,399,1,3202,12,6716,85689,17099,6672,2634,10630,2390,756105,9891,1086306,696484,10772,4718,0,0,NA,3,NA,140,19,0,42,"18020156",8,NA,NA,0,262,0,193,0,3,1,12,0,NA,0,166,NA,NA,NA,347,0,25,NA,6,111,NA,1681,34,12,0,0,79267,NA,0,0,0,NA,NA,9,NA,2,NA,NA,25,0,NA,NA,NA,NA,NA,124,NA,494,0,8816,3,36,NA,0,0,0,NA,2,NA,NA,NA,25,0,0,1398,NA,NA,NA,NA,36345,0,NA,NA,56267
1,24,NA,227,1,NA,1062,0,5553,16,2200,97,2921,0,NA,11934,19778,NA,NA,0,375,11822,0,21847,20,11508,52778,34071,35286,8749,8283,1233,662894,2106,650152,703694,20892,13467,0,0,NA,12,NA,248,95,4,745,"18020157",41,NA,NA,0,710,0,1178,10,10,15,0,0,NA,38,658,NA,NA,NA,443,0,2,NA,108,212,NA,2054,198,8,0,0,168179,NA,0,0,0,NA,NA,248,NA,42,NA,NA,87,0,NA,NA,NA,NA,NA,1104,NA,420,0,36365,94,158,NA,0,0,0,NA,95,NA,NA,NA,3,0,0,5977,NA,NA,NA,NA,123152,18,NA,NA,114634
1,25,NA,8730,101,NA,4768,6,838,2,9961,710,907,0,NA,17215,8998,NA,NA,0,2429,752,18,317242,796,5475,58379,38637,25405,7896,2501,3994,405027,2317,208377,267546,15778,91745,11,0,NA,308,NA,155,2686,3,994,"18020158",59,NA,NA,0,832,7,7179,3,18,37,20,0,NA,59,1938,NA,NA,NA,580,0,1,NA,183,277,NA,14888,90,7,0,0,157014,NA,259,1,0,NA,NA,31,NA,440,NA,NA,2957,0,NA,NA,NA,NA,NA,3309,NA,468203,0,6597,84,210,NA,0,0,1,NA,44,NA,NA,NA,1,1,0,3205,NA,NA,NA,NA,158218,85,NA,NA,21209
1,26,NA,3589,90,NA,2394,10,384,647,13009,2672,1862,0,NA,19545,16426,NA,NA,0,43,4573,39,207815,5,44799,107047,60725,56857,17853,16493,33631,159159,3586,212705,404448,19655,23499,20,0,NA,146,NA,315,18847,2,859,"18020159",85,NA,NA,14,965,235,9549,2,51,196,12,2,NA,87,12056,NA,NA,NA,1268,0,3,NA,378,1783,NA,93886,123,28,2,0,246849,NA,9,0,0,NA,NA,54,NA,50,NA,NA,2481,0,NA,NA,NA,NA,NA,1311,NA,255556,1,15145,281,377,NA,0,0,0,NA,86,NA,NA,NA,0,5,0,2967,NA,NA,NA,NA,102149,232,NA,NA,25051
1,27,NA,2400,111,NA,2630,9,2054,4,17901,1664,4232,0,NA,22288,71278,NA,NA,0,24,3125,240,172101,1,9399,80968,52478,96454,33879,5720,12718,74861,1605,114466,192399,4975,3741,3,1,NA,528,NA,35,521,1,1493,"18020161",2,NA,NA,127,999,28,9002,0,35,179,5,26,NA,109,669,NA,NA,NA,2216,0,4,NA,1456,204,NA,3516,69,20,3,0,38841,NA,24,0,0,NA,NA,70,NA,13,NA,NA,2849,0,NA,NA,NA,NA,NA,208,NA,168877,0,1503,329,3,NA,215,0,0,NA,157,NA,NA,NA,0,83,0,3384,NA,NA,NA,NA,26268,20,NA,NA,1179
1,28,NA,66100,3358,NA,61096,276,25646,2268,168906,10066,31607,0,NA,252695,152906,NA,NA,0,71,163451,862,210368,2,106326,121751,137119,240831,84418,10882,500,18558,7838,115609,545437,6602,65483,726,0,NA,6322,NA,1952,749,11,19728,"18020163",253,NA,NA,61,98844,23607,165522,68,383,141,51,50,NA,9856,1468,NA,NA,NA,69909,3,194,NA,3011,7715,NA,13493,586,121,9,0,118793,NA,313,0,2,NA,NA,1813,NA,194,NA,NA,65071,88,NA,NA,NA,NA,NA,783,NA,50477,29,13399,167,2,NA,29,0,0,NA,1974,NA,NA,NA,4,33,0,21202,NA,NA,NA,NA,222882,122,NA,NA,2298
1,1,NA,46556,577,NA,9,12,5545,4572,31692,245,21519,NA,0,137994,20408,NA,0,33482,0,64,0,117770,NA,16900,296114,120555,171303,43558,29201,22656,682840,14341,2177902,2288328,3578,11510,3674,6,NA,119,NA,2611,1034,19,123,"18030003",NA,NA,NA,NA,259670,153,34321,0,0,NA,108,8863,NA,NA,1182,NA,56,NA,63059,1872,10417,NA,469,32940,13,347,12246,70371,158,NA,1558,NA,86,1686,710,NA,NA,11,NA,11871,NA,NA,5248,4,NA,NA,NA,NA,NA,0,0,147,6,15389,173355,12482,NA,NA,97,NA,NA,17566,NA,NA,NA,56,15,0,207363,NA,NA,NA,NA,257484,7751,NA,NA,30
1,2,NA,45484,7409,NA,99,12,34889,645,261186,398,7355,NA,125,129799,8528,NA,0,81,5,69,1,688370,NA,27585,175878,200044,264372,98441,9193,355,39453,33059,190157,1011162,1430,32378,528,125,NA,719,NA,5441,32819,12,117,"18030009",NA,NA,NA,NA,694929,69,144360,100,1,NA,765,988,NA,NA,8031,NA,136,NA,19492,38,16806,NA,2,15025,3,16231,38217,22288,2223,NA,42040,NA,2035,709,2411,NA,NA,648,NA,79539,NA,NA,1685,3245,NA,NA,NA,NA,NA,90,122,63,848,4114,85732,3060,NA,NA,0,NA,NA,35762,NA,NA,NA,4136,4848,0,467470,NA,NA,NA,NA,1071539,20198,NA,NA,346
1,3,NA,0,0,NA,0,0,66,0,83,4,109,NA,0,290,206,NA,0,63,0,0,0,0,NA,20394,18588,5810,1592,260,348867,2131,1081145,2305,1606884,46096,2224,4997,0,0,NA,5,NA,0,0,5,0,"18030001",NA,NA,NA,NA,28,0,6,0,0,NA,0,0,NA,NA,59,NA,0,NA,0,0,0,NA,0,2,0,1,0,0,0,NA,0,NA,0,1,0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,80,0,NA,NA,0,NA,NA,20,NA,NA,NA,0,0,1489,2,NA,NA,NA,NA,0,1,NA,NA,0
1,4,NA,0,0,NA,0,0,24,1,102,1,24,NA,0,1163,391,NA,0,6,0,0,0,1,NA,20254,22521,5431,1242,112,3505,93,539090,310,2070477,134288,4483,20151,0,0,NA,0,NA,0,0,4,0,"18030002",NA,NA,NA,NA,13,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,0,10,0,0,0,0,0,NA,0,NA,0,0,0,NA,NA,0,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,14,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,13,0,NA,NA,0
1,5,NA,5269,1002,NA,3,14,2289,318,13508,92,2986,NA,9,20442,1013,NA,0,595,1,2,2,16473,NA,1235,52611,11167,9414,2324,895,3710,131369,1532,323774,545918,956,1749,80,105,NA,11,NA,66,442,27,592,"18030004",NA,NA,NA,NA,29319,0,1228,3,0,NA,1,1697,NA,NA,625,NA,70,NA,3979,0,716,NA,0,2784,55,716,3622,10258,5,NA,2256,NA,31,351,842,NA,NA,23,NA,5093,NA,NA,542,280,NA,NA,NA,NA,NA,0,4,1,1,863,6169,253,NA,NA,131,NA,NA,211,NA,NA,NA,884,1,0,89147,NA,NA,NA,NA,339862,1175,NA,NA,15
1,6,NA,16400,900,NA,7,26,15847,14782,130137,319,53819,NA,4,43849,4470,NA,0,1502,0,25,0,117081,NA,8349,105528,32026,29467,9394,2864,5070,149036,1034,211718,1161145,869,12914,365,52,NA,214,NA,621,2381,65,78,"18030005",NA,NA,NA,NA,318822,39,3151,17,0,NA,27,897,NA,NA,9304,NA,127,NA,19752,6,467,NA,0,7291,12,3633,33082,22334,30,NA,16891,NA,24,372,7504,NA,NA,72,NA,1424,NA,NA,2801,59,NA,NA,NA,NA,NA,2,16,1,3,6569,197936,5424,NA,NA,222,NA,NA,707,NA,NA,NA,47,51,0,366068,NA,NA,NA,NA,351020,11752,NA,NA,129
1,7,NA,23377,2295,NA,145,8,1245,142,44740,127,4823,NA,3,44726,1054,NA,229,202,9,6,0,13252,NA,10596,78237,48543,49217,12459,3291,11379,567562,2469,304980,743284,2017,5029,361,55,NA,30,NA,388,6015,45,98,"18030006",NA,NA,NA,NA,29289,214,3077,0,0,NA,3,35,NA,NA,6014,NA,393,NA,13676,2,212,NA,0,8261,200,17759,80768,56200,10,NA,88214,NA,13,512,2023,NA,NA,196,NA,12456,NA,NA,536,69,NA,NA,NA,NA,NA,14,3,4,2,24963,181075,10646,NA,NA,204,NA,NA,338,NA,NA,NA,12,2,0,80717,NA,NA,NA,NA,114246,3294,NA,NA,244
1,8,NA,53868,1891,NA,12,33,777,21,70859,227,5979,NA,1,106702,2525,NA,0,66,204,18,0,38788,NA,20359,114540,74967,101683,25881,69878,4120,970840,5254,786742,663547,2331,6037,2261,275,NA,12,NA,900,53305,40,171,"18030007",NA,NA,NA,NA,54962,745,12756,2,0,NA,10,27,NA,NA,16582,NA,99,NA,30396,1,188,NA,0,15193,25,35357,98253,72530,286,NA,113587,NA,16,2427,3054,NA,NA,244,NA,28273,NA,NA,6372,95,NA,NA,NA,NA,NA,229,126,3,9,16440,303075,16926,NA,NA,416,NA,NA,264,NA,NA,NA,395,13,93,152827,NA,NA,NA,NA,202734,11683,NA,NA,322
1,9,NA,54062,7290,NA,60,52,65860,722,535170,2615,31224,NA,19,169873,23879,NA,3,2083,12,439,0,1202061,NA,97537,373753,162515,186883,55415,58156,429,150320,65455,929553,3421463,3373,30731,1122,1408,NA,333,NA,2258,57368,63,609,"18030012",NA,NA,NA,NA,149650,430,194928,7,0,NA,76,9048,NA,NA,11710,NA,498,NA,67120,208,13481,NA,10,23238,77,31054,105922,36552,376,NA,104192,NA,2763,3211,21594,NA,NA,646,NA,265894,NA,NA,222387,1213,NA,NA,NA,NA,NA,102,305,21,1944,3967,74223,4620,NA,NA,13,NA,NA,29236,NA,NA,NA,4888,3894,0,921631,NA,NA,NA,NA,831173,60878,NA,NA,714
1,10,NA,0,0,NA,0,0,14,0,26,100,65,NA,0,154,63,NA,0,1,0,0,0,8,NA,56721,19527,2372,688,252,544141,854,1996374,1008,1678026,126870,2071,4426,0,0,NA,0,NA,0,0,25,0,"18030010",NA,NA,NA,NA,15,0,0,0,0,NA,0,0,NA,NA,13,NA,0,NA,16,0,0,NA,0,0,0,0,0,0,0,NA,10,NA,0,0,0,NA,NA,0,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,67,0,NA,NA,3,NA,NA,20,NA,NA,NA,0,0,9605,1,NA,NA,NA,NA,0,0,NA,NA,0
