"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Rye","Oats","Rape Seed","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Sugarbeets","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Canola","Other Crops","Apples","Pumpkins","HUC","Peppers","Cranberries","Squash","Winter Wheat","Grapes","Tobacco","Tomatoes","Herbs","Peaches","Cabbage","Strawberries","Durum Wheat","Other Tree Crops","Greens","Gourds","Triticale","Switchgrass","Aquaculture","Millet","Speltz","Onions","Hops","Cherries","Pears","Dbl Crop WinWht/Corn","Dry Beans","Pop or Orn Corn","Dbl Crop WinWht/Soybeans","Sweet Potatoes","Watermelons","Plums","Dbl Crop Triticale/Corn","Dbl Crop Barley/Soybeans","Cucumbers","Nectarines","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Cotton","Peanuts","Cantaloupes","Dbl Crop Soybeans/Oats","Eggplants","Turnips","Dbl Crop Oats/Corn","Other Small Grains","Carrots","Walnuts","Radishes","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Dbl Crop Corn/Soybeans","Asparagus","Caneberries","Olives","Sugarcane","Oranges","Citrus","Avocados","Pomegranates","Cauliflower","Mint","Safflower","Vetch","Flaxseed","Chick Peas","Lentils","Perennial Ice/Snow ","Camelina","Dbl Crop Soybeans/Cotton","Pistachios","Lettuce","Apricots","Garlic","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Barley","Celery","Almonds"
1,4,0,4150,NA,NA,NA,0,41,0,99,1,NA,NA,267,4401,NA,5,488,10,0,85,68,1,468,36874,40092,27570,4623,737,63913,25327,1673217,204831,245416,33709,14090,7839,17,793,NA,1,710,0,"17110009",NA,1,0,17,13,NA,NA,NA,NA,127,15,NA,97,510,NA,0,NA,NA,NA,NA,53,NA,4,20,0,61,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,836,NA,NA,NA,NA,NA,NA,161,0,NA,NA,NA,NA,0,4324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,1016,15653,NA,NA,NA,0,1083,4,421,13,NA,NA,368,23867,NA,1,932,59,1,322,1501,0,1418,18499,100598,99212,53915,16035,2534,34342,185418,146422,40164,29465,20623,44382,21,10962,NA,1,66,4,"17110011",NA,3,0,60,46,NA,NA,NA,NA,65,53,NA,2278,894,NA,0,NA,NA,NA,NA,6,NA,2,1,0,145,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,834,NA,NA,NA,NA,NA,NA,321,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,9,221,NA,NA,NA,110,18,0,1,0,NA,NA,36,359,NA,0,12,0,0,3,253,0,4317,30087,101901,70564,17978,5840,31793,25127,1175171,195451,236280,235294,43586,23377,0,269,NA,0,10,29,"17110015",NA,3,0,1,12,NA,NA,NA,NA,34,0,NA,17,7,NA,0,NA,NA,NA,NA,0,NA,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,579,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,13936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,2684468,2495,NA,NA,NA,33,1856,0,294,442,NA,NA,7197,4878,NA,256,1494,20,4,130,1211,49,8425,83814,489951,567186,317288,131363,49984,196184,1337036,499713,282203,203966,70924,111904,85,1951,NA,93,88,39,"17110019",NA,11,37,36,341,NA,NA,NA,NA,595,30,NA,111,450,NA,47,NA,NA,NA,NA,1,NA,2,4,0,299,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,0,NA,NA,NA,NA,NA,NA,1463,NA,NA,NA,NA,NA,NA,42,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,1108941,28307,NA,NA,NA,0,35,0,13,5,NA,NA,267,26384,NA,0,847,359,0,113,745,0,124,1723,4602,6120,1423,764,73011,6285,378156,27428,80505,8887,3304,3735,0,19238,NA,79,144,11,"17110001",NA,12,0,5,147,NA,NA,NA,NA,2,45,NA,1277,4,NA,3,NA,NA,NA,NA,0,NA,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,14397,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,4729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,321622,56386,NA,NA,NA,2,81,0,89,0,NA,NA,903,79788,NA,1,9396,139,0,462,427,0,1759,37046,79074,83690,32256,12638,84497,87627,1323544,215875,219671,90390,34777,45184,0,39192,NA,78,126,24,"17110004",NA,294,0,216,176,NA,NA,NA,NA,3,342,NA,4585,202,NA,9,NA,NA,NA,NA,0,NA,4,1,147,14,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,NA,NA,NA,NA,NA,NA,43540,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,26201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,17,NA,NA,NA,0,0,0,0,0,NA,NA,11,63,NA,0,0,0,0,103,0,17,35,15199,22728,5262,1098,162,153701,15671,1580439,63193,200895,13455,3091,1647,0,171,NA,0,11,0,"17110006",NA,0,0,0,9,NA,NA,NA,NA,1,0,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,30676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,30,12255,NA,NA,NA,2,2741,8,131,14,NA,NA,737,19866,NA,7,2074,96,3,234,6213,1,909,18606,69216,41763,10302,2490,20277,58448,1272534,211010,152329,75047,16841,18977,135,2135,NA,23,40,37,"17110008",NA,2,50,411,40,NA,NA,NA,NA,603,77,NA,593,1660,NA,0,NA,NA,NA,NA,4,NA,0,0,0,386,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,7,NA,NA,NA,NA,NA,NA,678,NA,NA,NA,NA,NA,NA,31,0,NA,NA,NA,NA,0,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,614,NA,NA,NA,24,25,0,2,6,NA,NA,32,1574,NA,0,21,22,0,20,50,2,1498,16382,105027,132843,86366,53694,4883,15974,624102,165157,109928,57470,12572,8638,0,296,NA,0,119,13,"17110013",NA,4,0,1,43,NA,NA,NA,NA,13,1,NA,9,69,NA,0,NA,NA,NA,NA,8,NA,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,173,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,311,818,NA,NA,NA,22,28,0,2,46,NA,NA,52,1557,NA,0,24,24,0,36,51,0,3339,34955,111565,137994,67713,19051,110664,17187,1679340,173573,295247,117848,18372,6133,1,375,NA,0,16,34,"17110014",NA,0,0,2,12,NA,NA,NA,NA,10,0,NA,1,255,NA,0,NA,NA,NA,NA,2,NA,0,2,0,29,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,1717,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,35693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,9879,NA,NA,NA,0,24,0,104,6,NA,NA,568,14074,NA,0,132,18,0,262,55,0,1396,27846,57345,44330,12357,1630,32372,26233,1170649,314384,178972,49129,21751,19868,59,673,NA,2,18,1,"17110010",NA,0,0,12,13,NA,NA,NA,NA,98,32,NA,690,267,NA,0,NA,NA,NA,NA,20,NA,0,1,0,25,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,1372,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,0,802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,0,50,NA,NA,NA,1,7,0,1,1,NA,NA,9,116,NA,0,0,0,0,0,1827,0,2716,5034,35012,30600,17474,5419,1182,9250,217129,33954,58862,57020,9251,6213,0,63,NA,0,1,14,"17110016",NA,0,0,0,12,NA,NA,NA,NA,1,0,NA,1,0,NA,0,NA,NA,NA,NA,0,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,273,95,NA,NA,NA,98,2,0,0,0,NA,NA,4,41,NA,0,2,0,0,0,5,0,783,20660,32072,6631,451,45,8008,2874,499816,9014,83184,20625,11272,8886,0,13,NA,0,0,0,"17110017",NA,3,0,0,9,NA,NA,NA,NA,1,0,NA,0,1,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,415474,157,NA,NA,NA,2,12,0,3,0,NA,NA,27,163,NA,0,3,1,0,0,34,0,1763,17389,93173,39350,6626,1495,88779,47354,1524183,121741,272477,61797,18441,19634,0,125,NA,0,7,1,"17110018",NA,3,0,0,8,NA,NA,NA,NA,1,0,NA,2,2,NA,1,NA,NA,NA,NA,0,NA,4,0,0,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,1475476,29875,NA,NA,NA,4,15706,97,927,313,NA,NA,1657,39400,NA,53,26924,2060,11,5173,4637,1,1073,10583,49225,55123,24011,11219,3818,71862,192503,125990,36258,66696,43972,54593,1879,20956,NA,505,199,1801,"17110002",NA,22,135,89,102,NA,NA,NA,NA,3069,2456,NA,2623,6318,NA,1,NA,NA,NA,NA,3,NA,1,1,14,3011,NA,NA,NA,NA,NA,NA,NA,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,40,NA,NA,NA,NA,NA,NA,9068,NA,NA,NA,NA,NA,NA,1017,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,2833238,98,NA,NA,NA,5,459,0,0,2,NA,NA,28,216,NA,0,4,0,0,146,33,0,117,6450,34699,23659,3029,677,5003,3188,305030,11813,15246,64003,5461,18854,0,154,NA,0,44,0,"17110003",NA,2,0,135,1,NA,NA,NA,NA,0,0,NA,0,4,NA,0,NA,NA,NA,NA,0,NA,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,2311960,1047,NA,NA,NA,8,66,0,15,4,NA,NA,195,1136,NA,0,50,0,0,9,63,0,606,10481,61999,59680,27566,8550,160355,16011,1632279,55698,227985,100430,9674,13301,0,201,NA,0,127,3,"17110020",NA,3,0,19,28,NA,NA,NA,NA,0,4,NA,1,407,NA,0,NA,NA,NA,NA,0,NA,1,24,0,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,542,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,3524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,4835196,54,NA,NA,NA,0,11,0,0,0,NA,NA,15,74,NA,0,8,0,0,1,16,0,37,24767,30225,7434,1752,123,2137,18410,663721,38694,262585,42226,11167,3963,0,15,NA,1,0,0,"17110021",NA,1,0,0,0,NA,NA,NA,NA,2,0,NA,0,1,NA,0,NA,NA,NA,NA,0,NA,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,173,NA,NA,0,3,3255,578,375,3840,NA,0,261745,15835,NA,3,218,2,3,0,149,1435,0,74042,74161,39996,2658,36,314370,98,1690648,19,8988158,235727,14805,167986,NA,NA,0,16,0,9,"17120005",NA,NA,NA,1431,8,NA,NA,0,NA,NA,NA,NA,9,9,NA,6717,NA,NA,0,NA,171,1,11,1,2,2,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,0,6,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1,2,0,7,NA,NA,24,0,54,56,216,2042,NA,0,13543,2348,NA,1,22,0,0,1,14,2421,4,63526,11268,5899,439,5,17321,59,519859,52,4120240,402060,60862,231547,NA,NA,2,40,0,0,"17120007",NA,NA,NA,226,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,282,NA,NA,2,NA,4,0,4,0,0,0,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
1,3,0,358,NA,NA,3,0,1357,303,2537,4627,NA,1,180859,12962,NA,6,59,0,9,0,230,2438,0,43286,47560,7285,423,11,178134,2,237999,2,2298943,1045024,44016,58440,NA,NA,2,492,1,0,"17120001",NA,NA,NA,6630,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,1174,NA,NA,6,NA,4,0,2,0,0,4,NA,NA,NA,0,0,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4636,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1,4,0,6,NA,NA,0,0,440,241,321,341,NA,0,37052,28508,NA,0,14,0,12,2,16,1142,0,1591,27341,6601,1119,183,1126,5,1483741,6,1522737,535574,20499,117156,NA,NA,5,447,0,0,"17120002",NA,NA,NA,6963,0,NA,NA,0,NA,NA,NA,NA,0,1,NA,440,NA,NA,0,NA,1,0,28,0,0,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,3,40,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1,5,0,51,NA,NA,0,0,32,32,85,18,NA,0,12220,2612,NA,0,7,0,1,0,1,961,0,3571,8872,1953,138,0,17805,0,175803,7,1519306,381484,9637,137762,NA,NA,1,0,31,0,"17120003",NA,NA,NA,172,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,61,NA,NA,0,NA,4,0,6,0,0,0,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1,6,0,5,NA,NA,0,0,598,656,138,73,NA,0,36202,12617,NA,0,4,0,1,0,3,347,0,4267,12866,4463,175,5,33851,0,404801,0,4006244,271691,19770,31625,NA,NA,0,1421,0,0,"17120004",NA,NA,NA,444,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,3461,NA,NA,0,NA,2,0,3,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1,7,0,14,NA,NA,0,3,396,776,674,0,NA,0,14749,22725,NA,0,1,0,0,0,26,1109,0,111562,9915,5461,374,7,98926,17,770714,29,1694302,99243,64143,70843,NA,NA,0,2,0,0,"17120006",NA,NA,NA,252,0,NA,NA,2,NA,NA,NA,NA,0,0,NA,1255,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,NA,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1,8,0,209,NA,NA,0,0,26,111,388,43,NA,0,33170,7736,NA,3,14,0,1,18,5,1857,4,673,15183,7774,253,3,209230,42,34818,176,4271458,1528437,21207,40788,NA,NA,7,14,12,0,"17120009",NA,NA,NA,457,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,1430,NA,NA,0,NA,6,2,4,0,0,8,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,NA,NA,37,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
1,9,1,5,NA,NA,0,0,38,34,29,7,NA,0,11798,989,NA,0,18,6,1,0,3,490,0,1462,8179,4190,31,0,15831,28,38436,29,7510172,864738,40706,72646,NA,NA,8,2,0,2,"17120008",NA,NA,NA,448,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,61,NA,NA,0,NA,0,0,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
1,1,0,29,0,NA,0,1,16816,3819,32,2455,NA,NA,5665,5732,NA,NA,543,0,8,0,3233,4196,NA,346968,19556,6988,2186,578,9610,105,1176845,98,168112,156754,1682,149698,NA,0,NA,615,5,0,"18010203",NA,NA,NA,901,4,NA,0,15,NA,NA,NA,NA,10,3,NA,195,NA,0,NA,NA,18,2,16,21,0,0,NA,NA,NA,1,0,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,3,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,4,0,0,NA,1,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0
1,2,0,18,0,NA,0,0,368,81,83,17,NA,NA,6768,2344,NA,NA,67,0,0,0,208,709,NA,81857,14675,6261,969,56,6087,48,2658633,8,972907,32814,4255,348634,NA,0,NA,13,4,0,"18010201",NA,NA,NA,1773,2,NA,0,14,NA,NA,NA,NA,24,0,NA,42,NA,0,NA,NA,13,0,46,4,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,NA,NA,3,NA,NA,NA,NA,0
1,3,0,97,0,NA,0,0,1179,178,921,4,NA,NA,15530,13662,NA,NA,14,0,0,0,44,1759,NA,5806,15694,3824,293,9,1838,412,2595729,49,1636932,63422,6724,266969,NA,0,NA,14,2,0,"18010202",NA,NA,NA,531,4,NA,0,0,NA,NA,NA,NA,5,0,NA,2560,NA,0,NA,NA,70,0,40,3,0,1,NA,NA,NA,0,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,17,0,0,NA,1,NA,0,NA,NA,0,NA,NA,9,NA,NA,NA,NA,0
1,4,852994,6,0,NA,0,0,0,1,1,0,NA,NA,146,263,NA,NA,0,0,5,0,0,2,NA,31096,199611,29817,26124,3366,15907,51086,2137668,185461,370891,145212,4339,39642,NA,0,NA,0,0,0,"18010102",NA,NA,NA,0,7,NA,2,1,NA,NA,NA,NA,0,0,NA,1,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0
1,5,0,0,0,NA,0,0,0,0,24,0,NA,NA,153,5445,NA,NA,0,0,0,0,0,6,NA,9484,100989,3479,1083,473,885,19968,1056746,82537,709972,48129,215,913,NA,0,NA,0,0,0,"18010103",NA,NA,NA,3,47,NA,0,0,NA,NA,NA,NA,0,0,NA,1,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,8,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0
1,6,0,0,1,NA,0,0,1,1,119,0,NA,NA,143,6981,NA,NA,0,0,0,6,1,5,NA,2002,87992,1086,180,35,2387,28524,962758,66191,901897,107329,161,361,NA,0,NA,0,0,0,"18010104",NA,NA,NA,0,0,NA,0,1,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,6,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,22,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0
1,7,114,56,0,NA,0,0,0,0,15,5,NA,NA,706,963,NA,NA,0,0,0,4,0,53,NA,25323,163499,14345,7528,867,28462,119185,2372917,175508,1047627,412529,2332,31071,NA,0,NA,0,31,0,"18010105",NA,NA,NA,8,4,NA,0,16,NA,NA,NA,NA,0,0,NA,3,NA,1,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,2,0,NA,0,NA,NA,NA,15,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0
1,8,0,0,1,NA,0,0,1,0,8,0,NA,NA,42,1488,NA,NA,0,0,0,0,0,19,NA,4246,87676,5342,1448,200,4958,23970,1468731,34832,269170,79899,237,807,NA,0,NA,0,0,0,"18010106",NA,NA,NA,0,318,NA,0,10,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,4,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0
1,9,504523,0,3,NA,0,0,0,0,8,0,NA,NA,5,86,NA,NA,0,0,0,0,0,6,NA,4879,46106,3250,747,27,7741,14769,938130,50508,228212,133648,695,4743,NA,0,NA,0,0,0,"18010107",NA,NA,NA,6,5,NA,0,84,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0
1,10,1014997,0,0,NA,0,0,0,1,26,5,NA,NA,62,1107,NA,NA,0,0,0,0,5,16,NA,5591,186538,12600,5576,882,4209,8785,2821576,37549,400787,80173,19057,6533,NA,0,NA,0,422,0,"18010108",NA,NA,NA,8,4978,NA,0,12,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,170,0,0,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,3,NA,0,NA,0,NA,NA,NA,NA,21,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0
1,11,460539,0,0,NA,0,0,2,0,29,3,NA,NA,17,474,NA,NA,0,0,0,0,0,3,NA,2670,28231,3881,1583,1195,439,5548,722832,48256,277596,37152,1992,1161,NA,0,NA,0,6,0,"18010109",NA,NA,NA,6,1787,NA,0,4,NA,NA,NA,NA,1,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,15,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,89,NA,0,NA,0,NA,NA,NA,NA,39,NA,1,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,7,NA,NA,0,NA,NA,NA,NA,8
1,12,0,24,0,NA,7,0,42,2,355,230,NA,NA,1172,30995,NA,NA,1,0,2,27,1,402,NA,33288,211909,96914,83147,15848,4874,38938,1248984,323718,1534175,419877,11453,7467,NA,6,NA,14,6171,0,"18010110",NA,NA,NA,260,187858,NA,61,1,NA,NA,NA,NA,7,0,NA,47,NA,0,NA,NA,0,0,5,5833,0,0,NA,NA,NA,0,1377,0,NA,1,NA,NA,NA,57,NA,NA,NA,NA,NA,7,NA,0,4799,NA,12,NA,68,NA,NA,NA,NA,2394,NA,61,NA,NA,NA,NA,0,1,16,NA,0,NA,0,NA,NA,253,NA,NA,0,NA,NA,NA,NA,119
