"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Speltz","Canola","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Peas","Herbs","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Triticale","Broccoli","Cauliflower","Blueberries","Other Crops","Radishes","Apples","Christmas Trees","Mustard","HUC","Misc Vegs & Fruits","Carrots","Pumpkins","Sorghum","Sweet Corn","Hops","Sod/Grass Seed","Aquaculture","Tomatoes","Grapes","Peppers","Cabbage","Other Small Grains","Dry Beans","Squash","Dbl Crop WinWht/Corn","Tobacco","Winter Wheat","Durum Wheat","Peaches","Eggplants","Sunflower","Other Tree Crops","Millet","Cranberries","Pears","Dbl Crop Oats/Corn","Onions","Dbl Crop WinWht/Soybeans","Greens","Dbl Crop Barley/Soybeans","Plums","Cherries","Strawberries","Sweet Potatoes","Dbl Crop Barley/Corn","Watermelons","Cotton","Dbl Crop WinWht/Sorghum","Sugarbeets","Cucumbers","Asparagus","Cantaloupes","Nectarines","Switchgrass","Dbl Crop Soybeans/Oats","Pop or Orn Corn","Garlic","Flaxseed","Dbl Crop Corn/Soybeans","Walnuts","Caneberries","Peanuts","Rape Seed","Pecans","Dbl Crop WinWht/Cotton","Rice","Olives","Sugarcane","Oranges","Citrus","Turnips","Camelina","Vetch","Mint","Celery","Gourds","Lentils","Safflower","Perennial Ice/Snow ","Lettuce","Pistachios","Honeydew Melons","Almonds","Dbl Crop Lettuce/Cotton","Chick Peas","Apricots","Pomegranates"
1,5,NA,1,NA,0,22,0,0,NA,NA,7607,60,NA,2,0,0,NA,1088,292,4730,14295,7254,3622,165859,0,7279,15,4561607,5301,2551,1159,11,NA,NA,NA,1,NA,NA,NA,NA,"16050104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,0,NA,0,3,1,3,NA,NA,10352,330,NA,0,16,0,NA,585,28841,34538,39430,8985,1752,37906,1,85359,0,2103998,4798,30673,598,0,NA,NA,NA,3,NA,NA,NA,NA,"16050202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,6691,NA,594,471,0,27,NA,NA,121591,4217,NA,79,23,9,NA,14218,6277,15710,14907,1577,251,27560,0,59901,0,2228994,6858,57810,1022,37,NA,NA,NA,9,NA,NA,NA,NA,"16050303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,326,NA,0,0,0,0,NA,NA,688,51,NA,0,0,0,NA,238,147178,6658,4229,2215,68,10691,113,439545,0,1711455,1660,706,155,0,NA,NA,NA,36,NA,NA,NA,NA,"16050304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,0,NA,1,0,0,0,NA,NA,3790,320,NA,9,0,0,NA,131,40933,60854,158386,129365,47588,10898,19,915654,4,2105782,16536,2542,9981,1,NA,NA,NA,1,NA,NA,NA,NA,"16050102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,1,NA,488,1,0,1,NA,NA,17983,3463,NA,0,0,0,NA,214,7668,30195,64237,31378,7807,32741,933,640071,1,1798003,75417,189,43812,0,NA,NA,NA,0,NA,NA,NA,NA,"16050201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,23,NA,6,168,0,6,NA,NA,26453,722,NA,1,0,0,NA,2387,12272,9378,3259,304,16,94023,1427,953096,2,2266493,64236,19065,1296,0,NA,NA,NA,0,NA,NA,NA,NA,"16050301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,0,NA,0,0,0,26,NA,NA,35,0,NA,0,0,NA,NA,8,3,75941,100711,15775,2613,206350,101,509353,727,7325128,2270,381,17,0,NA,NA,NA,0,NA,NA,NA,NA,"16060015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,0,NA,0,0,0,3,NA,NA,3461,56,NA,0,0,NA,NA,419,5,7944,5912,265,56,148088,1287,557832,1268,5261153,1609,297,25,0,NA,NA,NA,0,NA,NA,NA,NA,"16060002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,0,NA,2493,0,0,0,NA,NA,7171,3740,NA,0,0,NA,NA,58,295,20386,17989,4940,159,204947,20099,4261563,4234,10579770,151065,2271,17441,0,NA,NA,NA,0,NA,NA,NA,NA,"16060008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,0,NA,0,0,0,0,NA,NA,651,1,NA,0,0,NA,NA,3,0,1773,12192,2495,1219,292930,15,1314129,45,13098497,43015,170,0,0,NA,NA,NA,0,NA,NA,NA,NA,"16060014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,15,NA,1,152,0,213,NA,NA,34922,1043,NA,2,11,NA,NA,3567,1421,10369,5593,970,8,615273,1074,1033288,0,9719125,198760,4200,1982,1437,NA,NA,NA,1,NA,NA,NA,NA,"16060001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,0,NA,0,2,0,0,NA,NA,232,17,NA,0,0,NA,NA,4,38,9688,3580,644,10,67304,39,837704,13,4961949,18260,87,13,0,NA,NA,NA,0,NA,NA,NA,NA,"16060003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,0,NA,0,0,0,0,NA,NA,8608,5424,NA,0,0,NA,NA,2153,145,10140,1463,177,6,255296,15441,948941,1952,4148531,88896,4476,288,2,NA,NA,NA,0,NA,NA,NA,NA,"16060004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,0,NA,2,0,0,0,NA,NA,22920,5427,NA,0,0,NA,NA,3391,4939,18292,871,361,0,239685,45144,1996432,1485,6455292,180886,13130,226,10,NA,NA,NA,0,NA,NA,NA,NA,"16060005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,0,NA,0,0,0,0,NA,NA,748,850,NA,0,0,NA,NA,65,206,2459,953,111,2,118175,6619,757152,415,3139370,125464,5116,216,0,NA,NA,NA,0,NA,NA,NA,NA,"16060006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,0,NA,0,0,0,266,NA,NA,14173,123761,NA,0,0,NA,NA,2855,3895,8270,11064,193,42,100731,77126,2262010,746,8941604,143297,7352,144512,0,NA,NA,NA,0,NA,NA,NA,NA,"16060007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,0,NA,0,0,0,0,NA,NA,37,2,NA,0,0,NA,NA,0,6,5201,1149,623,151,50186,545,1599370,568,4525403,57797,8,2092,0,NA,NA,NA,0,NA,NA,NA,NA,"16060009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,0,NA,0,0,0,0,NA,NA,69,4,NA,0,0,NA,NA,4,4528,16001,4517,1058,1,164511,193,1173215,21,7941758,21719,278,51,0,NA,NA,NA,0,NA,NA,NA,NA,"16060011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,0,NA,0,0,0,0,NA,NA,2101,62,NA,0,0,NA,NA,2,127,7934,7128,2432,94,461491,15284,2803656,3778,10150539,124315,1184,2112,0,NA,NA,NA,0,NA,NA,NA,NA,"16060012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,0,NA,0,0,0,0,NA,NA,0,5,NA,0,0,NA,NA,0,0,7256,4468,310,0,74182,11,402119,20,7407021,38865,58,11,0,NA,NA,NA,0,NA,NA,NA,NA,"16060013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,5,NA,0,16,9,69,NA,NA,35436,336,NA,5,0,NA,NA,1880,124,19248,9384,225,145,108840,685,1034409,68,6614317,113022,429,131,3,NA,NA,NA,2488,NA,NA,NA,NA,"16060010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,65,NA,37236,147482,0,2139,NA,21322,45991,87649,1167,2,31071,4,3,39130,1323,70948,49890,17960,2810,1,47,453302,3,292733,58750,363,3730,1759,NA,NA,NA,4,0,30,82,806,"17010306",10,NA,3,182,0,0,78170,NA,NA,5,NA,NA,NA,41835,NA,NA,NA,346839,0,0,NA,437,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,89,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,157858,NA,0,NA,NA,NA,NA,NA,135,0,NA
1,2,1124849,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,"17010107",0,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,4,0,27,NA,4945,30405,0,12752,NA,1435,97137,15423,0,9,6072,8,0,31551,10336,46889,73994,31278,4000,19,159,1163244,14,372860,86991,2641,11996,177,NA,NA,NA,0,0,182,467,380,"17010308",81,NA,18,0,0,0,1568,NA,NA,25,NA,NA,NA,1849,NA,NA,NA,30144,0,2,NA,732,8,0,NA,NA,NA,0,NA,NA,NA,NA,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,178,NA,0,NA,NA,NA,NA,NA,185,0,NA
1,5,1559987,0,NA,153,190,0,382,NA,16,2911,28697,0,0,100,0,0,1410,69105,10147,13359,1951,210,165,271,2639707,2,309869,45999,7679,9488,56,NA,NA,NA,0,0,24,15,0,"17010216",117,NA,1,0,0,0,155,NA,NA,0,NA,NA,NA,11,NA,NA,NA,624,0,0,NA,2,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,28,NA,0,NA,NA,NA,NA,NA,4,3,NA
1,6,0,5,NA,479,16237,0,728,NA,2278,36230,23784,0,3,545,2949,0,12592,38084,81455,174212,96249,18270,41,83,862111,0,279495,33791,757,2791,60,NA,NA,NA,462,0,18,346,5,"17010305",267,NA,0,0,0,0,428,NA,NA,0,NA,NA,NA,506,NA,NA,NA,6561,0,0,NA,38,0,8,NA,NA,NA,7,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,564,NA,0,NA,NA,NA,NA,NA,1,0,NA
1,7,0,0,NA,12,9,0,11,NA,0,15,187,0,0,0,0,0,67,666,3213,1289,139,3,1,47,2425841,0,143143,664,1912,2797,0,NA,NA,NA,0,0,0,0,0,"17010301",0,NA,0,0,0,0,13,NA,NA,0,NA,NA,NA,7,NA,NA,NA,19,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,8,0,0,NA,3,92,0,1,NA,2,41,114,1,0,5,0,0,314,628,4397,7708,7511,876,19,14,658510,0,177519,1804,211,645,1,NA,NA,NA,0,0,0,0,0,"17010302",0,NA,0,0,0,0,7,NA,NA,0,NA,NA,NA,21,NA,NA,NA,10,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,0,0,NA
1,9,0,25,NA,1127,1097,0,1147,NA,174,4400,53306,6,0,226,4,4,3833,151971,28009,26281,9569,980,13,331,1253775,0,295819,9460,14713,14280,10,NA,NA,NA,8,0,0,0,1,"17010303",0,NA,0,1,0,0,10838,NA,NA,0,NA,NA,NA,2908,NA,NA,NA,10450,0,0,NA,0,0,17,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2138,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,10,0,0,NA,292,364,0,323,NA,18,1590,32237,6,1,123,0,3,999,25643,21648,11118,1948,237,50,137,3950814,4,1237556,3467,3974,12637,0,NA,NA,NA,0,0,0,0,2,"17010304",0,NA,0,0,0,0,2985,NA,NA,0,NA,NA,NA,961,NA,NA,NA,2155,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,608,NA,1,NA,NA,NA,NA,NA,0,0,NA
1,11,1660423,0,NA,14,13,0,2,NA,2,53,77,0,0,0,0,0,27,785,2943,1090,323,7,163,68,536774,0,50098,2118,1024,1268,1,NA,NA,NA,0,0,0,0,0,"17010105",0,NA,0,0,0,0,22,NA,NA,0,NA,NA,NA,1,NA,NA,NA,116,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,0,0,NA
1,12,0,8,NA,144,1648,0,386,NA,36,4168,10652,0,0,93,19,4,1449,424791,28407,40412,8234,1088,216,514,2498694,3,395198,30923,22516,18650,11,NA,NA,NA,1,0,5,3,3,"17010214",1,NA,0,0,0,0,232,NA,NA,0,NA,NA,NA,397,NA,NA,NA,1052,0,0,NA,3,0,0,NA,NA,NA,8,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,175,NA,1,NA,NA,NA,NA,NA,0,0,NA
1,13,71254,0,NA,29,232,0,23,NA,0,481,2576,0,0,0,0,0,623,115366,3363,4441,524,36,418,20,2429597,0,163516,21005,4297,5198,4,NA,NA,NA,0,0,0,0,0,"17010215",0,NA,0,0,0,0,4,NA,NA,0,NA,NA,NA,47,NA,NA,NA,441,0,0,NA,0,0,0,NA,NA,NA,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,14,0,59,NA,12,32,0,1,NA,0,529,145,5,0,0,0,0,4,7524,9669,6998,2126,25,236,534,1727426,2,646245,20541,1230,2119,11,NA,NA,NA,0,0,0,0,40,"17010102",0,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,15,0,0,NA,782,5875,0,9,NA,4,90818,56366,0,921,31,0,0,3,16521,84794,51518,26922,2999,16820,23,2502483,113,1229349,1269391,39480,311,30,NA,NA,NA,0,0,0,0,0,"17010201",0,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,215,9,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,0,0,NA
1,16,0,74,NA,1946,402,0,1035,NA,0,42747,50852,0,0,3,0,0,42,18962,28578,14749,3668,63,9033,86,3492097,35,1007050,546853,15231,2644,9,NA,NA,NA,3,0,0,0,0,"17010202",0,NA,0,0,0,0,4,NA,NA,0,NA,NA,NA,0,NA,NA,NA,60,39,0,NA,0,0,186,NA,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,83,NA,NA,NA,NA,NA,0,0,NA
1,17,0,58,NA,216,331,0,84,NA,1,41971,45816,1,5,0,0,0,182,29150,28482,12112,1842,57,34229,81,4662048,1529,1099578,645783,49134,1664,551,NA,NA,NA,0,0,0,0,5,"17010203",0,NA,0,0,0,0,66,NA,NA,0,NA,NA,NA,0,NA,NA,NA,592,1,0,NA,0,0,33,NA,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,18,0,20,NA,665,1533,0,9,NA,38,40584,6398,41,20,11,7,0,728,17898,49998,50292,30027,2550,2951,651,4281954,7,985884,218098,10178,9674,87,NA,NA,NA,0,0,0,0,110,"17010204",0,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,686,5,0,NA,0,0,12,NA,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,17,NA,39,NA,NA,NA,NA,NA,0,0,NA
