"layer","zone","Background","Corn","Barley","Spring Wheat","Rye","Oats","Rape Seed","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Pumpkins","Blueberries","Radishes","Sunflower","Sorghum","Soybeans","Canola","HUC","Apples","Other Crops","Millet","Cranberries","Squash","Tobacco","Cucumbers","Herbs","Grapes","Winter Wheat","Dry Beans","Tomatoes","Peaches","Pears","Strawberries","Other Tree Crops","Cauliflower","Cabbage","Aquaculture","Other Small Grains","Hops","Triticale","Onions","Greens","Dbl Crop WinWht/Corn","Speltz","Dbl Crop WinWht/Soybeans","Sweet Potatoes","Cherries","Plums","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Watermelons","Asparagus","Peppers","Nectarines","Cotton","Peanuts","Sugarbeets","Lettuce","Dbl Crop Barley/Corn","Dbl Crop Corn/Soybeans","Turnips","Eggplants","Pop or Orn Corn","Switchgrass","Cantaloupes","Dbl Crop Soybeans/Oats","Dbl Crop Oats/Corn","Carrots","Walnuts","Dbl Crop WinWht/Cotton","Pecans","Caneberries","Rice","Oranges","Olives","Citrus","Sugarcane","Avocados","Vetch","Flaxseed","Camelina","Celery","Gourds","Mint","Durum Wheat","Safflower","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Garlic","Dbl Crop Lettuce/Cotton","Almonds","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Sweet Corn","Chick Peas","Apricots","Pomegranates"
1,19,1387134,288229,0,675,155,2100,NA,NA,116,258454,NA,1255,11,5372,0,7092,118398,NA,126540,415009,466419,277125,79118,198371,30701,10203,1079,921963,649244,137261,423006,NA,0,NA,NA,12819,1273183,4384,0,"12110208",NA,0,1,NA,NA,NA,0,45591,NA,11355,2701,NA,12,NA,NA,NA,NA,2423,18,NA,NA,41,12069,16,79,NA,4,NA,NA,NA,19,NA,8630,NA,NA,NA,1152979,3,709,NA,NA,NA,0,NA,NA,12,NA,NA,6,10,NA,37,4215,NA,2802,9711,1,29187,211181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,13,146,26,3,1313,NA,NA,99375,42527,NA,23,NA,3,NA,0,1486,NA,4246,16592,6279,1004,53,20487,217701,685726,15119,387837,597899,71945,37709,NA,0,NA,NA,0,4,NA,3,"13010005",0,0,0,NA,NA,NA,NA,NA,NA,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,156,137749,622,388,17023,NA,NA,174942,13771,NA,234469,NA,819,NA,3,57713,NA,7818,28884,37949,6666,295,213403,163517,698512,19880,2112355,500555,49806,47113,NA,2,NA,NA,0,5576,NA,7047,"13010003",1,1486,99,NA,NA,NA,NA,NA,NA,363,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3040,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,41,17752,1104,0,11711,NA,NA,112407,29201,NA,19872,NA,4,NA,0,8014,NA,2413,26377,20275,1452,40,34602,174635,1246038,5598,1111017,921439,71887,39405,NA,0,NA,NA,0,10,NA,2898,"13010004",0,775,15,NA,NA,NA,NA,NA,NA,703,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,1,4,0,0,102,NA,NA,17674,8811,NA,66,NA,0,NA,0,41,NA,14260,15286,5604,1097,76,177469,306950,1968908,20525,179345,1114356,123313,19086,NA,0,NA,NA,0,2,NA,1,"13010001",0,0,0,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,137,44854,4576,152,42474,NA,NA,644654,65193,NA,25760,NA,628,NA,0,76737,NA,15512,71127,51608,11431,1954,78124,404097,1468602,68062,2953144,973289,191728,105278,NA,0,NA,NA,1,1027,NA,135,"13010002",0,81,19,NA,NA,NA,NA,NA,NA,3491,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,254,0,0,0,9,NA,NA,41331,80298,NA,0,NA,NA,NA,0,12733,NA,65352,44640,6836,1021,97,14672,449206,4035748,78276,3404855,762569,56662,33318,NA,NA,NA,NA,NA,1,NA,0,"13020102",0,0,0,NA,NA,NA,NA,0,0,137,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,91,0,0,0,0,NA,NA,6868,1371,NA,0,NA,NA,NA,7,2303,NA,12952,99289,42137,14476,2324,1333,10192,1378798,621,2733205,1052709,26617,602,NA,NA,NA,NA,NA,8,NA,0,"13020201",16,0,0,NA,NA,NA,NA,1,31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,133,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,44,0,0,0,0,NA,NA,587,2471,NA,0,NA,NA,NA,0,128,NA,1210,14302,3067,578,6,4483,83765,1275037,16048,1424150,137534,14595,11827,NA,NA,NA,NA,NA,0,NA,0,"13020202",0,0,0,NA,NA,NA,NA,0,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,10,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,1795,0,0,0,3,NA,NA,83510,3722,NA,0,NA,NA,NA,1,2354,NA,20295,312760,289947,145939,27451,16950,12922,985806,82,6587424,502837,250632,4415,NA,NA,NA,NA,NA,125,NA,0,"13020203",8,0,0,NA,NA,NA,NA,123,89,166,2627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,246,NA,11,NA,NA,NA,NA,NA,NA,NA,0,NA,170,NA,316,NA,NA,0,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,22,0,0,0,0,NA,NA,1799,11832,NA,0,NA,NA,NA,0,177,NA,517,10310,4619,906,98,25728,46703,686612,11509,4617884,640872,15898,1252,NA,NA,NA,NA,NA,0,NA,0,"13020204",0,0,0,NA,NA,NA,NA,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,8,0,0,0,0,NA,NA,23,24,NA,0,NA,NA,NA,0,81,NA,553,1895,378,73,26,11836,6151,556757,31,2783715,596172,159,35,NA,NA,NA,NA,NA,0,NA,0,"13020205",0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,4,0,0,0,0,NA,NA,4,0,NA,0,NA,NA,NA,0,13,NA,390,5195,686,68,1,222167,26,1441241,0,1783147,21184,44,1,NA,NA,NA,NA,NA,0,NA,0,"13020206",0,0,0,NA,NA,NA,NA,4,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,331,1,0,1,0,NA,NA,1182,90,NA,0,NA,NA,NA,0,348,NA,6123,27161,22522,7186,84,35382,14458,2184332,129,5024816,147262,2614,454,NA,NA,NA,NA,NA,0,NA,0,"13020207",0,4,0,NA,NA,NA,NA,0,0,179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,18,NA,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,24,0,0,0,0,NA,NA,3,3,NA,0,NA,NA,NA,0,78,NA,210,10994,3051,614,3,16870,73,1968634,7,2341524,1385308,67,932,NA,NA,NA,NA,NA,0,NA,0,"13020208",0,0,0,NA,NA,NA,NA,6,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,5,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,0,0,0,0,0,NA,NA,2,2,NA,0,NA,NA,NA,0,13,NA,92,4637,2901,742,11,7921,111,750586,0,3158948,89931,1161,30,NA,NA,NA,NA,NA,0,NA,0,"13020209",0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,50,0,0,0,0,NA,NA,24,21,NA,0,NA,NA,NA,0,65,NA,7,7168,531,94,6,149573,5,211635,0,3672317,881644,328,35,NA,NA,NA,NA,NA,0,NA,0,"13020210",0,0,0,NA,NA,NA,NA,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,358,1758,4031,41,7260,NA,NA,67845,52029,NA,2204,NA,NA,NA,0,43235,NA,14214,83089,39640,7121,812,64280,222998,4028859,52444,3892786,754633,20859,3513,NA,NA,NA,NA,NA,1258,NA,6,"13020101",0,0,21,NA,NA,NA,NA,0,1,432,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,25,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,7,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,125,0,0,0,0,NA,NA,901,21,NA,0,NA,NA,NA,0,279,NA,45684,18793,7621,1833,152,250978,728,1432385,3,4222143,267333,58366,8999,NA,NA,NA,NA,NA,42,NA,0,"13020211",0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,6,NA,104,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,8847958,27790,464,0,108,87,NA,10,74909,3574,NA,NA,NA,NA,NA,NA,69409,NA,12949,112473,150490,72849,15486,9638,68,121669,2,6055315,17355,2842,235,NA,NA,NA,NA,NA,1040,NA,NA,"13030102",5,NA,NA,NA,0,NA,NA,1,NA,9379,79,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,964,17883,NA,3277,NA,NA,NA,NA,NA,520,NA,8,NA,13616,NA,82913,NA,NA,1112,460,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,213,152587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2185,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,30,0,0,0,0,NA,0,311,4,NA,NA,NA,NA,NA,NA,2874,NA,10,9621,2529,990,167,12040,0,30666,0,3531756,4196,519,18,NA,NA,NA,NA,NA,2,NA,NA,"13030103",0,NA,NA,NA,0,NA,NA,0,NA,8,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,6,NA,10,NA,NA,NA,NA,NA,0,NA,0,NA,16,NA,28,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,6210238,11788,851,607,204,1195,NA,943,34033,1303,NA,NA,NA,NA,NA,NA,322164,NA,1797,149312,32911,15095,909,62620,18574,1087993,6,10923307,269210,4004,361,NA,NA,NA,NA,NA,1475,NA,NA,"13030202",0,NA,NA,NA,127,NA,NA,0,NA,5561,900,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,6443,15916,NA,18,NA,NA,NA,NA,NA,1,NA,2440,NA,10958,NA,24532,NA,NA,16,12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,326,0,0,0,0,NA,0,1829,58,NA,NA,NA,NA,NA,NA,469,NA,12866,15816,19793,4967,514,7911,18943,1038194,2,2398605,12128,8624,7884,NA,NA,NA,NA,NA,0,NA,NA,"13030101",0,NA,NA,NA,0,NA,NA,9,NA,276,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,31,61,NA,0,NA,NA,NA,NA,NA,0,NA,2,NA,22,NA,38,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,15477113,19644,58,78,0,23,NA,3,13949,3056,NA,NA,NA,NA,NA,NA,28774,NA,75,9736,1790,553,166,8241,34,36444,1,4509190,195481,3689,2,NA,NA,NA,NA,NA,86,NA,NA,"13030201",0,NA,NA,NA,3,NA,NA,0,NA,247,51,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,742,2119,NA,0,NA,NA,NA,NA,NA,0,NA,55,NA,1922,NA,5000,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,6788604,13,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,27,NA,59582,2340,2045,3240,523,1136,93,324,0,1097025,39,2232,0,NA,NA,NA,NA,NA,115,0,0,"13040212",NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,14179160,14,0,NA,0,0,NA,NA,0,5,NA,NA,NA,NA,NA,NA,33,NA,2,3959,3274,388,2,9459,2144,42678,0,2966054,5405,10198,30,NA,NA,NA,NA,NA,3,0,0,"13040205",NA,NA,NA,NA,NA,NA,NA,0,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,70,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,20,0,NA,0,0,NA,NA,0,273,NA,NA,NA,NA,NA,NA,126,NA,2,5893,1736,529,53,10729,9,47658,0,3553911,155701,1656,55,NA,NA,NA,NA,NA,3,0,0,"13040206",NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,83,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,477,0,NA,2,0,NA,NA,0,2,NA,NA,NA,NA,NA,NA,312,NA,11,2315,1551,239,113,29236,72,46715,0,2426671,4941,939,13,NA,NA,NA,NA,NA,0,0,0,"13040207",NA,NA,NA,NA,NA,NA,NA,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,121,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,4961021,0,0,NA,0,0,NA,NA,0,2,NA,NA,NA,NA,NA,NA,19,NA,66,2874,2295,1014,75,2551,64,922,2,2044416,18124,2497,7,NA,NA,NA,NA,NA,4,0,0,"13040208",NA,NA,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,37,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,2,0,NA,0,0,NA,NA,0,170,NA,NA,NA,NA,NA,NA,46,NA,0,3316,1520,299,3,1292,6,4144,0,2839762,94709,801,64,NA,NA,NA,NA,NA,0,0,0,"13040209",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,56,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,0,0,NA,0,0,NA,NA,0,18,NA,NA,NA,NA,NA,NA,17,NA,1,2689,2221,1458,327,4472,36,996,0,2446413,83430,1781,12,NA,NA,NA,NA,NA,11,0,0,"13040210",NA,NA,NA,NA,NA,NA,NA,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,2,0,NA,0,0,NA,NA,0,181,NA,NA,NA,NA,NA,NA,27,NA,5,3199,947,275,8,521,93,6065,3,2142147,160331,1624,68,NA,NA,NA,NA,NA,0,0,0,"13040211",NA,NA,NA,NA,NA,NA,NA,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,107,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,98,299,NA,0,1485,NA,NA,2,135,NA,NA,NA,NA,NA,NA,2450,NA,161,160591,32342,15030,2133,261,16989,10883,36,7306881,410,331,56,NA,NA,NA,NA,NA,6416,0,1,"13040301",NA,NA,NA,NA,NA,NA,NA,2,NA,18193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,0,NA,NA,NA,NA,NA,NA,NA,73,NA,0,NA,0,NA,27485,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,2,0,NA,0,5,NA,NA,0,0,NA,NA,NA,NA,NA,NA,26,NA,93084,4007,6957,2108,147,186,16663,7511,3,2374367,71,5579,139,NA,NA,NA,NA,NA,28,0,0,"13040302",NA,NA,NA,NA,NA,NA,NA,0,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,1,0,NA,0,53,NA,NA,0,3,NA,NA,NA,NA,NA,NA,177,NA,79,10574,4986,1195,38,66,24258,38731,6,2017682,68,85,4,NA,NA,NA,NA,NA,1,0,0,"13040303",NA,NA,NA,NA,NA,NA,NA,0,NA,368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,6301409,9,0,NA,0,0,NA,NA,200,22,NA,NA,NA,NA,NA,NA,74,NA,1,919,1182,567,507,20859,1122,71,0,1706163,27275,1263,18,NA,NA,NA,NA,NA,1,0,0,"13040203",NA,NA,NA,NA,NA,NA,NA,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,19,NA,0,NA,0,NA,179,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,32,0,NA,11,0,NA,NA,37,11,NA,NA,NA,NA,NA,NA,142,NA,0,2058,1122,234,27,172882,185,18454,0,2951860,20175,306,8,NA,NA,NA,NA,NA,2,0,0,"13040204",NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,62,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,7,0,NA,1,0,NA,NA,9,81,NA,NA,NA,NA,NA,NA,12,NA,1,15618,3822,746,297,7592,44,16217,1,3915821,533061,810,6,NA,NA,NA,NA,NA,29,0,0,"13040202",NA,NA,NA,NA,NA,NA,NA,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,0,NA,79,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
