"layer","zone","Background","Corn","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Alfalfa","Other Hay/Non Alfalfa","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Soybeans","Buckwheat","Christmas Trees","Canola","Millet","Peas","HUC","Sweet Corn","Sorghum","Other Crops","Misc Vegs & Fruits","Sod/Grass Seed","Apples","Dry Beans","Pumpkins","Other Tree Crops","Cranberries","Squash","Dbl Crop Corn/Soybeans","Sunflower","Tobacco","Peppers","Turnips","Durum Wheat","Cucumbers","Tomatoes","Peaches","Grapes","Pears","Eggplants","Onions","Greens","Cabbage","Herbs","Carrots","Asparagus","Strawberries","Speltz","Cherries","Triticale","Nectarines","Plums","Pop or Orn Corn","Dbl Crop WinWht/Soybeans","Caneberries","Garlic","Lettuce","Dbl Crop Soybeans/Oats","Other Small Grains","Dbl Crop Oats/Corn","Dbl Crop Barley/Soybeans","Vetch","Sweet Potatoes","Dbl Crop WinWht/Corn","Cotton","Dbl Crop Barley/Corn","Watermelons","Cantaloupes","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Sorghum","Radishes","Switchgrass","Sugarbeets","Peanuts","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Rape Seed","Flaxseed","Rice","Olives","Oranges","Citrus","Sugarcane","Walnuts","Celery","Cauliflower","Mint","Camelina","Gourds","Safflower","Mustard","Lentils","Perennial Ice/Snow ","Pistachios","Dbl Crop Lettuce/Cotton","Apricots","Honeydew Melons","Dbl Crop Durum Wht/Sorghum","Almonds","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Chick Peas","Hops","Pomegranates"
1,9,0,4,8,20,17,0,1,19,8,8,0,59,14922,2189,3062,168,6,26987,7022,1476693,0,787554,2324,2122,340,NA,NA,0,NA,NA,0,NA,0,"17050120",0,0,0,0,0,0,2,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,2,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,1,36529,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
1,10,0,40,0,0,2,0,0,69,5,0,0,20,4,903,636,31,2,472,6946,768254,0,195767,2033,118,9,NA,NA,0,NA,NA,0,NA,0,"17050121",0,0,0,0,0,0,1,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,2,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
1,11,0,57522,3691,1942,26008,4,841,139044,15216,2367,84,42141,23551,45662,15041,1910,114,396,13398,624603,0,2175053,303400,2016,2700,NA,NA,2,NA,NA,1,NA,418,"17050122",463,528,469,1,35,795,6089,0,0,NA,0,NA,0,NA,27,23,0,NA,NA,94,8,0,NA,4247,0,0,5338,104,0,NA,NA,79,1056,0,289,0,NA,NA,0,545,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,529,NA,5609,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,37,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,22,NA
1,12,0,25,8,4,13,0,603,5387,2402,0,592,310,144636,21256,8403,1835,174,1656,5026,1569709,0,806135,65281,33559,1423,NA,NA,0,NA,NA,2,NA,0,"17050123",0,0,0,0,0,0,3,4,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,924,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
1,13,0,8542,2141,5330,21738,8,2668,191547,20604,72,32,22179,23297,26633,9200,1724,87,47,5043,1345609,0,2823627,325079,2679,3104,NA,NA,0,NA,NA,11,NA,427,"17050124",19,9,1147,0,1,31,1425,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,1,0,NA,2057,0,0,85,3,0,NA,NA,3,577,0,13,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,16,NA,1651,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,6,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA
1,14,0,210142,4131,16741,59667,11,2040,267993,5737,19866,623,86091,44310,76915,13378,1045,26,944,0,98585,0,5199671,486506,1575,11821,NA,NA,151,NA,NA,0,NA,3493,"17050103",5205,231,1659,4,127,8051,36087,9,0,NA,0,NA,0,NA,21,480,0,NA,NA,2050,1896,117,NA,15227,0,0,18864,1393,0,NA,NA,1361,2424,57,213,132,NA,NA,0,27,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,NA,NA,NA,162,NA,28290,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,395,0,NA,0,0,0,0,NA,NA,246,NA,NA,NA,NA,NA,NA,2279,NA
1,15,0,7,6,1,4,3,634,5282,3236,12,0,541,4028,2638,774,10,0,1268,0,196909,0,3937983,142432,500,6189,NA,NA,0,NA,NA,0,NA,0,"17050107",0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,185,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA
1,16,0,97,51,9,28,536,1714,27422,29291,63,0,346,12620,15512,260,12,2,110203,0,316826,0,3074801,130766,11577,29365,NA,NA,0,NA,NA,0,NA,0,"17050108",0,0,0,0,0,0,1,2,0,NA,0,NA,0,NA,0,2,0,NA,NA,0,0,0,NA,5,0,0,11,1,0,NA,NA,0,5,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA
1,17,0,70528,2201,5397,58976,78,460,110559,2607,5813,1334,73145,23456,34752,18937,6358,76,137,0,324,0,148104,176372,704,4015,NA,NA,2,NA,NA,0,NA,2155,"17050115",1066,118,196,209,1,1540,22616,5,0,NA,2,NA,1,NA,1,49,0,NA,NA,102,14,0,NA,35874,24,0,3135,120,0,NA,NA,46,159,0,449,0,NA,NA,0,314,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1622,NA,20735,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,93,0,NA,0,6,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,66,NA
1,18,0,37386,2603,1367,20720,33,1475,95846,18993,1213,0,35996,1905,27523,9521,1126,3,6587,0,10707,0,1867960,555015,458,2205,NA,NA,0,NA,NA,0,NA,160,"17050117",107,45,443,19,3,55,6407,3,1,NA,0,NA,0,NA,1,17,0,NA,NA,4,6,0,NA,13515,2,0,596,13,0,NA,NA,7,387,0,23,0,NA,NA,0,123,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,649,NA,8247,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,6,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA
1,19,0,10765,606,268,1170,18,1143,35263,3631,122,76,3516,3466,9455,1110,33,0,3464,0,17067,0,1366861,212981,1565,10268,NA,NA,0,NA,NA,0,NA,54,"17050118",50,34,51,0,1,20,627,0,0,NA,0,NA,0,NA,3,5,0,NA,NA,2,1,0,NA,1122,4,1,38,0,0,NA,NA,3,23,0,22,0,NA,NA,0,5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,1285,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
1,20,0,35263,1048,4209,8365,174,1578,80449,4380,728,6,7307,2850,23399,3815,215,2,147,0,77460,0,1577964,342155,74,2003,NA,NA,0,NA,NA,0,NA,88,"17050119",39,13,247,1,8,8,2909,7,0,NA,0,NA,0,NA,0,2,0,NA,NA,0,0,0,NA,3342,0,0,68,2,0,NA,NA,1,66,0,7,0,NA,NA,0,6,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,366,NA,5235,NA,NA,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,3,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
1,21,0,19400,336,2033,10553,282,206,49621,4912,577,0,19762,10709,13229,5476,2549,54,1872,73866,157047,1,9258290,64577,8593,5682,NA,NA,0,NA,NA,0,NA,0,"17050102",5,0,6,0,0,0,4638,0,0,NA,0,NA,0,NA,0,0,1,NA,NA,0,0,0,NA,1,0,0,71,3,0,NA,NA,0,1758,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,5332,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
1,22,0,0,1,2,15,35,1,3296,2100,0,0,249,17785,13873,1475,254,29,3640,32289,158579,1,5861100,24578,43222,5987,NA,NA,0,NA,NA,0,NA,0,"17050104",0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
1,23,0,0,8,1,4,1524,11,12541,0,0,0,6459,5287,9751,314,50,138,1031,37991,27636,2,5115565,135553,41403,738,NA,NA,0,NA,NA,0,NA,0,"17050105",0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
1,24,1,0,0,0,0,0,0,15,56,0,0,4,5,297,416,4,0,311,0,588,0,2658822,1047,306,11,NA,NA,0,NA,NA,0,NA,0,"17050106",0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,1,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
1,25,0,0,2,1,1,2,380,1545,902,3,0,474,147,1994,7695,379,1,3899,0,324,0,3665868,141298,75,575,NA,NA,0,NA,NA,0,NA,0,"17050109",0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,5,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
1,26,0,20397,1075,279,15626,65,576,33136,2270,2406,6,8833,47109,13745,2051,99,7,23619,0,15524,0,4990429,475426,196,6578,NA,NA,0,NA,NA,0,NA,149,"17050110",73,8,55,0,1,195,6153,1,0,NA,0,NA,0,NA,0,56,0,NA,NA,11,23,2,NA,8967,1,6,556,58,0,NA,NA,36,70,0,1,0,NA,NA,141,18,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,119,NA,8530,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,173,NA
1,27,0,27,167,50,10,341,37,13811,76453,0,1,21,25221,21046,4249,203,0,3660,0,1362702,0,5353694,96115,5173,24976,NA,NA,0,NA,NA,0,NA,0,"17050116",0,0,0,0,0,1,0,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,19,0,0,NA,NA,0,105,0,2,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
1,1,NA,0,2,47,87,0,7,259,415,0,5,54,429,5302,566,32,0,36915,0,1227571,0,348795,823589,3697,71,NA,0,0,0,1,0,NA,11,"17060102",0,NA,0,0,8,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,113,0,0,NA,0,6,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,2,NA,2203,236315,514403,1186184,0,1996,51164,58468,1711,996,486297,25309,160299,40605,15348,2927,30,724,808530,66,942685,1587708,2049,35841,NA,0,0,0,0,6280,NA,63514,"17060108",16,NA,28,1,6385,11,336175,0,NA,NA,0,NA,83,NA,NA,NA,119,0,NA,0,1,1,NA,3,NA,NA,16,0,0,NA,0,6,234,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,990,0,NA,NA,NA,NA,NA,0,NA,NA,3,386,NA,0,4011,106941,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,3,NA,6,166473,264503,607545,1,241,26792,6552,3,0,277163,15007,71669,6763,835,85,2,161,111017,13,411418,543669,1142,18307,NA,0,0,0,0,447,NA,50367,"17060109",0,NA,0,0,2338,0,13626,0,NA,NA,0,NA,0,NA,NA,NA,19,0,NA,0,2,0,NA,0,NA,NA,0,0,0,NA,0,0,35,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,87,NA,0,2106,149706,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,4,NA,99,21903,21749,135998,4,844,186600,100504,4206,54,56451,3916,44647,21157,4027,66,1311,3,2809458,0,1094076,103860,177,515,NA,0,0,0,5,12,NA,779,"17060104",11,NA,0,0,33233,79,1214,0,NA,NA,0,NA,10910,NA,NA,NA,0,0,NA,3,0,0,NA,76,NA,NA,37944,3,0,NA,0,116,1481,NA,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251,NA,10145,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,1,3,NA,0,41,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,5,NA,23,8552,29091,7157,27,6337,97831,84659,0,26,8081,8864,17261,5300,818,32,134681,0,1462739,0,249278,620898,152,167,NA,0,0,0,0,492,NA,1842,"17060105",0,NA,0,0,23,46,6,0,NA,NA,0,NA,2,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,296,0,0,NA,0,27,837,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,206,NA,0,6,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,6,NA,4,3646,2583,14874,0,551,15067,25126,2,2773,4252,6331,12460,1878,283,6,7,74,2399679,87,593765,1279029,35,200,NA,0,0,0,511,4874,NA,1047,"17060106",7,NA,0,0,4,1,8,0,NA,NA,0,NA,4,NA,NA,NA,0,0,NA,0,1,1,NA,1,NA,NA,13,0,0,NA,0,10,118,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,1,NA,0,147,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,7,NA,0,10899,21393,125365,0,1844,6428,8204,0,0,122865,15874,43224,16333,4291,388,24,104,381039,20,306300,926740,262,471,NA,0,0,0,15,1931,NA,526,"17060103",2,NA,0,0,253,73,8387,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,1,0,NA,2,NA,NA,14,0,0,NA,0,67,95,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,7,263,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,8,NA,27605,705,16616,188339,0,10,39456,7323,63615,0,150468,69860,45553,6858,1251,222,2,664,204,6,633927,697087,1204,800,NA,992,581,0,0,54,NA,11004,"17060110",16814,NA,3,1,4498,68651,4644,11,NA,NA,2,NA,7,NA,NA,NA,0,2,NA,23,6673,7,NA,5610,NA,NA,91,122,3139,NA,1,5499,5101,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,48,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,NA,53,0,NA,30,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,20,1,NA
1,9,NA,253,59054,241239,551511,0,410,5202,4742,5,1,397456,83643,86183,15906,3711,530,8,416,343643,129,456838,1862297,721,1521,NA,0,0,0,0,735,NA,37928,"17060107",16,NA,0,2,104,115,40339,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,24,0,NA,27,NA,NA,0,0,1,NA,0,76,16,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,1419,NA,0,1775,615,0,NA,NA,0,NA,NA,NA,NA,NA,4,0,NA
1,10,NA,39,85,2359,65,96,13,22736,2504,734,0,549,22732,14481,16696,6371,172,147703,33,3119976,12,3373253,78289,8388,20829,NA,0,0,0,0,0,NA,0,"17060201",1,NA,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,2,NA,NA,1,0,0,NA,0,0,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,139030,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,11,NA,1,196,5248,2,4,53,31913,6703,1233,0,1351,85,8733,9466,6065,172,248719,0,444446,0,1496005,127309,1676,219,NA,0,0,0,0,0,NA,15,"17060202",0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,1,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,169,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,12,NA,47,104,17,41,36,14,4589,2320,0,1,99,3028,18174,15331,2776,6,29728,13,3158300,0,1873944,124888,6400,1570,NA,0,0,0,0,0,NA,0,"17060203",0,NA,0,0,100,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,1284,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,13,NA,3,287,6,14,26,576,45828,22463,1,0,325,384,19871,8688,1634,58,168654,0,967198,0,1688653,700980,2573,1100,NA,0,0,0,0,0,NA,729,"17060204",0,NA,0,0,1,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,22,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,14,NA,0,0,3,6,9,0,118,4,3,0,24,2935,614,614,36,7,28520,43,2724139,0,1518247,419,15491,15360,NA,0,0,0,0,0,NA,0,"17060205",0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,15137,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,15,NA,0,2,0,15,1,0,2,16,0,0,9,2932,129,210,49,1,19266,0,2530588,0,1395878,428,347,22,NA,0,0,0,0,0,NA,0,"17060206",0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,8571,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,16,NA,0,0,0,59,0,0,33,8,0,0,7,8706,540,332,75,0,2371,93,3904232,1,1011196,111,274,13,NA,0,0,0,0,0,NA,0,"17060207",0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,401,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,17,NA,0,0,0,0,0,0,52,2,0,1,1,5656,1674,1167,42,0,10194,75,2837349,1,908400,155,2656,249,NA,0,0,0,0,1,NA,0,"17060208",0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,3160,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,18,NA,0,11222,6967,55508,0,1968,22593,37151,0,2,15873,12750,22345,5379,1503,20,597,120,1884917,1,1130308,176757,1051,230,NA,0,0,1039,0,6885,NA,503,"17060209",0,NA,11,0,83,0,68,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,304,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,68,198,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,19,NA,0,0,0,15,0,5,586,1374,0,2,51,4699,8506,3684,510,15,1259,296,1174725,0,422282,40868,436,59,NA,0,0,0,0,3,NA,1,"17060210",0,NA,2,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,449,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,20,NA,0,2,0,2,0,0,0,4,0,0,0,2804,146,112,24,0,14869,0,2235611,0,575724,188,5,2,NA,0,0,0,0,0,NA,0,"17060301",0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,2646,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
1,21,NA,0,6,11,19,0,1,3,1,0,0,1,3262,325,34,0,0,2094,455,2570453,1710,375135,77,147,39,NA,0,0,0,0,0,NA,0,"17060302",0,NA,0,0,1,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,807,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA
