"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Sugarbeets","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Peas","Blueberries","Radishes","HUC","Apples","Sorghum","Millet","Misc Vegs & Fruits","Hops","Sod/Grass Seed","Aquaculture","Tomatoes","Pumpkins","Tobacco","Dry Beans","Other Crops","Triticale","Peppers","Squash","Sunflower","Grapes","Sweet Potatoes","Cucumbers","Herbs","Strawberries","Peaches","Other Tree Crops","Cranberries","Dbl Crop WinWht/Soybeans","Onions","Dbl Crop WinWht/Corn","Pears","Speltz","Dbl Crop Oats/Corn","Plums","Nectarines","Greens","Asparagus","Cantaloupes","Dbl Crop Barley/Soybeans","Cotton","Vetch","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Rape Seed","Watermelons","Carrots","Lettuce","Dbl Crop Corn/Soybeans","Cabbage","Turnips","Eggplants","Dbl Crop Soybeans/Oats","Pop or Orn Corn","Switchgrass","Cherries","Peanuts","Pecans","Dbl Crop WinWht/Cotton","Rice","Celery","Olives","Sugarcane","Citrus","Oranges","Honeydew Melons","Cauliflower","Camelina","Walnuts","Mint","Gourds","Flaxseed","Durum Wheat","Dbl Crop Soybeans/Cotton","Other Small Grains","Safflower","Lentils","Perennial Ice/Snow ","Pistachios","Caneberries","Apricots","Almonds","Dbl Crop Lettuce/Cantaloupe","Garlic","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Barley","Sweet Corn","Chick Peas","Pomegranates"
1,13,1054,47279,6,0,3181,382,122,2355,NA,NA,0,33782,NA,0,0,NA,8637,NA,2319,152682,49070,22545,6401,6236,16827,330,68,2366188,559992,21484,7082,NA,8852,NA,NA,"12110204",NA,226907,NA,NA,NA,166,0,NA,NA,NA,0,0,4325,NA,0,11,NA,NA,0,884,NA,0,NA,NA,NA,8,0,NA,NA,0,NA,NA,NA,NA,NA,NA,113973,NA,0,NA,NA,0,0,NA,0,8,NA,NA,NA,NA,NA,NA,0,2,0,0,NA,0,13,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,282859,141272,8,0,10351,341,158,471,NA,NA,0,72528,NA,0,0,NA,12173,NA,12327,185884,41511,8280,849,64976,20855,24152,107,2638509,1038033,73436,79938,NA,15248,NA,NA,"12110205",NA,789837,NA,NA,NA,827,0,NA,NA,NA,0,0,3770,NA,0,7,NA,NA,0,278,NA,0,NA,NA,NA,19,0,NA,NA,0,NA,NA,NA,NA,NA,NA,610837,NA,0,NA,NA,93,0,NA,0,10,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,0,33,119,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,0,1077,2,4,3739,19,0,510,NA,NA,0,23072,NA,0,0,NA,2937,NA,5533,103105,14038,4027,567,3872,10359,4267,24,1169542,1322504,3982,412,NA,6411,NA,NA,"12110206",NA,26127,NA,NA,NA,19,0,NA,NA,NA,0,0,582,NA,0,11,NA,NA,0,145,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,1887,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,4,14,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,596866,22461,106,0,125,12,0,0,NA,NA,0,15710,NA,0,0,NA,132,NA,25938,60042,54723,99653,43566,17561,2922,1173,0,37180,20276,4077,58951,NA,4,NA,NA,"12110202",NA,199197,NA,NA,NA,773,90,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,3,NA,0,NA,NA,NA,46,0,NA,NA,0,NA,NA,NA,NA,NA,NA,188323,NA,0,NA,NA,0,3,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,11,NA,0,42,8,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,458047,105,96,0,0,0,0,0,NA,NA,0,1378,NA,0,0,NA,1,NA,2644,14701,6026,7380,1899,14539,4691,2076,1,155908,71397,8283,123607,NA,0,NA,NA,"12110203",NA,17650,NA,NA,NA,0,54,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,10106,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,1513322,5325,43,0,866,7,19,2,NA,NA,3,31147,NA,9,12,NA,6258,NA,7396,285561,39482,4003,232,159469,117846,181942,268,3303676,4790468,52745,155614,NA,80,NA,NA,"12110207",NA,86544,NA,NA,NA,562,0,NA,NA,NA,0,0,435,NA,0,2058,NA,NA,0,21,NA,0,NA,NA,NA,220,0,NA,NA,0,NA,NA,NA,NA,NA,NA,9075,NA,0,NA,NA,54,4,NA,364,87,NA,NA,NA,NA,NA,NA,0,3,0,0,NA,0,129,325,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,1387134,177321,2614,0,281,429,88,9,NA,NA,1134,147703,NA,574,5097,NA,139360,NA,127311,425741,469096,278589,81347,191614,12040,17548,219,902260,750843,143574,439345,NA,2935,NA,NA,"12110208",NA,1522147,NA,NA,NA,16236,0,NA,NA,NA,0,0,214,NA,0,5253,NA,NA,0,4320,NA,14,NA,NA,NA,48056,0,NA,NA,0,NA,NA,NA,NA,NA,NA,1084302,NA,0,NA,NA,19164,1166,NA,2024,6603,NA,NA,NA,NA,NA,NA,0,3988,0,5,NA,0,134599,32830,3943,NA,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,0,NA,423,0,1,0,810,33,NA,76242,1586,NA,NA,8,NA,2977,NA,3948,15942,6522,1496,75,19712,177871,727493,8777,385428,677972,71169,29116,NA,NA,NA,0,"13010005",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,4,NA,142709,594,123,2118,8018,1199,NA,142971,23578,NA,NA,139796,NA,172799,NA,6204,26076,40088,5664,585,208948,143657,724219,8860,2152861,510049,33942,37086,NA,NA,NA,16,"13010003",NA,1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4826,4348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3562,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,34,NA,19396,1483,1542,0,2129,2571,NA,125238,10005,NA,NA,4776,NA,19643,NA,1767,24413,21812,1101,64,32771,138982,1259144,2605,1150505,956437,60424,22001,NA,NA,NA,0,"13010004",NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3251,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,0,NA,0,6,248,0,29,0,NA,20023,5286,NA,NA,0,NA,269,NA,13795,17036,5343,1004,104,162193,273106,2006163,13204,173835,1166000,102984,12330,NA,NA,NA,0,"13010001",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,133,NA,71592,4668,717,1648,30890,1930,NA,594608,16227,NA,NA,15699,NA,120233,NA,14592,70016,58410,10722,1835,76552,346556,1534045,53075,2973787,1045571,188415,71474,NA,NA,NA,1,"13010002",NA,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,0,NA,0,0,304,0,0,NA,NA,46135,70495,NA,NA,0,NA,97926,NA,52505,44997,8245,1172,0,13420,393038,4079612,60031,3338554,820505,39726,21402,NA,NA,NA,NA,"13020102",NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,26,NA,0,0,0,0,1,NA,NA,6845,642,NA,NA,0,NA,389,NA,8730,103340,40766,15428,2664,964,7639,1376581,330,2710017,1086595,23293,153,NA,NA,NA,NA,"13020201",NA,16,NA,NA,NA,14,NA,NA,9,NA,0,0,0,0,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1696,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,0,NA,0,0,4,0,0,NA,NA,898,1524,NA,NA,0,NA,3,NA,423,12352,2774,547,13,3131,64266,1295679,15725,1443500,134548,10185,4285,NA,NA,NA,NA,"13020202",NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,1603,NA,0,903,16,0,16,NA,NA,56933,930,NA,NA,0,NA,837,NA,20575,301995,292113,142763,28431,20562,12078,956915,266,6667094,501909,243836,2135,NA,NA,NA,NA,"13020203",NA,17,NA,NA,NA,4,NA,NA,0,NA,20,0,22,81,NA,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,103,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,0,NA,0,0,0,0,0,NA,NA,12290,268,NA,NA,0,NA,9,NA,48,11999,4649,766,110,20416,41539,699480,8598,4681812,589030,4704,1035,NA,NA,NA,NA,"13020204",NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,0,NA,0,0,0,12,0,NA,NA,5,3,NA,NA,0,NA,15,NA,177,3092,348,41,47,10536,5412,506582,0,2860948,570689,8,8,NA,NA,NA,NA,"13020205",NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,0,NA,0,0,24,134,0,NA,NA,0,0,NA,NA,0,NA,2,NA,346,4725,833,75,4,214271,19,1420526,0,1817648,15584,0,0,NA,NA,NA,NA,"13020206",NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,3,NA,0,2,133,644,0,NA,NA,181,0,NA,NA,0,NA,14,NA,5192,24601,23348,6308,198,30873,8374,2113090,46,5133361,127709,339,336,NA,NA,NA,NA,"13020207",NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,0,NA,0,0,0,6,0,NA,NA,0,0,NA,NA,0,NA,0,NA,129,7838,5472,642,13,13065,4,1948501,0,2382079,1370674,4,0,NA,NA,NA,NA,"13020208",NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,0,NA,0,0,0,0,0,NA,NA,2,0,NA,NA,0,NA,0,NA,4,4614,3199,559,29,9703,1,729626,0,3198361,70769,201,21,NA,NA,NA,NA,"13020209",NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,0,NA,0,NA,0,6089,429,76,27,141422,0,197353,0,3685270,892799,40,3,NA,NA,NA,NA,"13020210",NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,116,NA,5841,4875,49,0,4283,NA,NA,76862,55238,NA,NA,2013,NA,40499,NA,8903,80147,40636,6380,7,61457,170716,4088311,36914,3900628,767412,11277,1593,NA,NA,NA,NA,"13020101",NA,1073,NA,NA,NA,4,NA,NA,1,NA,1,11,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,50,NA,0,0,0,0,0,NA,NA,790,0,NA,NA,0,NA,63,NA,44129,17261,8861,1773,249,226172,15,1315090,0,4374847,264027,52894,10209,NA,NA,NA,NA,"13020211",NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,4,17,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,34,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,8847958,24953,NA,6,0,7560,NA,237,NA,NA,74938,698,NA,NA,NA,NA,77299,NA,8630,110544,152012,71959,17606,6293,9,118421,0,6088860,8458,2569,80,NA,NA,NA,NA,"13030102",NA,351,NA,1,NA,NA,NA,NA,0,NA,13,NA,767,13045,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,24877,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,61628,NA,NA,NA,NA,1172,NA,671,NA,152,NA,NA,NA,NA,NA,NA,NA,151545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8240,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,5,NA,0,0,2,NA,0,NA,NA,317,0,NA,NA,NA,NA,41,NA,5,10385,2729,1030,167,10428,0,28866,0,3539555,1621,259,0,NA,NA,NA,NA,"13030103",NA,0,NA,0,NA,NA,NA,NA,0,NA,21,NA,0,18,0,NA,282,NA,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,40,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,6210238,4991,NA,2338,1157,4030,NA,959,NA,NA,35304,1076,NA,NA,NA,NA,318354,NA,1248,150338,34108,14768,2273,48714,10477,1107869,0,10959533,250134,420,1813,NA,NA,NA,NA,"13030202",NA,1807,NA,0,NA,NA,NA,NA,1101,NA,4315,NA,10185,12320,405,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11486,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,17079,NA,NA,NA,NA,1063,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,6481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,346,NA,0,0,1,NA,0,NA,NA,1548,5,NA,NA,NA,NA,496,NA,9846,16225,19088,4525,840,4348,9824,966716,0,2491899,7729,4381,11397,NA,NA,NA,NA,"13030101",NA,0,NA,0,NA,NA,NA,NA,8,NA,1,NA,20,75,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,15477109,1185,NA,12,0,249,NA,1,NA,NA,9973,1753,NA,NA,NA,NA,41712,NA,0,10486,2158,593,49,6607,0,35647,305,4538750,174944,56,1,NA,NA,NA,NA,"13030201",NA,5,NA,0,NA,NA,NA,NA,48,NA,9,NA,7264,3417,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,6788604,0,NA,0,NA,3,0,0,NA,NA,0,0,NA,NA,NA,NA,15,NA,52803,1935,1817,3733,369,413,143,545,0,1106330,0,619,5,NA,0,NA,NA,"13040212",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,14179160,0,NA,0,NA,31,0,1,NA,NA,2,0,NA,NA,NA,NA,6,NA,7,6897,4097,74,2,5709,914,33047,0,2984095,3001,5873,3,NA,0,NA,NA,"13040205",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,0,NA,0,NA,1,0,0,NA,NA,0,0,NA,NA,NA,NA,3,NA,2,6804,2284,181,49,2968,8,45334,0,3568142,151962,357,363,NA,0,NA,NA,"13040206",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,23,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,0,NA,0,NA,2,6,1,NA,NA,261,0,NA,NA,NA,NA,17,NA,0,4682,1443,164,33,26770,218,43737,0,2434370,1561,193,4,NA,0,NA,NA,"13040207",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,265,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,4961021,0,NA,0,NA,0,0,0,NA,NA,1,0,NA,NA,NA,NA,2,NA,15,4156,3116,937,74,192,7,181,0,2053552,12205,545,0,NA,0,NA,NA,"13040208",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,0,NA,0,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,1,NA,0,6389,1691,429,2,218,1,1664,0,2848742,86694,115,297,NA,0,NA,NA,"13040209",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,0,NA,0,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,8,NA,0,3613,1873,1056,346,2287,6,278,0,2484244,49763,468,13,NA,0,NA,NA,"13040210",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,0,NA,0,NA,2,0,4,NA,NA,0,0,NA,NA,NA,NA,8,NA,2,5487,1159,218,4,183,1,3221,0,2195683,108807,576,265,NA,0,NA,NA,"13040211",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
