"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Millet","Alfalfa","Other Hay/Non Alfalfa","Dry Beans","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Blueberries","Christmas Trees","Broccoli","Sweet Corn","Canola","Other Crops","Apples","Pumpkins","HUC","Sod/Grass Seed","Squash","Triticale","Winter Wheat","Cantaloupes","Sorghum","Sunflower","Tobacco","Strawberries","Cranberries","Misc Vegs & Fruits","Nectarines","Durum Wheat","Speltz","Tomatoes","Peaches","Peppers","Asparagus","Onions","Grapes","Other Tree Crops","Cabbage","Eggplants","Greens","Lettuce","Cherries","Dbl Crop WinWht/Soybeans","Sweet Potatoes","Herbs","Plums","Dbl Crop Barley/Corn","Radishes","Dbl Crop Barley/Soybeans","Switchgrass","Pop or Orn Corn","Dbl Crop Oats/Corn","Turnips","Watermelons","Carrots","Dbl Crop WinWht/Corn","Dbl Crop WinWht/Sorghum","Cotton","Sugarbeets","Dbl Crop Soybeans/Oats","Dbl Crop Barley/Sorghum","Dbl Crop Corn/Soybeans","Vetch","Gourds","Peanuts","Forest","Wetlands","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Pecans","Rice","Safflower","Walnuts","Sugarcane","Citrus","Oranges","Flaxseed","Camelina","Mint","Celery","Prunes","Cauliflower","Garlic","Mustard","Lentils","Rape Seed","Perennial Ice/Snow ","Other Small Grains","Honeydew Melons","Pistachios","Olives","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Pomegranates","Dbl Crop Durum Wht/Sorghum","Apricots","Caneberries","Hops","Pears","Cucumbers","Almonds"
1,5,NA,1,NA,NA,NA,3,0,NA,15,0,NA,NA,NA,NA,6106,5,378,36,14,6,4796,60,1587,0,5496461,50,209,3,NA,NA,NA,NA,NA,NA,NA,NA,"13070008",NA,NA,0,1977,0,72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,3,1389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,48,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,1,NA,NA,NA,1,0,NA,818,0,NA,NA,NA,NA,6301,0,167,32,10,9,3362,0,793,0,2770115,891,7,2,NA,NA,NA,NA,NA,NA,NA,NA,"13070009",NA,NA,0,167,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,925,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,129,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,3,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,38,18,19,1,3,1,461,4,126,0,2218223,4,74,0,NA,NA,NA,NA,NA,NA,NA,NA,"13070010",NA,NA,0,105,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,24,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,0,NA,NA,NA,0,1,NA,0,0,NA,NA,NA,NA,0,1,24,5,6,0,309,634,3836,0,3138371,2,63,0,NA,NA,NA,NA,NA,NA,NA,NA,"13070011",NA,NA,0,47,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,1,15,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,0,NA,NA,NA,0,0,NA,3878,0,NA,NA,NA,NA,177062,88,721,39,35,0,6825,4,58564,0,5273302,111663,10,66,NA,NA,NA,NA,NA,NA,NA,NA,"13070004",NA,NA,0,143,7,831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,NA,NA,0,NA,NA,NA,NA,NA,0,0,672,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,1977,21,2,6,0,1278,232,793,2,2854273,14,1116,0,NA,NA,NA,NA,NA,NA,NA,NA,"13070012",NA,NA,0,34,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,1,51,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,168,NA,NA,NA,2,2,NA,3957,0,NA,NA,NA,NA,124263,17410,1753,1000,3629,174,16804,0,146,0,6972299,23570,242,50,NA,NA,NA,NA,NA,NA,NA,NA,"13070001",NA,NA,20,2313,18,372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,0,NA,NA,NA,NA,NA,1,4,3503,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,5,NA,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,585,NA,NA,NA,228,123,NA,13487,5,NA,NA,NA,NA,170038,3147,31328,7659,2590,498,278060,0,6215,0,16148626,1546640,466,778,NA,NA,NA,NA,NA,NA,NA,NA,"13070007",NA,NA,405,9693,281,2950,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,812,NA,NA,284,NA,NA,NA,NA,NA,22,477,12097,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,145,NA,381,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,7291636,537,0,NA,10,12,9129,0,189,NA,NA,NA,NA,2,21943,4407,30608,60762,18116,1263,2670,23046,69481,3,3782204,429335,33766,3931,NA,NA,NA,0,NA,0,NA,NA,"13080001",NA,NA,0,11401,0,13345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,0,NA,87,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,11618487,1551,1,NA,1196,541,1042,0,37,NA,NA,NA,NA,0,19273,8713,121666,94598,77064,29864,4264,496,689,14,3764491,759115,74616,1180,NA,NA,NA,1,NA,372,NA,NA,"13080002",NA,NA,919,11213,18,6565,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,5,NA,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,2918618,426,0,NA,136,8,584,30,3,NA,NA,NA,NA,6,5981,39226,93682,113500,15236,665,8165,190,1387,2,3187798,1655847,35142,20772,NA,NA,NA,14,NA,17,NA,NA,"13080003",NA,NA,0,528,0,4492,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,23,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,5722068,10683,1204,NA,0,NA,4,NA,153,NA,NA,NA,NA,NA,19357,10703,5610,6544,1952,33,3606,3802,125,0,41250,33969,25378,18381,NA,NA,NA,NA,NA,NA,NA,NA,"13090002",NA,NA,NA,12,0,27714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,6855,NA,NA,NA,737,NA,NA,0,NA,NA,21,NA,5,NA,15,NA,NA,15559,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,5736477,7893,12199,NA,2,NA,157,NA,626,NA,NA,NA,NA,NA,26913,7185,118043,68592,17543,2532,1746,2473,2232,59,1747045,887363,71393,951,NA,NA,NA,NA,NA,NA,NA,NA,"13090001",NA,NA,NA,30,72,328096,8673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,6,NA,NA,NA,0,NA,NA,1,NA,NA,0,NA,0,NA,0,NA,NA,1036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,75132362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13100000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,67113952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13110000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,26979725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13120000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,0,0,81,13,0,450,NA,19060,3827,0,NA,NA,NA,43,3010,19655,19987,8449,732,119995,462340,1214201,24591,530459,318296,22956,307,NA,NA,NA,0,NA,NA,0,NA,"14010003",NA,NA,0,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,0,0,8,0,0,2,NA,2126,9636,0,NA,NA,NA,0,28782,15765,14715,7263,111,169259,85001,924947,2381,245681,358671,27883,2073,NA,NA,NA,0,NA,NA,0,NA,"14010002",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,5,0,97,39,0,1954,NA,63218,9639,0,NA,NA,NA,85,8104,28156,18322,7090,482,345416,1125259,1444322,53883,442008,575285,55093,221,NA,NA,NA,0,NA,NA,0,NA,"14010004",NA,NA,0,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,22191,534,0,1449,3265,17208,NA,544612,41559,1096,NA,NA,NA,16138,36382,71124,123309,37907,9548,202484,2424761,3094028,77838,3784451,341604,119107,87,NA,NA,NA,248,NA,NA,1752,NA,"14010005",NA,NA,262,19140,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,15170,NA,NA,NA,1211,1039,NA,NA,NA,NA,641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,0,0,18,44,0,139,NA,40407,67038,0,NA,NA,NA,69,68499,36274,18243,3884,183,177894,852153,3891428,35521,1982955,874946,110429,14387,NA,NA,NA,0,NA,NA,0,NA,"14010001",NA,NA,0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,46462,0,2726,1631,1,11738,0,161175,89214,47835,2,NA,NA,2081,6527,30049,36307,11714,2896,133959,623831,1080756,13833,679191,191544,14244,21,NA,NA,NA,10817,1,NA,81,95,"14020006",NA,NA,51,2718,NA,295,NA,NA,NA,NA,NA,NA,NA,3181,NA,227,NA,NA,2659,19,114,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,0,0,0,0,0,1,0,172,7317,0,0,NA,NA,0,9663,5603,1768,677,25,174216,241419,1107598,6517,103134,504103,43395,1103,NA,NA,NA,0,0,NA,0,0,"14020001",NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,27,0,8,87,0,80,0,46157,76058,54,10,NA,NA,17,47070,23116,11287,2590,80,245880,1378721,2417465,54909,1639596,945005,49179,1250,NA,NA,NA,16,0,NA,6,0,"14020002",NA,NA,1,70,NA,0,NA,NA,NA,NA,NA,NA,NA,33,NA,20,NA,NA,47,0,2,NA,NA,NA,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,0,0,2,27,0,42,0,3444,52077,0,0,NA,NA,4,1322,13170,4015,1019,79,50207,228908,1343761,11473,878944,561976,20101,2540,NA,NA,NA,0,4,NA,0,0,"14020003",NA,NA,22,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,1043,0,138,70,18,731,0,93721,23614,311,0,NA,NA,1028,4857,17601,10006,1332,151,68991,1338292,582737,44136,417941,153259,19138,21,NA,NA,NA,81,0,NA,3075,2,"14020004",NA,NA,2,106,NA,13,NA,NA,NA,NA,NA,NA,NA,19,NA,3095,NA,NA,34,0,1528,NA,NA,NA,NA,1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,25026,10,1539,788,24,6921,1,109029,35141,26704,0,NA,NA,5130,16789,20733,36995,8308,1141,32489,836272,1604750,17190,1785774,151904,43164,7,NA,NA,NA,5051,0,NA,3134,106,"14020005",NA,NA,225,2356,NA,216,NA,NA,NA,NA,NA,NA,NA,316,NA,3956,NA,NA,1872,109,1073,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,1002,0,79,13,0,125,1,66392,33418,212,NA,NA,NA,15,4344,17436,7051,1039,83,111644,1140535,1912678,37575,800319,322006,11254,15,NA,NA,NA,10,NA,NA,0,NA,"14030003",0,NA,2444,53,NA,NA,0,NA,NA,NA,NA,NA,NA,25,NA,73,NA,NA,26,0,104,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,1079,5,14,837,7,1466,18,11726,9798,9391,NA,NA,NA,20180,22695,19754,3916,784,17,66648,1286880,2851964,36492,1631809,198863,15047,5,NA,NA,NA,23,NA,NA,3,NA,"14030002",11,NA,1589,15367,NA,NA,203,NA,NA,NA,NA,NA,NA,40,NA,48,NA,NA,0,22,68,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,4,6,0,1755,0,157,0,2339,190,92,NA,NA,NA,75846,25811,24012,9929,2914,303,281483,199215,1228124,19360,4521137,79152,17839,0,NA,NA,NA,0,NA,NA,0,NA,"14030005",91,NA,1,40076,NA,NA,176,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16301,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,76,3,32,4,0,234,0,5462,2146,31,NA,NA,NA,1789,1111,5748,1809,100,1,16667,487094,1273201,8709,743760,85887,20207,1,NA,NA,NA,0,NA,NA,3,NA,"14030004",3,NA,51,1195,NA,NA,85,NA,NA,NA,NA,NA,NA,4,NA,147,NA,NA,0,20,9,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,5,0,0,3,0,5,0,5120,401,1,NA,NA,NA,2226,5572,8486,4838,2208,76,38469,145052,1209139,1355,2736616,16719,9397,15,NA,NA,NA,0,NA,NA,0,NA,"14030001",8,NA,7,1523,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,9,NA,NA,0,0,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,494,NA,728,0,NA,618,0,22580,68263,188,NA,NA,0,869,163763,23435,9131,1909,38,110933,66064,2110559,2902,4418727,147846,23318,22892,NA,NA,NA,NA,NA,NA,NA,NA,"14040106",154,NA,131,141,NA,54,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,53,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,5,NA,2337,1,NA,921,0,8769,414355,10,NA,NA,0,366,33146,9476,8162,338,73,83758,82007,1557048,4670,5491503,574643,100795,66099,NA,NA,NA,NA,NA,NA,NA,NA,"14040101",1,NA,165,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,2,NA,105,0,NA,19,0,1784,156849,5,NA,NA,0,70,83293,4776,1752,494,30,17657,32662,690303,3164,2195601,364498,40456,31695,NA,NA,NA,NA,NA,NA,NA,NA,"14040102",0,NA,67,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,44,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,18,NA,172,0,NA,18,0,3272,3648,182,NA,NA,0,23,3438,3901,7830,2162,531,45595,989,6150,117,4218409,94305,9934,3147,NA,NA,NA,NA,NA,NA,NA,NA,"14040103",0,NA,25,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
