"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Winter Wheat","Christmas Trees","Radishes","Canola","Misc Vegs & Fruits","HUC","Apples","Cranberries","Sorghum","Sweet Corn","Sod/Grass Seed","Dry Beans","Other Crops","Squash","Pumpkins","Triticale","Millet","Cabbage","Gourds","Sunflower","Dbl Crop Corn/Soybeans","Tobacco","Durum Wheat","Tomatoes","Peaches","Grapes","Pears","Peppers","Strawberries","Eggplants","Other Tree Crops","Pop or Orn Corn","Onions","Peas","Plums","Herbs","Carrots","Asparagus","Greens","Other Small Grains","Aquaculture","Lettuce","Caneberries","Dbl Crop Barley/Corn","Walnuts","Dbl Crop WinWht/Corn","Dbl Crop Oats/Corn","Dbl Crop WinWht/Soybeans","Speltz","Cucumbers","Vetch","Cherries","Nectarines","Watermelons","Dbl Crop Barley/Soybeans","Sweet Potatoes","Dbl Crop Soybeans/Oats","Cauliflower","Dbl Crop WinWht/Sorghum","Cotton","Dbl Crop Barley/Sorghum","Turnips","Rape Seed","Cantaloupes","Switchgrass","Sugarbeets","Peanuts","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Pecans","Rice","Sugarcane","Olives","Oranges","Citrus","Celery","Hops","Camelina","Mint","Apricots","Flaxseed","Mustard","Almonds","Garlic","Safflower","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Dbl Crop Lettuce/Cotton","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Pomegranates"
1,27,0,248,0,79,8,131,255,14838,74344,NA,15,0,314,19597,19545,2926,468,0,3007,2,1323332,0,5399224,102515,2483,24601,NA,NA,4,NA,0,0,0,"17050116",2,NA,0,1,2,0,2,NA,0,106,0,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,36,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,7,0,8,49,0,14,1056,1801,0,0,0,24,180,4220,543,179,11,44469,1,1234246,0,319569,840184,1260,82,NA,0,71,1,0,0,NA,"17060102",0,NA,0,0,0,0,0,NA,0,20,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,1243,1,111292,664829,0,6027,57770,106250,1,1206,3,482713,24048,161468,42076,22063,3248,21,909,797157,211,2095446,229480,2352,59819,NA,0,1258957,21,1,18336,NA,"17060108",39,NA,0,1,10349,344983,15,NA,0,1289,0,NA,NA,1780,NA,NA,0,NA,0,5,0,0,0,NA,0,NA,5,116520,0,5,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,246,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,548,NA,NA,NA,64328,0,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,12,0,110297,357443,0,836,30731,21571,0,16,0,246538,14306,70606,7094,1237,87,0,158,113668,46,728199,104539,1371,47764,NA,0,636298,10,1,10568,NA,"17060109",2,NA,0,0,2303,51544,0,NA,0,501,0,NA,NA,7,NA,NA,0,NA,0,1,0,0,0,NA,0,NA,3,82776,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,3196,NA,NA,NA,104370,0,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,254,1231,27557,29330,0,2476,182560,148902,0,3900,0,44684,3407,49776,23055,3900,546,1326,2,2790576,0,1087645,82277,99,833,NA,0,129217,0,0,516,NA,"17060104",25,NA,0,0,37478,5296,0,NA,0,3086,0,NA,NA,5602,NA,NA,140,NA,0,1,26,0,0,NA,0,NA,3,2577,0,32149,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,87,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,428,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,25,0,3743,32774,0,2116,117645,102694,0,36,5,5327,10282,18627,5541,1001,39,144836,0,1447689,0,229258,605386,235,54,NA,0,13091,3,1,157,NA,"17060105",15,NA,0,0,0,317,1,NA,0,389,0,NA,NA,6,NA,NA,0,NA,0,0,11,0,0,NA,0,NA,0,3437,1,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,19,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,976,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,39,2,4209,9855,0,264,18376,33442,0,0,1913,3616,7282,12035,1935,404,12,16,7,2395716,3,524330,1339432,16,185,NA,0,9733,882,0,2803,NA,"17060106",7,NA,0,0,180,182,0,NA,1,714,0,NA,NA,0,NA,NA,0,NA,0,0,2,0,0,NA,0,NA,0,1828,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,25,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,1,1,5756,30011,0,4018,6337,14075,0,0,0,118980,15800,48824,16475,4767,425,366,718,449941,20,304330,840449,804,228,NA,0,125011,0,0,4922,NA,"17060103",3,NA,0,0,714,4305,0,NA,0,477,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,5078,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,647,NA,NA,NA,221,0,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,35567,0,28,13076,3,47,38239,3379,13,61981,0,161479,69356,48880,6838,1509,318,5,70,123,132,1313981,11485,1697,1124,NA,1270,197995,0,0,51,NA,"17060110",52056,NA,0,19617,2748,1475,262,NA,3,4867,0,NA,NA,148,NA,NA,0,NA,8,4020,4,621,6,NA,17172,NA,4888,3169,0,277,118,1542,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,3531,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,37,1,2,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,528,0,21064,293991,0,652,7067,11957,0,10,0,409122,84183,93639,14212,4979,505,1,638,328821,178,933656,1314605,960,2118,NA,0,592360,1,0,4571,NA,"17060107",94,NA,0,0,1507,30530,0,NA,0,401,0,NA,NA,4,NA,NA,0,NA,0,1,27,0,0,NA,0,NA,0,44308,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1673,NA,NA,NA,251,0,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,7,0,163,11,0,2,26725,4803,0,521,0,59,23799,11216,16353,7282,247,30828,0,2995553,0,2527768,1266246,11433,24350,NA,0,19,0,0,0,NA,"17060201",2,NA,0,0,12,0,0,NA,0,10,0,NA,NA,0,NA,NA,0,NA,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,29739,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,14,0,1020,58,0,79,39042,8599,0,48,0,715,118,8636,8516,7568,278,198274,0,399478,0,1301952,410904,4235,231,NA,0,0,0,0,0,NA,"17060202",0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,19,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,264,0,120,22,0,0,5966,2911,0,1,0,23,3553,19806,15455,2419,259,17366,43,3031194,0,1453893,684595,3308,1509,NA,0,11,0,0,0,NA,"17060203",0,NA,0,0,2,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,85,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,29,0,1122,19,0,4,58356,30557,0,33,0,691,639,24833,9812,2945,96,107390,3,919411,61,1340053,1125907,7006,1088,NA,0,13,0,0,0,NA,"17060204",0,NA,0,0,2,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,0,0,5,22,0,0,21,39,0,0,0,0,3469,401,372,62,16,1851,3,2277544,0,1119476,881967,11918,23404,NA,0,10,0,0,0,NA,"17060205",0,NA,0,0,0,0,0,NA,0,2,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,1147,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,7,0,1,12,0,0,13,12,0,0,0,3,3816,224,108,60,9,1793,3,2236818,0,959722,755353,85,43,NA,0,6,0,0,11,NA,"17060206",0,NA,0,0,0,0,0,NA,0,2,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,365,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,0,0,1,1,0,0,9,121,0,0,0,10,9625,392,402,68,28,66,10,3418219,0,934662,564619,51,108,NA,0,6,0,7,2,NA,"17060207",0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,48,NA,NA,NA,NA,NA,NA,NA,NA
1,17,NA,0,0,51,1,0,0,21,17,0,0,0,3,6015,950,667,70,16,1173,187,2223234,0,835110,701022,1663,584,NA,0,6,0,0,3,NA,"17060208",0,NA,0,0,0,0,0,NA,0,1,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,41,NA,NA,NA,NA,NA,NA,NA,NA
1,18,NA,1,0,9528,9035,0,4899,24135,39520,562,0,13,15351,13118,20414,6710,1234,34,71,73,1881402,0,617688,696616,221,69,NA,0,46415,0,40,7534,NA,"17060209",0,NA,0,0,203,156,4,NA,0,840,151,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,297,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,8,1,NA,NA,NA,48,32,NA,NA,NA,NA,NA,NA,NA,NA
1,19,NA,2,0,10,1,0,12,245,2485,0,0,0,13,4750,7694,3820,466,27,364,252,1164109,0,316869,158181,311,112,NA,0,17,0,0,4,NA,"17060210",3,NA,0,0,28,0,2,NA,0,9,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,41,NA,NA,NA,NA,NA,NA,NA,NA
1,20,NA,0,0,0,0,0,0,1,0,0,0,0,0,3405,53,51,2,0,26,0,2114169,0,444655,269339,3,7,NA,0,2,0,0,0,NA,"17060301",0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,426,NA,NA,NA,NA,NA,NA,NA,NA
1,21,NA,0,0,1,0,0,0,0,0,0,0,0,0,4142,533,14,3,0,16,57,2538046,598,323832,87193,31,46,NA,0,0,0,0,0,NA,"17060302",0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,68,NA,NA,NA,NA,NA,NA,NA,NA
1,22,NA,0,0,0,0,0,1,0,0,0,0,0,0,5798,7761,1579,129,2,15,205,2942540,2936,336944,102122,57,23,NA,0,0,0,0,0,NA,"17060303",0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,124,NA,NA,NA,NA,NA,NA,NA,NA
1,23,NA,5,0,46,314,0,133,358,25386,1,2,0,430,3812,6776,1150,103,132,0,228,469796,8,73564,44280,32,58,NA,0,1612,0,0,36,NA,"17060304",0,NA,0,0,22,45,0,NA,0,38,2,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,45,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,3,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,24,NA,4,0,24693,72077,0,7634,25893,100562,1728,0,56,72452,820,25740,5860,1152,235,14,31,2413390,1,210600,187667,24,69,NA,0,196540,0,64,26942,NA,"17060305",0,NA,0,0,2439,2805,2,NA,0,1157,727,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,9105,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,885,0,NA,NA,NA,195,1,NA,NA,NA,NA,NA,NA,NA,NA
1,25,NA,21,0,106117,261878,0,12607,78980,219604,724,0,2244,81080,16313,148035,35837,11307,1601,101,2423,2715302,151,848001,850592,983,1470,NA,0,893859,0,763,66469,NA,"17060306",0,NA,7,0,56364,186384,1087,NA,0,518,22,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,4,143383,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,296,1810,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,590,869,NA,NA,NA,32270,0,NA,NA,NA,NA,NA,NA,NA,NA
1,26,NA,0,0,0,10,0,1,9,23,0,0,0,4,2610,1126,388,31,7,2,52,2892122,226,822161,12203,188,51,NA,0,9,0,0,0,NA,"17060307",0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,19,NA,NA,NA,NA,NA,NA,NA,NA
1,27,NA,0,0,134,184,0,20,202,2104,0,0,2,215,63014,2088,1769,116,4,2693,177,2130679,0,1085009,11027,940,488,NA,0,978,0,0,41,NA,"17060308",0,NA,0,0,4,6,0,NA,0,3,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,3,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
1,28,NA,2,0,17,4,0,148,216,513,0,0,0,107,10204,2397,396,7,0,48,19,644588,0,365664,533372,83,66,NA,0,100,0,0,2,NA,"17060101",16,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,1,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0,40,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,0,0,14958,2870,0,2,115434,19749,0,0,0,49256,3198,55926,109421,15241,2514,28230,3891,2073003,894,1080325,229955,4528,13817,NA,0,57970,0,0,1415,0,"17070106",0,NA,0,0,0,3,0,0,0,1663,NA,0,0,0,NA,0,0,0,0,2,6,0,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,7,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,6729,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,0,0,29,2,12,179,22160,19226,0,0,0,33,1127,11648,1862,67,13,6991,0,320005,0,3960824,25303,6445,28713,NA,0,2,0,0,0,0,"17070303",0,NA,0,0,0,0,0,0,0,131,NA,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,2,0,5,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,0,0,0,0,1,0,200,308,0,0,0,0,32301,33384,13214,1267,70,37745,0,1999162,1,723571,163872,8784,14933,NA,0,5,0,0,0,0,"17070302",0,NA,0,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,3,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,38464,924,4794,34168,4,626,172335,30037,0,44813,1196,843226,10313,142158,45501,21116,1201,5,457,1158994,3719,3282917,283881,15672,9063,NA,743,949025,0,1633,13009,1,"17070103",5418,NA,0,3892,42469,6743,721,0,0,7262,NA,388,124,740,NA,0,1,0,3,1176,6,0,0,NA,0,NA,10811,55837,238,13719,917,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1948,NA,674,NA,NA,NA,NA,NA,NA,NA,0,NA,153,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,2418,25,0,2615,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,11685,5,3305,30206,3,42,34472,13082,0,5210,0,386859,1489,33258,3620,804,58,0,8,143139,42,1449948,57654,53,994,NA,10,295936,0,7,470,10,"17070104",7,NA,1,485,94,191,1,0,0,13061,NA,1,1,7,NA,0,0,0,0,36,0,0,0,NA,0,NA,2178,1314,0,5382,992,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,12,NA,29,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,37,0,294,56,374,40,17847,55455,0,0,0,800,1531,47700,5566,1279,31,690,6,2735539,0,3203847,29809,4214,49177,NA,0,75,0,0,0,0,"17070201",1,NA,0,1,9,0,0,0,0,1335,NA,0,0,23,NA,0,0,0,0,0,0,0,0,NA,0,NA,17,1,0,6,3,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,26,0,1317,49,4925,30,6469,16555,41,36,0,981,2848,25076,986,155,2,392,1,3193219,17,2013475,36567,2028,11773,NA,0,346,0,0,17,0,"17070202",0,NA,0,3,7,1,0,0,0,1908,NA,1,4,1,NA,0,0,0,0,0,0,0,0,NA,0,NA,23,30,0,9,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,2,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,2,0,24,5,40,6,6963,5961,0,0,0,123,84,14458,656,110,2,73,0,1281509,0,945189,17667,104,4679,NA,0,172,0,0,2,0,"17070203",0,NA,0,0,1,5,0,0,0,1974,NA,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,11,6,0,0,1,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,84,2,23581,50118,306,2174,26036,20678,0,59,0,604273,21316,72989,6280,1242,135,10745,114,992052,9,6604330,36708,645,1746,NA,22,579835,0,11,30,0,"17070204",26,NA,0,57,33,58,1,0,0,2327,NA,2,0,0,NA,0,0,0,0,8,0,0,0,NA,0,NA,38,712,0,890,561,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1393,NA,5,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,0,1,NA,10,24,0,1,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,0,0,381,1443,9,17,28918,34092,0,244,0,1779,106090,133239,104745,16514,2967,207899,36,3676011,3,1651580,176442,4667,25779,NA,0,5464,0,13,0,0,"17070301",1,NA,0,0,2525,974,11,0,11,363,NA,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,NA,0,873,0,683,2945,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,63,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,476,0,0,12354,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,0,0,17,45,180,290,6478,12514,0,0,0,114,14614,9037,1534,235,89,321,0,943897,0,2280480,18766,1866,34807,NA,0,119,0,0,0,0,"17070304",0,NA,0,0,0,0,0,0,0,1056,NA,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,6,103,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
