"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Apples","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Alfalfa","Sweet Corn","Mustard","Christmas Trees","Squash","Cranberries","HUC","Misc Vegs & Fruits","Sod/Grass Seed","Peppers","Other Crops","Sorghum","Tobacco","Dry Beans","Tomatoes","Peaches","Grapes","Strawberries","Pumpkins","Durum Wheat","Sunflower","Cucumbers","Cabbage","Eggplants","Herbs","Other Tree Crops","Carrots","Greens","Aquaculture","Pears","Dbl Crop WinWht/Soybeans","Triticale","Sweet Potatoes","Onions","Cherries","Garlic","Plums","Dbl Crop WinWht/Corn","Dbl Crop Barley/Corn","Celery","Radishes","Dbl Crop Oats/Corn","Dbl Crop Soybeans/Oats","Nectarines","Asparagus","Speltz","Dbl Crop Barley/Soybeans","Cotton","Peanuts","Millet","Dbl Crop WinWht/Sorghum","Sugarbeets","Watermelons","Switchgrass","Cantaloupes","Lettuce","Rape Seed","Dbl Crop Corn/Soybeans","Dbl Crop Barley/Sorghum","Pop or Orn Corn","Hops","Turnips","Rice","Dbl Crop Soybeans/Cotton","Pecans","Dbl Crop WinWht/Cotton","Flaxseed","Caneberries","Olives","Sugarcane","Citrus","Oranges","Cauliflower","Camelina","Vetch","Walnuts","Gourds","Mint","Apricots","Safflower","Lentils","Perennial Ice/Snow ","Other Small Grains","Pistachios","Dbl Crop Durum Wht/Sorghum","Honeydew Melons","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cotton","Almonds","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Pomegranates"
1,4,0,636,NA,NA,0,2,0,384,NA,36,NA,NA,NA,NA,167,NA,13918,15648,18641,2538,271,5124,12367,1050720,0,2380013,39985,5939,0,NA,NA,1456,NA,NA,0,NA,NA,"13030101",NA,NA,41,0,9,NA,31,NA,NA,NA,NA,NA,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,210,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,12,NA,0,0,NA,0,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,1749,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1,5,15477109,813,NA,NA,330,588,1,126,NA,1,NA,NA,NA,NA,16835,NA,2,14676,1249,778,135,5646,0,36523,115,4461310,269401,3367,6,NA,NA,10201,NA,NA,0,NA,NA,"13030201",NA,NA,3362,5,1290,NA,0,NA,NA,NA,NA,NA,7559,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,3052,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,3761,NA,1,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1,1,6788604,0,NA,0,0,1,NA,0,NA,0,NA,NA,NA,NA,5,NA,61024,5176,879,184,9,500,83,70,0,1098424,0,2387,0,NA,NA,0,NA,NA,NA,NA,NA,"13040212",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,14179160,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,14,NA,5,5639,1570,63,2,8954,1907,41841,0,2974919,11,8807,26,NA,NA,0,NA,NA,NA,NA,NA,"13040205",NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,8,NA,0,7587,1676,161,13,4478,9,47211,0,3607473,108132,1592,142,NA,NA,0,NA,NA,NA,NA,NA,"13040206",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,0,NA,0,0,13,NA,0,NA,2,NA,NA,NA,NA,64,NA,0,2264,1234,85,0,25824,32,46969,0,2423079,13145,1023,16,NA,NA,0,NA,NA,NA,NA,NA,"13040207",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,4961021,0,NA,0,0,1,NA,0,NA,0,NA,NA,NA,NA,3,NA,71,3558,1930,288,14,2575,25,932,0,2064391,130,1061,4,NA,NA,0,NA,NA,NA,NA,NA,"13040208",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,1,2378,711,96,0,1299,1,4278,0,2893131,44042,294,12,NA,NA,0,NA,NA,NA,NA,NA,"13040209",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,3,NA,3,3715,1847,178,32,2364,1,2015,0,2530932,2005,861,7,NA,NA,0,NA,NA,NA,NA,NA,"13040210",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,1,NA,0,3206,517,22,0,211,1,10346,0,2282567,17748,999,10,NA,NA,0,NA,NA,NA,NA,NA,"13040211",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,2,NA,3013,0,5464,NA,2720,NA,3,NA,NA,NA,NA,2842,NA,112,167090,23860,11679,1659,54,19952,8548,0,7333308,202,1215,0,NA,NA,0,NA,NA,NA,NA,NA,"13040301",NA,167,0,NA,815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20917,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,0,NA,0,0,29,NA,0,NA,12,NA,NA,NA,NA,0,NA,91668,7286,4751,557,53,80,23333,4649,0,2372572,151,5793,2,NA,NA,0,NA,NA,NA,NA,NA,"13040302",NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,0,NA,0,0,6,NA,0,NA,0,NA,NA,NA,NA,183,NA,6,14083,2921,1302,37,124,30378,33571,1,2015320,287,195,0,NA,NA,0,NA,NA,NA,NA,NA,"13040303",NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,6301409,0,NA,0,0,1,NA,0,NA,165,NA,NA,NA,NA,667,NA,2,1573,1569,325,11,21680,1731,38,0,1731000,113,1564,0,NA,NA,58,NA,NA,NA,NA,NA,"13040203",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,23,NA,0,3124,1344,60,8,155392,126,18465,0,2956309,32368,438,0,NA,NA,0,NA,NA,NA,NA,NA,"13040204",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,21,NA,5,15559,2987,287,149,7651,135,16133,0,3515159,935325,933,0,NA,NA,18,NA,NA,NA,NA,NA,"13040202",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,3780761,188,NA,0,3,288,NA,0,NA,222,NA,NA,NA,NA,49990,NA,1233,105943,172764,107680,41463,130985,0,1367,0,4252364,91690,940,0,NA,NA,28136,NA,NA,NA,NA,NA,"13040100",NA,0,17,NA,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95225,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72330,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,4282906,0,NA,0,3,120,NA,0,NA,0,NA,NA,NA,NA,11395,NA,37,12614,13887,1106,180,10940,1557,41812,0,6120877,25029,56279,286,NA,NA,916,NA,NA,NA,NA,NA,"13040201",NA,0,6,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,44656,NA,0,NA,946,0,12033,NA,3166,NA,NA,NA,NA,24959,0,5111,167702,6783,1615,365,14832,9687,836111,64,922178,4846705,117,28760,NA,NA,34352,NA,NA,0,NA,NA,"13050001",NA,NA,9,0,1578,NA,2193,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13776,NA,32,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
1,2,NA,9,NA,0,NA,0,0,5,NA,0,NA,NA,NA,NA,6,0,624,6481,740,268,48,1641,0,46840,0,100584,1316929,0,6994,NA,NA,1,NA,NA,0,NA,NA,"13050002",NA,NA,0,0,1,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
1,3,NA,29,NA,17,NA,0,0,9,NA,194,NA,NA,NA,NA,2715,73,557,105427,47656,6422,1284,1661323,3842,1757826,0,13235619,2478551,9279,82,NA,NA,1163,NA,NA,1,NA,NA,"13050003",NA,NA,15,1,9,NA,1,NA,NA,11,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,86,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7,NA,NA,0,NA,2,NA,NA,0,NA,NA,18,NA,NA,NA,NA,NA,883,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,1,NA,NA,NA,NA,NA,NA,NA
1,4,NA,0,NA,0,NA,1086,2682,6879,NA,7031,NA,NA,NA,NA,160406,0,1637,62102,5247,722,212,598388,1222,474227,0,20088791,1291361,51,0,NA,NA,69951,NA,NA,0,NA,NA,"13050004",NA,NA,8431,0,3744,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,11689,NA,NA,2,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,993,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
1,1,NA,2,NA,0,0,0,0,0,NA,2,NA,NA,NA,NA,46,0,22,13533,2502,389,45,628,1,161598,0,633605,2151510,102,127,NA,NA,120,NA,NA,NA,NA,NA,"13060002",NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,3211,NA,54,0,7041,0,0,NA,932,NA,NA,NA,NA,8766,0,5033,27979,8575,1837,155,2160,0,16008,0,3377064,8599835,6108,1911,NA,NA,33524,NA,NA,NA,NA,NA,"13060003",NA,NA,0,NA,8236,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,29,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,9,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,1081,NA,9078,0,205366,0,0,NA,34445,NA,NA,NA,NA,15767,0,2,40601,1277,339,30,252,0,218,0,209827,1762505,8,6,NA,NA,872,NA,NA,NA,NA,NA,"13060004",NA,NA,0,NA,20913,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5703,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9734,NA,NA,NA,NA,NA,NA,NA,543,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,308,NA,0,0,117,0,1,NA,3856,NA,NA,NA,NA,31578,0,181,8137,1262,59,0,110,8,417866,0,1743816,3169357,57,19,NA,NA,8507,NA,NA,NA,NA,NA,"13060005",NA,NA,0,NA,973,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,49,0,0,1,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,113,0,0,4245,269,21,3,414,0,109321,0,634532,1760167,2,0,NA,NA,0,NA,NA,NA,NA,NA,"13060006",NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,42479,NA,31,11,2553,272,2219,NA,6011,NA,NA,NA,NA,184351,0,3203,65519,20112,5408,301,13360,0,2388,0,7190485,1454871,17605,19802,NA,NA,124611,NA,NA,NA,NA,NA,"13060007",NA,NA,16,NA,14694,NA,1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA,9542,6347,NA,NA,NA,NA,NA,NA,NA,NA,13943,1,1267,96,NA,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,NA,8639,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,6,NA,1,2,1358,0,0,NA,10025,NA,NA,NA,NA,14208,7,1,12545,281,16,0,17,26,1367670,0,1238533,439024,126,4,NA,NA,2046,NA,NA,NA,NA,NA,"13060010",NA,NA,0,NA,25,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,153,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,198,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,22,NA,0,419,1055,3,424,NA,33686,NA,NA,NA,NA,80470,0,47774,73358,23220,5442,696,24651,19,453840,0,11269224,464927,42767,14782,NA,NA,51054,NA,NA,NA,NA,NA,"13060011",NA,NA,1,NA,787,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,NA,NA,NA,NA,NA,159,0,NA,NA,NA,NA,NA,NA,NA,NA,6695,0,2,424,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5664,1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,13,NA,0,0,57,0,0,NA,2593,NA,NA,NA,NA,1664,4,12405,46916,17253,3998,343,2935,32645,2803101,1901,1815509,5255064,6230,6859,NA,NA,8266,NA,NA,NA,NA,NA,"13060001",NA,NA,0,NA,438,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,14434,NA,51,0,546,1,80,NA,1734,NA,NA,NA,NA,39180,34,197,59956,32564,9843,596,440,3752,1215964,0,2334670,1021945,1344,226,NA,NA,26505,NA,NA,NA,NA,NA,"13060008",NA,NA,0,NA,4466,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3584,819,NA,NA,NA,NA,NA,NA,NA,NA,640,0,232,13,NA,NA,NA,NA,NA,NA,NA,536,NA,NA,NA,NA,NA,11711,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,1863,NA,0,0,191,0,436,NA,550,NA,NA,NA,NA,17332,0,28,4103,365,39,0,40,0,390285,0,1645462,641068,178,5,NA,NA,9869,NA,NA,NA,NA,NA,"13060009",NA,NA,0,NA,2176,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1527,300,NA,NA,NA,NA,NA,NA,NA,NA,1829,0,102,0,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,NA,NA,NA,NA,13,0,8,NA,1,NA,NA,NA,NA,57,NA,44,2451,227,13,0,3342,3,11475,NA,2116480,139503,576,0,NA,NA,43,NA,NA,NA,NA,NA,"13070002",NA,0,0,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,NA,NA,NA,NA,33,36,8,NA,1067,NA,NA,NA,NA,216093,NA,2437,20564,2884,632,62,12628,692,499542,NA,2441554,7980,5265,24,NA,NA,14886,NA,NA,NA,NA,NA,"13070003",NA,0,74,NA,1130,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2876,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4861,0,NA,61,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,NA,NA,NA,NA,364,1,0,NA,3,NA,NA,NA,NA,4891,NA,18,3703,894,45,9,886,487,259633,NA,1649629,113681,95,37,NA,NA,7,NA,NA,NA,NA,NA,"13070005",NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,445,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
